W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2019-03-31,0,0,1.8,5.0,2,1,0,1,7,0.6
2019-04-06,0,0,1.04,3.2,1,0,0,4,4,0.92
2019-04-12,0,0,1.29,5.1,3,1,0,1,5,0.86
2019-04-18,0,1,2.25,6.0,3,3,2,1,5,0.8
2019-04-24,1,0,1.67,7.0,1,0,0,1,9,0.67
2019-04-30,1,0,1.91,6.0,4,2,0,1,5,0.7
2019-05-06,1,0,1.55,7.2,4,0,0,1,11,0.69
2019-05-14,0,1,1.99,4.2,5,3,2,1,3,0.75
2019-05-20,1,0,1.93,6.0,5,1,0,0,7,0.76
2019-05-29,0,1,2.4,5.0,6,4,3,1,6,0.82
2019-06-04,0,1,2.97,4.1,8,5,2,0,4,0.89
2019-06-11,0,0,3.15,5.0,6,3,1,1,6,0.93
2019-06-22,0,0,3.18,5.0,5,2,1,3,1,0.98
2019-06-29,1,0,3.05,6.0,2,1,1,1,8,0.94
2019-07-06,0,0,2.84,5.2,3,0,0,1,6,0.92
2019-07-17,1,0,2.7,7.2,1,1,1,1,8,0.87
2019-07-23,0,1,2.84,5.0,5,3,2,2,4,0.89
2019-07-29,1,0,2.78,5.1,3,1,0,2,5,0.9
2019-08-04,0,0,3.19,4.0,6,6,2,1,6,0.93
2019-08-10,0,0,3.26,6.0,5,3,1,1,5,0.93
2019-08-16,0,1,3.44,4.2,9,4,2,1,6,0.98
2019-08-23,0,1,3.84,2.1,7,6,1,1,0,1.03
2019-08-29,1,0,3.69,7.0,5,1,1,0,8,1.01
2019-09-04,0,0,3.54,5.1,4,0,0,2,8,1.02
2019-09-11,1,0,3.38,6.0,3,0,0,1,7,1.0
2019-09-17,0,0,3.33,5.0,1,1,1,1,9,0.98
2020-07-24,1,0,0.0,6.0,4,0,0,1,4,0.83
2020-07-29,0,0,1.64,5.0,6,2,1,0,6,1.0
2020-08-03,1,0,2.65,6.0,5,3,1,0,5,0.94
2020-08-08,0,1,3.18,5.2,5,3,2,2,6,1.01
2020-08-13,0,1,4.91,3.0,6,6,3,1,1,1.17
2020-08-19,0,0,4.26,6.0,4,1,1,2,5,1.14
2020-08-25,0,1,5.15,5.0,8,6,2,1,7,1.23
2020-08-30,1,0,4.43,6.0,5,0,0,1,8,1.2
2020-09-05,0,1,4.75,4.2,7,4,0,1,6,1.25
2020-09-10,0,0,4.74,2.0,1,1,1,0,4,1.22
2020-09-18,1,0,4.23,6.0,1,0,0,2,3,1.14
2020-09-25,0,1,4.73,3.2,8,5,3,1,3,1.22
2021-04-04,0,1,4.5,4.0,4,2,0,3,3,1.75
2021-04-10,0,0,5.63,4.0,4,3,0,1,3,1.5
2021-04-15,1,0,4.15,5.0,5,1,0,2,4,1.46
2021-04-20,0,1,5.5,5.0,6,5,1,1,7,1.44
2021-04-27,0,1,5.4,5.1,6,3,1,0,5,1.37
2021-05-09,0,0,4.78,3.0,4,0,0,1,4,1.41
2021-05-15,0,0,4.45,4.0,3,1,1,1,2,1.35
2021-05-21,1,0,3.96,6.0,3,1,0,2,6,1.27
2021-05-26,0,0,3.61,6.0,2,1,1,0,2,1.13
2021-05-31,0,1,4.24,4.1,6,5,3,1,6,1.18
2021-06-06,0,1,4.27,6.0,6,3,1,1,6,1.18
2021-06-13,1,0,4.14,6.0,6,2,1,0,9,1.16
2021-06-18,1,0,4.1,5.0,6,2,0,1,11,1.18
2021-06-25,0,0,4.64,2.1,8,5,0,2,2,1.29
2021-07-02,0,0,4.56,7.0,4,3,1,1,5,1.23
2021-07-07,0,1,5.4,2.0,9,8,1,1,2,1.33
2021-07-11,0,0,5.38,2.0,4,1,1,0,4,1.35
2021-07-16,1,0,5.49,5.0,5,4,1,1,2,1.34
2021-07-21,1,0,5.17,5.0,3,0,0,0,1,1.3
2021-07-27,1,0,5.13,6.0,9,3,0,1,6,1.32
2021-08-30,0,0,4.98,4.2,3,1,0,0,5,1.29
2021-09-05,0,0,4.95,6.0,6,3,2,0,0,1.27
2021-09-11,0,1,5.07,4.2,3,4,0,2,4,1.26
