W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-08-20,1,0,0.0,1,0,5.0,3,0,0,0,3,5,1.2
2018-09-03,0,0,4.5,0,0,1.0,2,3,3,0,3,0,1.83
2018-09-18,0,0,6.43,0,0,1.0,3,2,2,0,0,1,2.0
2019-03-30,0,0,10.8,1,0,3.1,5,4,4,1,4,3,2.7
2019-04-26,0,0,8.31,0,0,1.0,0,0,0,0,0,1,2.08
2019-06-27,0,0,8.31,1,0,4.1,6,6,4,1,1,6,1.85
2019-07-03,1,0,6.14,1,0,6.0,5,2,2,1,2,5,1.57
2019-07-16,0,1,6.75,1,0,4.0,6,4,4,1,3,1,1.71
2019-09-03,0,0,7.2,0,0,1.1,4,2,2,1,0,0,1.8
2020-08-11,0,0,10.8,0,0,1.2,1,2,2,1,4,2,3.0
2020-09-06,0,0,13.5,0,0,1.0,4,2,2,0,0,1,3.38
2020-09-09,0,0,6.75,0,1,4.0,4,1,1,0,2,1,2.25
2020-09-14,0,0,7.04,0,0,1.0,1,1,1,1,0,2,2.09
2020-09-22,1,0,4.26,1,0,5.0,3,0,0,0,1,7,1.58
2020-09-27,0,0,4.02,1,0,3.0,5,1,1,0,2,2,1.72
2021-04-18,1,0,3.6,1,0,5.0,7,3,2,2,1,1,1.6
2021-04-25,0,1,5.0,1,0,4.0,4,3,3,2,2,4,1.56
2021-04-29,0,1,6.75,1,0,3.0,7,4,4,0,2,1,1.92
2021-05-11,0,0,5.5,1,0,6.0,6,2,2,1,0,5,1.61
2021-05-22,1,0,4.38,1,0,6.2,5,1,1,1,2,4,1.46
2021-06-20,0,1,5.34,1,0,4.0,8,5,5,1,0,4,1.53
2021-07-21,0,0,6.46,1,0,2.0,4,5,5,0,4,2,1.7
2021-07-26,0,0,5.88,1,0,3.0,4,0,0,0,1,2,1.69
2021-08-02,0,1,5.35,1,0,5.0,2,1,1,0,2,0,1.58
2021-08-08,0,1,5.24,1,0,6.0,6,3,3,0,1,7,1.52
2021-08-14,0,0,5.55,1,0,4.0,7,4,4,2,0,1,1.54
2021-08-25,0,0,5.03,1,0,5.0,2,0,0,0,2,7,1.47
2021-08-31,0,1,5.22,1,0,5.0,6,4,4,2,1,1,1.47
2021-09-06,0,0,5.15,1,0,6.0,6,3,3,0,2,4,1.45
2021-09-12,0,1,5.48,1,0,4.1,7,5,5,3,2,0,1.49
2021-09-18,1,0,5.35,1,0,5.0,4,2,2,1,0,3,1.45
