W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2019-09-01,0,0,0.0,0,0,1.0,2,0,0,0,0,1,2.0
2019-09-04,0,0,0.0,0,0,1.0,0,0,0,0,1,0,1.5
2019-09-06,0,0,13.5,0,0,0.0,2,3,3,0,1,0,3.0
2019-09-11,0,0,9.0,0,0,1.0,0,0,0,0,0,1,2.0
2019-09-14,1,0,5.4,0,0,2.0,0,0,0,0,0,3,1.2
2019-09-18,0,0,5.68,0,0,1.1,1,1,1,1,0,1,1.11
2019-09-20,0,0,4.91,0,0,1.0,3,0,0,0,0,0,1.36
2019-09-22,0,0,4.32,0,0,1.0,0,0,0,0,0,3,1.2
2019-09-26,0,0,3.86,0,0,1.0,0,0,0,0,0,1,1.07
2019-09-29,0,1,4.66,0,0,0.1,2,1,1,0,0,0,1.24
2020-07-23,0,0,0.0,0,0,1.0,1,0,0,0,0,0,1.0
2020-07-26,0,1,6.75,0,0,0.1,2,1,1,0,0,0,2.25
2020-07-28,0,0,3.86,0,0,1.0,0,0,0,0,0,2,1.29
2020-07-30,0,0,2.7,0,0,1.0,0,0,0,0,0,1,0.9
2020-08-01,0,0,2.08,0,0,1.0,0,0,0,0,0,1,0.69
2020-08-03,0,1,5.4,0,0,0.2,2,2,2,0,0,1,1.0
2020-08-08,0,0,5.4,0,0,1.2,1,1,1,0,1,1,1.05
2020-08-12,0,0,4.7,0,0,1.0,1,0,0,0,0,1,1.04
2020-08-15,0,0,4.0,0,0,1.1,1,0,0,0,0,0,1.0
2020-08-16,0,0,3.72,0,0,0.2,0,0,0,0,0,0,0.93
2020-08-22,0,0,3.38,0,0,1.0,1,1,0,0,0,0,0.94
2020-08-27,0,0,3.09,0,0,1.0,1,0,0,0,0,0,0.94
2020-08-29,0,0,2.77,0,0,1.1,2,0,0,0,0,0,1.0
2020-09-02,0,0,2.57,0,0,1.0,0,0,0,0,0,0,0.93
2020-09-04,0,0,3.68,0,0,0.2,0,2,2,0,1,0,0.95
2020-09-06,0,0,3.52,0,0,0.2,1,0,0,0,0,0,0.98
2020-09-09,0,0,3.24,0,0,1.1,1,0,0,0,0,1,0.96
2020-09-13,0,0,3.06,1,0,1.0,1,0,0,0,0,3,0.96
2020-09-16,0,0,3.32,1,0,1.1,1,1,1,0,1,1,1.0
2020-09-18,0,0,3.1,0,0,1.1,1,0,0,0,0,0,0.98
2020-09-23,0,0,2.95,0,0,1.0,0,0,0,0,0,0,0.94
2020-09-25,1,0,3.22,0,0,1.0,1,1,1,1,0,0,0.94
2020-09-27,0,0,3.09,0,0,1.0,0,0,0,0,0,1,0.9
2021-04-18,0,0,13.5,0,0,0.2,2,1,1,0,1,1,4.5
2021-04-25,0,0,27.0,0,0,0.1,1,2,2,0,1,0,5.0
2021-04-26,0,0,20.25,0,0,0.1,0,0,0,0,0,0,3.75
2021-07-02,0,0,9.0,0,0,1.2,1,1,0,0,0,0,2.0
2021-07-03,1,0,6.75,0,0,1.0,0,0,0,0,0,2,1.5
2021-07-23,0,0,9.64,0,0,0.2,2,2,2,0,0,0,1.71
2021-07-25,0,0,6.75,0,0,2.0,0,0,0,0,0,2,1.2
2021-07-27,0,0,6.43,0,0,0.1,0,0,0,0,0,0,1.14
2021-07-29,0,0,5.63,0,0,1.0,1,0,0,0,0,1,1.13
2021-07-30,0,0,6.0,0,0,1.0,2,1,1,0,1,0,1.33
2021-08-03,0,0,5.4,0,0,1.0,1,0,0,0,1,1,1.4
2021-08-06,0,0,5.06,0,0,0.2,1,0,0,0,0,0,1.41
2021-08-07,1,0,4.63,0,0,1.0,2,0,0,0,0,2,1.46
2021-08-10,0,0,4.5,0,0,0.1,0,0,0,0,0,1,1.42
2021-08-11,1,0,3.86,0,0,2.0,0,0,0,0,0,2,1.21
2021-08-13,0,0,4.3,0,0,0.2,1,1,1,0,0,2,1.23
2021-08-16,0,0,4.7,0,0,0.2,2,1,1,0,1,1,1.37
2021-08-19,0,0,4.41,0,0,1.0,0,0,0,0,0,0,1.29
2021-08-22,0,0,3.93,0,0,2.0,3,0,0,0,1,1,1.36
2021-08-25,0,0,3.54,0,0,2.0,0,0,0,0,3,1,1.38
2021-08-27,0,0,4.22,1,0,1.0,2,2,2,1,0,2,1.41
2021-08-29,0,0,3.91,0,0,1.2,0,0,0,0,0,1,1.3
2021-09-01,0,0,4.5,0,0,1.0,3,2,2,1,0,2,1.38
2021-09-03,0,0,4.32,0,0,1.0,1,0,0,0,0,1,1.36
2021-09-04,0,0,4.15,0,0,1.0,1,0,0,0,0,0,1.35
2021-09-07,0,0,4.0,0,0,1.0,0,0,0,0,0,1,1.3
2021-09-08,0,0,3.86,0,0,1.0,1,0,0,0,1,0,1.32
2021-09-17,0,0,3.72,0,0,1.0,0,0,0,0,0,0,1.28
2021-09-21,0,0,3.64,0,0,0.2,0,0,0,0,1,1,1.28
2021-09-22,0,0,3.52,0,0,1.0,2,0,0,0,0,2,1.3
2021-09-25,0,0,3.34,0,0,1.2,0,0,0,0,0,0,1.24
2021-09-29,0,0,4.18,0,0,0.0,2,3,3,0,2,0,1.36
2021-09-30,0,0,4.13,0,0,0.1,0,0,0,0,0,0,1.35
2021-10-01,0,0,4.59,0,0,0.2,3,2,2,0,0,0,1.41
