W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2019-04-02,0,0,6.75,0,0,1.1,2,1,1,0,0,2,1.5
2019-04-05,0,0,5.4,0,0,2.0,2,1,1,1,0,2,1.2
2019-04-07,0,0,7.2,0,0,1.2,3,2,2,1,0,3,1.4
2019-04-11,0,0,6.75,0,0,0.1,0,0,0,0,0,0,1.31
2019-04-12,0,0,5.68,0,0,1.0,0,0,0,0,0,1,1.11
2019-04-15,0,0,4.7,0,0,1.1,0,0,0,0,0,1,0.91
2019-04-16,0,0,4.15,0,0,1.0,1,0,0,0,0,2,0.92
2019-04-18,0,0,5.79,0,0,0.2,2,2,2,1,0,1,1.07
2019-04-20,0,0,5.59,0,0,0.1,0,0,0,0,0,1,1.03
2019-04-21,0,0,5.06,0,0,1.0,1,0,0,0,1,1,1.13
2019-04-23,0,0,5.4,0,0,1.0,0,1,1,0,2,2,1.2
2019-04-26,0,0,5.25,0,0,0.1,0,0,0,0,0,1,1.17
2019-04-28,0,0,4.85,0,0,1.0,1,0,0,0,1,1,1.23
2019-05-01,1,0,4.73,0,0,0.1,1,0,0,0,1,1,1.35
2019-05-02,0,0,4.3,0,0,1.1,0,0,0,0,0,1,1.23
2019-05-05,0,0,4.02,0,0,1.0,1,0,0,0,0,1,1.21
2019-05-09,0,0,4.32,0,0,1.0,1,1,1,0,1,2,1.26
2019-05-11,0,0,4.0,0,0,1.1,0,0,0,0,0,3,1.17
2019-05-12,0,0,3.93,0,0,0.1,2,0,0,0,0,0,1.25
2019-05-14,0,0,3.72,0,0,1.0,1,0,0,0,1,1,1.29
2019-05-15,0,0,3.66,0,0,0.1,0,0,0,0,0,0,1.27
2019-05-17,0,0,3.43,0,0,1.1,2,0,0,0,0,1,1.29
2019-05-21,0,0,3.27,0,0,1.0,0,0,0,0,1,1,1.27
2019-05-23,0,0,4.76,0,0,0.2,4,6,4,3,1,1,1.46
2019-05-25,0,0,4.56,0,0,1.0,1,0,0,0,1,0,1.48
2019-05-27,0,0,4.38,0,0,1.0,0,0,0,0,0,0,1.42
2019-05-29,0,0,4.21,0,0,1.0,1,0,0,0,0,2,1.4
2019-06-01,0,0,4.28,0,0,1.2,2,2,1,1,0,2,1.39
