W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-06-25,0,1,12.27,1,0,3.2,6,5,5,1,2,5,2.18
2018-06-30,0,1,11.42,1,0,5.0,9,6,6,2,1,6,2.08
2018-07-05,0,1,9.0,1,0,5.1,5,5,3,1,2,7,1.79
2018-07-11,0,1,11.4,1,0,1.0,4,5,5,1,2,1,2.07
2018-09-29,0,0,10.69,0,0,1.0,0,0,0,0,1,0,2.0
2019-04-02,0,0,4.91,1,0,3.2,6,2,2,0,5,2,3.0
2019-04-07,0,1,9.53,1,0,2.0,4,4,4,0,3,1,3.18
2019-04-15,0,0,9.0,1,0,4.1,6,4,4,1,3,0,2.7
2019-04-21,1,0,7.63,1,0,5.1,5,4,3,2,2,3,2.22
2019-04-26,0,0,7.52,1,0,5.0,3,4,4,1,5,4,2.07
2019-05-01,0,1,7.99,1,0,3.1,4,4,4,0,2,3,2.03
2019-05-08,0,0,7.48,1,0,4.0,4,2,2,1,1,6,1.92
2019-05-14,0,1,9.51,1,0,1.2,7,8,8,0,2,1,2.11
2019-05-20,0,0,10.27,0,0,1.1,3,4,4,1,1,2,2.15
2019-05-26,0,0,9.95,0,0,1.0,1,0,0,0,0,1,2.12
2019-05-28,0,0,9.64,0,0,1.0,0,0,0,0,0,0,2.05
2019-05-30,0,0,9.36,0,0,1.0,0,0,0,0,0,2,1.99
2019-06-02,0,0,9.26,0,0,0.1,1,0,0,0,0,0,2.0
2019-06-04,0,0,9.25,0,0,2.0,4,2,2,1,0,0,2.0
2019-06-07,0,0,9.0,0,0,1.0,2,1,0,0,0,1,2.0
2019-06-09,0,0,9.47,0,0,1.0,3,3,3,0,1,1,2.05
2019-06-16,0,0,8.78,0,0,3.0,2,0,0,0,1,1,1.98
2019-06-19,0,0,8.37,0,0,2.0,2,2,0,0,2,1,1.98
2019-06-25,0,0,8.59,0,0,1.0,1,2,2,1,1,1,1.98
2021-04-14,0,0,-.--,0,0,0.0,2,4,4,0,3,0,-.--
2021-04-17,0,0,63.00,0,0,1.0,3,3,3,0,2,1,10.00
2021-04-21,0,0,31.50,0,0,1.0,2,0,0,0,0,0,6.00
2021-09-01,0,0,21.00,0,0,1.0,1,0,0,0,0,1,4.33
2021-09-03,0,1,18.00,0,0,1.0,1,1,1,1,0,0,3.50
2021-09-07,0,0,14.40,0,0,1.0,1,0,0,0,1,0,3.20
2021-09-11,0,0,13.50,0,0,1.0,2,1,1,1,1,0,3.17
2021-09-16,0,0,11.57,0,0,1.0,0,0,0,0,0,0,2.71
2021-09-19,0,0,10.13,0,0,1.0,1,0,0,0,0,2,2.50
2021-09-24,0,0,11.42,0,0,0.2,1,2,2,0,1,1,2.54
2021-09-27,0,0,10.97,0,0,2.0,2,2,2,1,2,2,2.44
2021-09-30,0,0,10.03,0,0,1.0,0,0,0,0,0,1,2.23
2021-10-02,0,0,9.24,0,0,1.0,0,0,0,0,1,0,2.13
