W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2019-05-09,0,1,2.68,5.0,7,3,1,3,5,1.04
2019-05-15,1,0,2.61,5.0,8,1,0,2,3,1.13
2019-05-20,1,0,2.64,6.0,6,2,0,1,11,1.13
2019-05-25,0,0,2.55,6.0,5,1,1,2,5,1.13
2019-05-30,0,1,2.74,5.0,8,3,1,2,8,1.19
2019-06-05,0,0,2.55,5.2,7,0,0,2,7,1.22
2019-06-10,0,0,2.52,8.0,4,2,1,2,6,1.18
2019-06-15,1,0,2.63,6.1,4,3,2,4,6,1.18
2019-06-20,1,0,2.52,8.0,3,1,0,3,4,1.15
2019-06-26,1,0,2.4,9.0,5,1,1,2,7,1.12
2019-07-02,0,0,2.54,4.1,2,3,0,4,4,1.13
2019-07-13,0,0,2.73,5.0,7,4,1,3,7,1.16
2019-07-19,0,1,2.86,7.0,7,4,4,1,10,1.16
2019-07-24,0,1,3.0,6.0,8,4,2,1,5,1.18
2019-07-31,1,0,3.21,5.0,7,5,1,3,5,1.21
2019-08-05,1,0,3.06,7.0,7,0,0,1,7,1.2
2019-08-11,1,0,2.9,8.0,4,0,0,1,11,1.17
2019-08-16,0,1,2.94,7.0,8,3,2,1,5,1.18
2019-08-21,0,0,3.17,5.2,10,6,0,2,7,1.21
2019-08-27,0,1,3.25,6.2,4,4,0,3,4,1.2
2019-09-02,1,0,3.12,7.1,5,0,0,1,5,1.19
2019-09-08,1,0,3.08,8.0,6,2,1,1,3,1.18
2019-09-14,0,1,3.33,5.0,9,7,3,3,5,1.21
2019-09-20,0,1,3.52,5.0,7,6,2,4,3,1.23
2019-09-26,1,0,3.59,8.2,10,5,2,2,9,1.24
2020-07-25,0,1,1.8,5.0,3,1,0,1,6,0.8
2020-07-31,0,1,5.91,5.2,9,6,1,2,3,1.41
2020-08-06,0,1,6.89,5.0,4,5,1,2,6,1.34
2020-08-11,0,0,5.49,4.0,1,0,0,3,4,1.27
2020-08-18,0,1,6.94,3.2,9,6,2,1,6,1.5
2020-08-23,0,1,6.75,6.0,5,4,3,1,4,1.4
2020-08-28,0,0,5.6,6.0,4,0,0,3,6,1.36
2020-09-04,0,0,5.94,1.0,2,2,2,0,0,1.38
2020-09-08,0,0,6.35,3.1,3,4,0,2,4,1.39
2020-09-14,1,0,5.4,7.0,2,0,0,2,8,1.26
2020-09-20,0,1,5.92,5.0,4,6,2,3,8,1.28
2020-09-26,0,0,5.56,5.0,4,1,0,0,7,1.24
2021-04-03,1,0,6.0,6.0,4,4,1,2,6,1.0
2021-04-11,0,0,4.5,4.0,4,1,0,3,3,1.3
2021-04-17,0,1,5.17,5.2,7,4,2,0,3,1.28
2021-04-23,1,0,4.64,5.2,4,2,1,2,9,1.22
2021-04-28,0,0,5.26,4.1,6,4,2,3,6,1.36
2021-05-04,0,0,5.23,5.1,3,3,0,3,3,1.32
2021-05-09,0,1,5.75,5.0,4,5,0,2,7,1.31
2021-05-15,1,0,5.02,7.0,2,1,1,2,7,1.19
2021-05-21,0,0,5.14,6.0,10,4,1,0,8,1.24
2021-05-26,0,0,4.83,5.0,2,1,0,4,9,1.24
2021-05-31,1,0,4.65,6.0,5,2,0,1,7,1.22
2021-06-05,0,1,4.84,7.0,7,5,3,1,5,1.21
2021-06-10,1,0,4.5,7.0,3,1,1,1,8,1.15
2021-06-15,0,1,4.63,5.2,7,4,1,0,5,1.15
2021-06-20,1,0,4.48,6.2,9,2,1,1,6,1.18
2021-06-25,0,1,5.12,5.0,11,9,0,2,2,1.26
2021-06-30,0,1,5.33,5.0,7,5,1,2,1,1.29
2021-07-05,0,1,5.36,6.0,3,4,1,3,6,1.27
2021-07-10,0,1,5.67,4.0,9,6,1,1,2,1.32
2021-07-20,1,0,5.45,6.0,5,1,0,1,5,1.3
2021-07-26,1,0,5.32,6.0,3,2,0,2,7,1.28
2021-07-31,0,1,5.31,7.0,5,4,2,1,6,1.25
2021-08-06,0,1,5.39,5.0,7,4,2,2,7,1.27
2021-08-13,0,1,5.35,6.0,6,3,2,1,7,1.27
2021-08-19,0,0,5.34,5.1,7,3,0,0,4,1.27
2021-08-25,0,0,5.3,6.0,6,3,2,1,3,1.27
2021-09-02,0,1,5.25,5.0,5,2,1,0,4,1.26
2021-09-08,0,0,5.05,6.0,5,0,0,0,3,1.24
