W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-03-29,0,0,-.--,0,0,0.0,0,1,1,0,2,0,-.--
2020-07-25,0,0,0.0,0,0,1.0,0,0,0,0,1,2,1.0
2020-07-29,0,0,11.57,0,0,1.1,2,3,3,2,2,3,2.14
2020-09-19,0,0,8.1,0,0,1.0,0,0,0,0,0,3,1.5
2021-04-01,0,0,13.5,0,0,0.2,1,1,1,0,1,1,3.0
2021-04-04,0,0,13.5,0,0,0.2,3,1,1,0,0,0,3.75
2021-04-08,0,0,6.75,0,0,1.1,0,0,0,0,0,3,1.88
2021-04-11,0,0,4.15,0,0,1.2,0,0,0,0,1,3,1.38
2021-04-13,0,0,3.38,0,0,1.0,0,0,0,0,0,1,1.13
2021-04-16,0,0,2.84,0,0,1.0,0,0,0,0,0,1,0.95
2021-04-20,0,0,2.45,0,0,1.0,0,0,0,0,0,2,0.82
2021-04-21,0,0,4.5,0,0,0.2,2,2,2,1,1,1,1.13
2021-04-24,0,0,4.32,0,0,0.1,0,0,0,0,2,1,1.32
2021-04-27,0,0,3.86,0,0,1.0,0,0,0,0,0,2,1.18
2021-05-01,1,0,3.48,0,0,1.0,0,0,0,0,0,3,1.06
2021-05-04,0,0,3.38,0,0,0.1,0,0,0,0,0,1,1.03
2021-05-05,0,0,3.09,0,0,1.0,1,0,0,0,0,2,1.03
2021-05-07,0,0,3.0,0,1,0.1,1,0,0,0,0,0,1.08
2021-05-11,0,0,2.77,0,0,1.0,0,0,0,0,0,2,1.0
2021-05-15,0,0,3.29,0,0,0.2,2,1,1,0,1,2,1.17
2021-05-17,0,0,3.14,0,0,0.2,0,0,0,0,1,1,1.19
2021-05-19,0,0,3.0,0,0,0.2,1,0,0,0,1,1,1.27
2021-05-29,0,0,3.52,0,0,0.1,0,1,1,0,2,1,1.37
2021-05-30,0,0,3.31,0,0,1.0,0,0,0,0,0,0,1.29
2021-06-02,0,0,3.12,0,0,1.0,0,0,0,0,0,2,1.21
2021-06-03,0,0,3.38,0,0,1.1,1,1,1,1,1,2,1.23
2021-06-07,0,0,3.2,0,0,1.0,0,0,0,0,0,1,1.17
2021-06-09,1,0,3.05,0,0,1.0,0,0,0,0,0,2,1.11
2021-06-14,0,0,2.91,0,0,1.0,0,0,0,0,2,1,1.15
2021-06-15,0,0,2.82,0,0,0.2,1,0,0,0,1,1,1.21
2021-06-19,0,0,3.09,0,0,1.0,1,1,1,1,0,1,1.2
2021-06-21,0,0,2.96,0,0,1.0,2,0,0,0,0,2,1.23
2021-06-26,0,0,2.84,0,0,1.0,0,0,0,0,0,3,1.18
2021-06-27,0,0,2.63,0,0,2.0,0,0,0,0,0,4,1.1
2021-06-30,0,1,3.45,0,0,1.1,2,3,3,0,2,2,1.19
2021-07-05,0,1,4.03,0,0,0.1,1,2,2,0,1,1,1.24
2021-07-06,0,0,3.86,0,0,1.1,0,0,0,0,0,1,1.19
2021-07-07,0,0,3.82,0,0,0.1,0,0,0,0,1,0,1.21
2021-07-10,0,0,3.58,0,0,2.0,0,0,0,0,0,2,1.13
2021-07-17,1,0,3.48,0,0,1.0,0,0,0,0,0,2,1.1
2021-07-18,0,0,3.86,0,0,1.1,1,2,2,1,2,1,1.14
2021-07-20,0,0,4.25,0,0,1.0,2,2,2,2,0,2,1.17
2021-07-24,0,0,4.58,0,0,1.1,3,2,2,1,0,0,1.21
2021-07-26,0,0,4.35,0,0,2.0,0,0,0,0,0,2,1.14
2021-07-31,0,0,4.81,0,0,0.0,3,2,2,0,1,0,1.25
2021-08-03,0,0,5.13,0,0,1.0,3,2,2,0,0,1,1.29
2021-08-07,0,0,5.01,0,0,1.0,0,0,0,0,0,1,1.26
2021-08-10,0,0,4.93,0,0,0.2,0,0,0,0,0,1,1.24
2021-08-11,0,0,4.81,0,0,1.0,0,0,0,0,0,1,1.21
2021-08-13,0,0,5.04,0,0,1.2,2,2,2,1,2,3,1.25
2021-08-20,0,0,4.93,0,0,1.0,0,0,0,0,0,1,1.23
2021-08-22,0,0,4.82,0,0,1.0,1,0,0,0,1,2,1.24
2021-08-25,0,0,4.98,0,0,0.1,1,1,1,0,0,1,1.26
2021-08-27,0,0,4.94,0,0,0.1,0,0,0,0,2,0,1.29
2021-09-04,0,0,4.84,0,0,1.0,1,0,0,0,0,2,1.28
2021-09-05,0,0,4.96,0,0,0.2,0,1,1,0,2,1,1.31
2021-09-11,0,0,5.29,0,0,0.1,0,2,2,0,4,0,1.38
2021-09-16,0,0,5.4,0,0,0.2,1,1,1,1,0,1,1.38
2021-09-21,0,0,5.29,0,0,1.0,1,0,0,0,1,0,1.39
2021-09-24,0,0,5.37,0,0,1.0,2,1,1,0,1,0,1.42
2021-09-30,0,0,5.26,0,0,1.0,1,0,0,0,1,0,1.43
