W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-03-29,0,0,0.0,0,1,1.0,0,0,0,0,0,3,0.0
2018-03-31,0,0,0.0,0,0,1.0,1,0,0,0,0,0,0.5
2018-04-03,0,0,0.0,0,0,2.0,0,0,0,0,1,0,0.5
2018-04-05,0,0,0.0,0,0,2.0,1,0,0,0,1,2,0.67
2018-04-07,0,1,2.7,0,0,0.2,3,4,2,0,2,0,1.35
2018-04-09,0,0,2.45,0,0,0.2,0,0,0,0,0,2,1.23
2018-04-10,0,0,2.25,0,0,0.2,0,0,0,0,2,1,1.38
2018-04-13,0,0,1.8,0,0,2.0,1,0,0,0,0,2,1.2
2018-04-18,0,0,1.5,0,1,2.0,0,0,0,0,1,3,1.08
2018-04-21,0,0,1.38,0,0,1.0,0,0,0,0,0,2,1.0
2018-04-25,0,0,1.26,0,0,1.1,2,0,0,0,1,0,1.12
2018-04-26,0,0,1.17,0,0,1.0,2,0,0,0,0,1,1.17
2018-04-30,0,0,1.13,0,0,0.2,1,0,0,0,0,1,1.19
2018-05-01,0,0,1.65,0,0,0.1,3,1,1,1,0,0,1.35
2018-05-06,0,0,2.12,0,0,0.2,4,2,1,0,0,1,1.53
2018-05-09,0,0,2.0,0,0,1.0,2,0,0,0,0,0,1.56
2018-05-11,0,0,2.84,0,0,1.0,3,2,2,0,1,1,1.68
2018-05-28,0,0,2.7,0,0,1.0,1,0,0,0,0,1,1.65
2018-05-29,0,0,2.57,0,0,1.0,0,0,0,0,0,1,1.57
2018-06-01,0,0,2.45,0,0,1.0,0,0,0,0,0,1,1.5
2018-06-06,0,0,2.35,0,0,1.0,1,0,0,0,0,1,1.48
2018-06-08,0,0,2.25,0,0,1.0,1,0,0,0,0,1,1.46
2018-06-10,0,0,2.16,0,0,1.0,0,0,0,0,0,1,1.4
2018-06-12,0,0,2.08,0,0,1.0,0,0,0,0,0,0,1.35
2018-06-16,0,0,1.98,0,0,1.1,1,0,0,0,2,2,1.39
2018-06-18,0,0,1.91,0,0,1.0,0,0,0,0,0,0,1.34
2018-06-22,0,0,1.84,0,0,1.0,0,0,0,0,0,2,1.3
