W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-03-31,0,0,4.5,2.0,3,1,0,2,2,2.5
2018-04-03,0,0,5.4,1.1,3,1,1,0,1,2.4
2018-04-07,0,0,4.15,1.0,1,0,0,1,0,2.31
2018-04-09,0,0,7.71,0.1,3,2,1,1,0,3.0
2019-05-11,0,0,13.5,2.0,4,3,1,0,3,2.0
2019-05-19,0,0,9.0,4.0,3,3,1,2,6,1.5
2019-05-26,0,0,5.4,4.0,4,0,0,2,4,1.5
2019-05-29,0,0,4.91,1.0,2,0,0,1,0,1.64
2019-06-09,0,0,3.86,3.0,0,0,0,0,2,1.29
2019-06-15,1,0,3.79,5.0,6,2,0,0,7,1.26
2019-06-20,1,0,4.09,3.0,3,2,2,1,1,1.27
2019-06-25,1,0,4.1,4.1,4,2,0,0,5,1.22
2019-06-29,0,0,5.22,3.0,5,5,2,0,3,1.26
2019-07-03,0,0,5.04,1.0,0,0,0,0,0,1.22
2019-07-05,0,0,4.78,1.2,1,0,0,0,1,1.19
2019-07-13,0,0,4.54,1.2,0,0,0,1,3,1.16
2019-07-16,0,0,4.5,0.1,1,0,0,2,1,1.24
2019-07-18,0,0,4.34,3.1,2,1,0,3,2,1.26
2019-07-24,1,0,4.2,3.1,3,1,1,2,1,1.28
2019-07-27,0,0,4.17,0.1,1,0,0,1,1,1.32
2019-07-31,0,0,4.39,0.0,1,1,1,0,0,1.34
2019-08-03,0,0,4.6,2.0,3,2,1,1,2,1.37
2019-08-06,1,0,4.37,2.1,1,0,0,1,1,1.35
2019-08-09,0,0,4.18,2.0,0,0,0,1,2,1.31
2019-08-12,0,0,4.44,1.1,3,2,0,0,1,1.34
2019-08-15,0,0,4.41,0.1,0,0,0,0,0,1.33
2019-08-18,0,0,4.56,2.1,5,2,1,1,2,1.38
2019-08-23,0,0,4.39,2.0,0,0,0,1,4,1.35
2019-08-26,0,0,4.42,1.2,1,1,1,0,2,1.33
2019-08-30,0,0,4.58,2.0,3,2,1,1,4,1.35
2019-09-02,0,0,5.03,2.0,3,4,1,1,3,1.37
2019-09-06,0,0,5.13,0.2,1,1,0,2,1,1.41
2019-09-10,0,0,5.23,2.1,6,2,0,1,2,1.47
2019-09-15,0,1,5.54,1.1,3,3,1,2,3,1.52
2019-09-22,0,0,5.51,2.0,2,1,1,1,2,1.52
2019-09-27,0,0,5.45,0.2,0,0,0,0,0,1.5
2019-09-28,0,0,5.67,0.2,4,2,1,0,0,1.55
2020-07-25,0,0,6.75,1.1,1,1,1,0,1,0.75
2020-07-28,0,0,8.1,2.0,3,2,2,1,1,1.5
2020-08-03,0,0,6.75,2.0,1,1,0,3,3,1.69
2020-08-06,0,0,7.36,2.0,2,2,1,0,2,1.5
2020-08-14,0,1,15.26,0.1,5,7,2,2,1,2.35
2021-05-30,0,0,2.45,3.2,3,1,0,4,3,1.91
2021-06-04,0,0,1.59,2.0,1,0,0,0,4,1.41
2021-06-12,0,0,1.93,3.2,4,1,0,1,6,1.39
2021-06-19,0,0,1.46,3.0,1,0,0,1,3,1.22
2021-06-24,0,0,1.2,2.2,1,0,0,2,5,1.2
2021-06-28,0,0,1.13,1.0,0,0,0,0,1,1.13
2021-06-29,0,0,1.02,1.2,1,0,0,0,3,1.08
2021-07-04,0,0,1.29,3.1,2,1,0,0,4,1.0
2021-07-09,0,0,1.05,4.2,2,0,0,2,2,0.97
2021-07-23,0,0,1.95,2.0,3,3,1,0,3,1.01
2021-07-28,0,0,1.93,5.0,3,1,0,0,5,0.95
2021-08-05,0,0,2.15,5.0,5,2,1,3,2,1.04
2021-08-10,0,1,2.7,5.2,7,4,2,0,5,1.06
2021-08-15,1,0,2.55,6.0,7,1,1,1,7,1.09
2021-08-20,1,0,2.56,7.0,4,2,1,2,7,1.07
2021-08-28,0,1,2.77,5.1,4,3,1,3,4,1.09
2021-09-03,0,0,2.67,5.2,4,1,1,2,7,1.08
2021-09-09,0,0,2.7,6.0,6,2,2,0,5,1.08
2021-09-15,0,0,2.6,6.1,3,1,1,2,11,1.05
2021-09-20,0,0,2.79,4.1,5,3,1,2,7,1.08
2021-09-25,0,0,2.85,4.1,4,2,1,0,4,1.08
2021-10-01,0,1,2.9,4.2,5,2,1,0,5,1.08
