W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-05-25,1,0,0.0,7.0,5,0,0,0,7,0.71
2018-05-30,1,0,0.64,7.0,7,1,0,4,5,1.14
2018-06-05,0,1,1.89,5.0,6,3,2,1,5,1.21
2018-06-11,0,0,2.16,6.0,5,2,0,0,6,1.12
2018-06-17,0,1,3.68,4.1,8,6,1,1,6,1.26
2018-06-23,0,1,4.59,4.0,7,5,0,3,2,1.41
2018-06-29,1,0,3.79,7.0,7,0,0,2,5,1.39
2018-07-10,0,1,3.77,5.0,5,2,1,1,9,1.37
2018-07-15,0,0,4.08,7.2,7,5,1,4,5,1.38
2018-07-24,1,0,3.9,7.0,5,2,1,1,2,1.32
2018-07-29,0,1,3.63,7.0,5,1,0,2,2,1.28
2018-08-06,0,1,3.41,7.0,4,1,0,0,2,1.22
2018-08-12,0,1,3.49,6.0,7,3,0,1,6,1.23
2018-08-18,1,0,3.31,7.0,5,1,1,0,7,1.18
2018-08-24,0,0,3.56,4.0,6,4,2,0,4,1.2
2018-08-30,0,1,3.8,6.0,7,5,2,1,7,1.21
2018-09-04,1,0,3.75,6.1,5,2,1,0,8,1.18
2018-09-11,0,1,3.87,6.0,4,4,0,2,8,1.17
2018-09-17,0,0,4.06,6.0,8,5,0,0,4,1.18
2019-03-31,0,0,0.0,2.0,0,0,0,0,1,0.0
2019-04-05,1,0,0.0,7.0,3,0,0,1,8,0.44
2019-04-11,0,1,0.0,6.1,4,0,0,2,6,0.65
2019-04-16,0,0,0.81,7.0,6,2,0,1,6,0.76
2019-04-22,0,0,1.59,6.0,5,3,1,2,5,0.85
2019-04-27,0,1,1.54,6.2,6,1,0,1,5,0.89
2019-05-03,0,1,2.63,2.2,6,5,0,2,1,1.04
2019-05-09,0,1,4.2,3.0,6,8,0,5,3,1.23
2019-05-14,1,0,3.59,7.0,1,0,0,2,5,1.11
2019-05-19,1,0,3.67,6.1,4,3,1,1,4,1.07
2019-05-25,0,1,4.27,5.0,10,6,0,0,1,1.15
2019-05-30,0,1,4.57,6.0,11,5,3,2,6,1.25
2019-06-05,1,0,4.44,8.0,5,3,2,1,6,1.19
2019-06-10,0,0,4.4,0.2,1,0,0,0,1,1.19
2019-06-13,0,1,4.87,4.0,9,6,0,2,3,1.27
2019-06-21,1,0,4.57,7.0,5,1,1,0,8,1.23
2019-06-27,1,0,4.27,6.0,9,0,0,0,5,1.25
2019-07-02,0,0,4.13,3.0,1,0,0,0,4,1.22
2019-07-07,0,0,4.15,6.0,5,3,2,1,5,1.2
2019-07-15,0,1,4.31,4.2,5,4,1,3,7,1.23
2019-07-20,1,0,4.08,6.0,2,0,0,2,8,1.2
2019-07-25,0,1,4.29,5.0,7,5,3,1,2,1.21
2019-07-30,1,0,4.23,6.0,5,2,2,0,4,1.2
2019-08-04,0,1,4.69,3.1,10,8,2,0,5,1.24
2019-08-10,0,1,4.71,5.1,6,3,0,3,6,1.26
2019-08-16,0,0,4.59,7.1,4,2,0,0,9,1.22
2019-08-21,0,1,4.74,5.0,7,5,1,2,1,1.24
2019-08-26,0,0,4.67,6.0,5,2,1,0,6,1.23
2019-08-31,1,0,4.67,6.0,8,3,1,1,5,1.24
2019-09-12,1,0,4.52,5.0,4,0,0,0,7,1.22
2019-09-19,0,0,4.49,5.0,5,2,0,2,6,1.23
2019-09-26,1,0,4.44,6.0,3,2,0,2,8,1.22
2020-07-24,0,1,4.76,5.2,5,3,2,3,7,1.41
2020-07-29,0,1,4.76,5.2,4,3,2,3,8,1.32
2020-08-04,0,1,6.75,3.1,6,5,0,5,2,1.77
2020-09-02,0,1,6.62,3.0,3,2,0,0,4,1.64
2020-09-08,0,0,5.4,4.0,3,0,0,2,5,1.57
2020-09-15,0,1,5.74,5.0,6,4,1,1,8,1.54
2020-09-20,0,0,4.68,6.0,3,0,0,1,11,1.38
2020-09-26,1,0,3.86,7.0,3,0,0,1,10,1.24
2021-04-03,1,0,0.0,6.0,3,0,0,0,8,0.5
2021-04-09,1,0,0.0,9.0,0,0,0,0,10,0.2
2021-04-14,0,1,0.47,4.0,4,1,1,2,6,0.47
2021-04-19,0,1,1.04,7.0,4,2,2,1,13,0.54
2021-04-25,0,0,1.24,3.0,3,1,0,2,4,0.66
2021-05-02,0,1,2.38,5.0,4,5,1,2,6,0.74
2021-05-08,0,1,3.0,5.0,8,4,2,0,7,0.85
2021-05-14,1,0,2.86,5.0,5,1,0,4,5,0.95
2021-05-19,1,0,2.47,7.0,2,0,0,0,11,0.86
2021-05-25,0,0,2.26,4.2,1,0,0,1,6,0.83
2021-05-30,0,0,2.08,5.0,0,0,0,0,3,0.76
2021-06-05,0,1,2.33,5.0,8,3,2,1,10,0.84
2021-06-12,0,1,2.5,6.1,4,3,1,1,7,0.83
2021-06-17,0,0,2.28,7.0,4,0,0,3,2,0.85
2021-06-23,0,0,2.22,6.0,2,1,0,2,5,0.84
2021-06-30,1,0,2.63,4.0,4,5,2,3,3,0.88
2021-07-05,0,0,2.97,5.0,7,5,1,1,4,0.91
2021-07-10,0,1,2.93,4.1,5,1,0,2,6,0.95
2021-07-18,0,0,3.14,5.0,8,4,0,2,3,1.0
2021-07-23,1,0,3.13,6.0,6,2,1,1,4,1.01
2021-07-29,1,0,2.94,7.0,3,0,0,1,11,0.98
2021-08-04,0,0,2.87,6.0,2,1,1,3,5,0.97
2021-08-09,1,0,2.81,6.0,5,1,0,1,8,0.97
2021-08-14,0,1,3.11,5.0,10,6,1,2,4,1.03
2021-08-21,0,0,3.04,6.0,3,1,1,2,9,1.02
2021-08-27,1,0,2.85,9.0,3,0,0,2,9,0.99
2021-09-04,1,0,2.87,5.1,7,2,1,1,4,1.01
2021-09-10,0,1,2.93,6.0,4,3,1,5,7,1.03
2021-09-15,1,0,2.99,6.0,5,3,2,3,4,1.04
2021-09-21,0,0,3.15,5.2,8,5,1,3,6,1.07
2021-09-26,0,0,3.22,5.0,7,3,1,3,9,1.09
2021-10-02,0,0,3.18,5.0,3,1,0,0,4,1.08
