W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-03-31,0,0,0.0,1.0,1,0,0,1,1,2.0
2018-04-02,0,0,0.0,3.0,2,0,0,0,3,1.0
2018-04-05,0,0,0.0,0.1,0,0,0,0,0,0.92
2018-04-06,0,0,0.0,2.0,0,0,0,0,4,0.63
2018-04-09,0,0,2.45,1.0,2,2,1,2,0,1.09
2018-04-12,0,0,1.93,2.0,0,0,0,0,2,0.86
2018-04-15,0,0,1.74,1.0,1,0,0,0,1,0.87
2018-04-17,0,0,1.46,2.0,1,0,0,0,1,0.81
2018-04-21,0,0,2.7,1.0,2,2,0,2,1,1.05
2018-04-23,0,0,2.35,2.0,0,0,0,0,2,0.91
2018-04-27,0,0,2.2,1.0,0,0,0,1,1,0.92
2018-04-29,0,0,4.0,1.2,5,4,1,1,0,1.17
2018-05-02,0,0,3.66,1.2,0,0,0,0,0,1.07
2018-05-10,0,1,3.28,5.0,5,1,1,1,6,1.09
2018-05-15,1,0,2.53,7.1,1,0,0,1,10,0.91
2018-05-20,0,0,3.11,5.2,7,4,2,2,4,1.01
2018-05-26,0,0,3.83,4.2,7,5,2,4,4,1.16
2018-05-31,1,0,3.65,7.0,6,2,0,1,7,1.14
2018-06-05,0,1,4.7,4.1,11,8,2,2,1,1.29
2018-06-11,0,1,4.83,6.0,11,4,2,0,2,1.34
2018-06-16,0,1,4.46,7.0,5,1,1,0,6,1.28
2018-06-23,0,0,4.46,0.0,0,0,0,0,0,1.28
2018-07-29,0,0,4.35,1.2,1,0,0,1,3,1.27
2018-07-31,0,0,4.22,2.0,0,0,0,0,2,1.24
2018-08-03,0,0,4.29,1.0,3,1,0,0,1,1.26
2018-08-10,0,0,4.52,2.1,3,3,0,1,3,1.28
2018-08-17,0,0,4.66,1.2,3,2,0,2,1,1.31
2018-08-24,1,0,4.66,2.0,2,1,0,3,3,1.34
2018-08-28,0,0,4.5,2.2,1,0,0,2,3,1.34
2018-08-30,0,0,4.48,0.1,0,0,0,0,0,1.33
2018-09-01,0,0,4.46,0.1,0,0,0,0,0,1.33
2018-09-04,0,0,4.41,1.0,1,0,0,0,2,1.32
2018-09-15,0,0,4.35,1.0,0,0,0,1,1,1.32
2018-09-18,0,0,4.3,1.0,0,0,0,0,2,1.3
2018-09-23,0,0,4.2,2.0,0,0,0,0,2,1.27
2018-09-30,0,0,4.11,2.0,2,0,0,0,5,1.27
2019-04-04,0,0,0.0,5.0,3,0,0,3,2,1.2
2019-04-10,1,0,0.82,6.0,3,1,1,1,10,0.91
2019-04-19,1,0,0.53,6.0,4,0,0,1,6,0.88
2019-04-24,0,1,2.05,5.0,8,4,2,0,3,1.05
2019-04-30,0,0,2.42,4.0,3,2,0,4,5,1.15
2019-05-05,0,0,2.2,6.2,5,1,0,3,3,1.16
2019-05-11,1,0,2.09,6.0,1,1,0,3,6,1.09
2019-05-17,1,0,1.97,7.0,5,1,1,1,12,1.05
2019-05-23,1,0,2.81,5.2,7,6,0,1,6,1.09
2019-05-28,0,1,3.09,4.0,3,3,1,2,3,1.1
2019-06-02,0,1,3.38,6.0,8,4,1,1,5,1.14
2019-06-08,0,0,3.64,3.0,5,3,1,4,5,1.23
2019-06-29,0,1,3.71,6.0,5,3,1,2,5,1.22
2019-07-04,0,1,4.36,4.0,10,7,3,1,7,1.3
2019-07-13,0,1,5.16,0.2,4,7,1,4,2,1.4
2019-07-19,0,0,4.91,5.2,7,1,1,1,7,1.4
2019-07-24,0,1,5.36,1.2,7,5,3,1,3,1.47
2019-07-31,1,0,5.15,5.0,3,1,0,2,4,1.44
2019-08-05,1,0,4.97,5.0,2,1,2,2,1,1.41
2019-08-11,0,1,4.71,7.0,3,1,0,4,9,1.38
2019-08-17,0,0,4.96,4.0,7,5,2,3,4,1.42
2019-08-23,1,0,4.69,6.0,0,0,0,2,5,1.36
2019-08-28,1,0,4.55,5.1,6,1,1,1,9,1.36
2019-09-03,1,0,4.46,6.1,6,2,1,0,2,1.34
2019-09-09,0,0,4.38,4.1,4,1,0,3,3,1.35
2019-09-14,1,0,4.25,6.0,6,1,1,0,4,1.33
2019-09-19,0,0,4.17,4.2,3,1,1,3,9,1.33
2019-09-25,1,0,4.15,5.0,3,2,1,2,6,1.32
2020-07-28,0,0,0.0,2.0,0,0,0,1,2,0.5
2020-08-01,0,1,6.0,4.0,3,4,0,5,1,1.5
2020-08-07,1,0,5.56,5.1,6,3,1,2,5,1.5
2020-08-12,0,0,6.06,5.0,6,4,2,4,4,1.65
2020-08-17,0,1,7.52,4.0,7,6,1,1,2,1.72
2020-08-22,0,1,9.25,4.0,11,8,1,0,2,1.89
2020-09-01,0,0,8.59,5.0,5,3,0,1,2,1.77
2020-09-06,0,1,8.07,6.1,3,4,2,4,4,1.65
2020-09-11,0,0,7.8,7.0,9,5,2,2,5,1.64
2020-09-17,0,1,7.07,7.0,3,2,1,1,2,1.49
2020-09-22,0,1,7.08,5.0,10,4,1,0,3,1.54
2020-09-27,0,0,7.02,3.0,4,2,1,2,4,1.56
2021-04-04,1,0,3.18,5.2,5,2,1,0,8,0.88
2021-04-10,0,0,4.5,4.1,6,3,2,2,1,1.3
2021-04-15,0,0,4.7,5.1,5,3,1,1,4,1.24
2021-04-20,0,1,4.64,6.0,5,3,1,0,5,1.13
2021-04-26,0,1,6.75,2.2,10,7,2,3,2,1.54
2021-05-01,0,0,7.39,4.0,6,5,1,2,3,1.61
2021-05-06,0,0,7.09,5.0,7,3,1,2,7,1.64
2021-05-11,0,1,6.63,5.0,2,2,0,5,6,1.61
2021-05-17,1,0,5.93,6.0,6,1,0,1,6,1.55
2021-05-22,0,0,5.94,6.0,7,4,1,2,2,1.54
2021-05-28,0,1,5.79,6.0,6,3,1,1,8,1.5
2021-06-02,0,0,5.75,5.0,7,3,0,2,2,1.52
2021-06-08,0,0,5.37,6.0,6,1,1,3,3,1.52
2021-06-16,0,1,5.68,4.1,7,5,4,2,3,1.56
2021-06-22,0,0,5.47,6.0,5,2,0,1,3,1.51
2021-06-27,1,0,5.12,7.0,7,1,0,0,4,1.47
2021-07-03,1,0,4.98,6.0,5,2,1,2,6,1.45
2021-07-09,1,0,4.86,6.0,7,2,0,1,3,1.44
2021-07-16,0,1,5.2,4.0,7,6,4,3,3,1.49
2021-07-21,0,1,5.2,7.0,6,4,3,1,5,1.45
2021-07-28,0,0,5.04,7.0,2,2,1,2,6,1.4
2021-08-03,0,1,5.25,5.2,9,6,1,3,6,1.43
2021-08-08,0,1,5.46,5.1,10,6,1,4,4,1.48
2021-08-14,0,1,5.55,6.0,8,5,4,0,5,1.48
2021-08-21,1,0,5.33,7.0,5,1,0,3,6,1.46
2021-08-26,0,1,5.7,3.2,9,8,2,1,3,1.49
2021-08-31,1,0,5.63,6.2,6,3,3,1,7,1.47
2021-09-07,1,0,5.43,7.0,3,1,0,2,3,1.44
2021-09-14,1,0,5.2,7.0,3,0,0,1,7,1.4
2021-09-19,0,1,5.36,3.2,8,5,1,3,3,1.44
2021-09-25,0,1,5.31,6.2,7,3,1,1,4,1.43
2021-10-02,1,0,5.15,7.0,2,1,0,1,8,1.39
