W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-03-30,0,1,4.5,6.0,7,3,1,1,4,1.33
2018-04-04,0,0,3.27,5.0,5,1,0,4,3,1.55
2018-04-10,0,1,4.2,4.0,6,3,0,4,6,1.8
2018-04-16,0,1,3.52,8.0,6,2,1,1,6,1.48
2018-04-21,1,0,3.1,6.0,4,1,1,2,6,1.38
2018-04-27,0,1,4.0,7.0,7,6,3,0,3,1.31
2018-05-02,0,1,3.98,7.0,6,3,2,0,5,1.23
2018-05-07,1,0,3.53,8.0,5,1,0,2,4,1.18
2018-05-13,1,0,3.1,7.0,3,0,0,1,8,1.1
2018-05-19,0,1,3.43,5.0,6,4,1,2,3,1.14
2018-05-25,0,0,3.39,6.0,8,2,0,1,5,1.17
2018-05-30,0,1,3.65,5.0,7,4,0,3,7,1.23
2018-06-05,0,1,4.13,6.2,7,7,3,1,3,1.23
2018-06-10,0,0,4.45,4.1,13,5,0,0,3,1.32
2018-06-16,1,0,4.15,6.0,6,0,0,1,5,1.31
2018-06-22,0,0,3.9,6.0,6,0,0,2,6,1.31
2018-06-27,0,0,4.22,5.1,7,6,0,3,3,1.34
2018-07-03,1,0,4.12,7.0,5,2,0,1,7,1.31
2018-07-08,1,0,3.95,7.0,6,1,0,3,2,1.31
2018-07-13,1,0,3.75,6.0,6,0,0,1,4,1.3
2018-07-20,1,0,3.53,7.2,2,0,0,1,5,1.25
2018-07-27,0,1,3.6,5.0,6,3,1,2,5,1.26
2018-08-01,1,0,3.61,7.0,8,3,1,1,2,1.26
2018-08-07,0,0,3.53,6.0,3,1,0,2,5,1.24
2018-08-12,0,0,3.43,7.0,7,1,1,1,5,1.24
2018-08-18,0,1,3.59,5.2,9,5,0,1,4,1.26
2018-08-24,1,0,3.54,7.0,5,2,1,2,6,1.25
2018-08-29,0,0,3.58,6.0,8,3,0,1,5,1.26
2018-09-03,1,0,3.46,6.0,5,0,0,2,6,1.25
2018-09-09,0,0,3.59,6.0,9,5,1,2,2,1.27
2018-09-14,0,0,3.57,6.0,5,2,0,4,5,1.28
2018-09-19,0,1,3.71,5.0,6,5,0,2,3,1.29
2018-09-24,1,0,3.75,5.0,7,3,1,3,5,1.3
2018-09-29,0,0,3.74,3.0,5,1,0,1,2,1.31
2019-06-21,0,1,5.4,5.0,8,3,1,0,3,1.6
2019-06-26,1,0,5.06,5.2,8,3,2,3,2,1.78
2019-07-02,0,1,4.08,7.0,5,2,0,2,3,1.47
2019-07-07,1,0,3.6,7.1,5,2,0,1,4,1.28
2019-07-12,1,0,3.09,7.0,6,1,1,4,5,1.31
2019-07-17,0,1,3.58,5.2,6,4,2,2,5,1.33
