W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-06-09,0,0,3.38,0,0,2.2,2,1,1,0,1,2,1.13
2018-06-14,0,0,2.7,0,0,0.2,1,0,0,0,1,0,1.5
2018-06-18,0,0,14.73,0,0,0.1,2,5,5,0,3,0,2.73
2018-06-21,0,0,12.46,0,0,0.2,2,0,0,0,0,0,2.77
2018-06-23,0,0,10.13,0,0,1.0,0,0,0,0,1,1,2.44
2018-07-13,0,0,9.35,1,0,3.1,8,3,3,0,1,2,2.54
2019-04-23,0,1,7.2,1,0,5.0,6,4,4,0,0,6,1.2
2019-05-24,0,0,8.1,1,0,5.0,7,5,5,2,2,3,1.5
2019-05-29,1,0,7.2,1,0,5.0,7,3,3,1,2,6,1.6
2019-06-04,0,1,7.29,1,0,6.0,6,5,5,2,1,7,1.48
2019-06-09,0,1,8.06,1,0,4.2,7,6,6,1,2,7,1.56
2019-06-14,0,0,7.04,1,0,5.0,3,1,1,1,2,2,1.47
2019-06-20,0,0,6.75,1,0,2.2,3,1,1,0,4,5,1.56
2019-07-25,0,0,6.57,1,0,5.0,4,3,3,1,4,4,1.57
2019-08-13,0,1,7.81,1,0,2.0,6,7,7,4,1,3,1.66
2019-09-01,0,1,7.35,1,0,5.0,9,2,2,1,1,3,1.7
2019-09-07,0,1,7.06,1,0,5.2,5,3,3,2,2,8,1.65
2019-09-13,1,0,7.03,1,0,5.1,4,4,4,1,6,4,1.67
2019-09-18,0,0,6.71,1,0,5.1,5,2,2,2,1,3,1.62
2019-09-24,0,0,6.78,1,0,3.1,3,3,3,2,3,3,1.63
2019-09-29,0,0,6.56,1,0,5.0,2,2,2,1,3,4,1.59
2020-08-03,1,0,0.0,0,0,1.2,0,0,0,0,0,2,0.0
2020-08-08,1,0,0.0,0,0,3.0,1,0,0,0,1,2,0.43
2020-08-10,0,0,0.0,0,0,1.2,0,0,0,0,1,3,0.47
2020-08-14,0,0,1.04,0,0,2.1,2,1,1,0,0,2,0.58
2020-08-17,0,0,0.93,0,0,1.0,0,0,0,0,0,0,0.52
2020-08-19,0,0,5.23,0,0,0.2,6,5,5,0,0,2,1.06
2020-08-21,0,0,5.25,0,0,1.2,3,1,1,0,0,0,1.17
2020-08-26,0,0,5.11,0,1,0.1,0,0,0,0,1,1,1.22
2020-08-28,0,1,6.59,0,0,1.1,3,3,3,0,0,1,1.32
2020-08-31,0,0,6.75,0,0,1.0,1,1,1,0,1,1,1.36
2020-09-01,0,0,9.0,0,0,0.1,2,4,4,0,2,0,1.6
2020-09-04,0,0,9.19,0,0,0.2,2,1,1,1,0,1,1.66
2020-09-13,0,0,8.64,0,0,1.0,1,1,0,0,1,2,1.68
2020-09-18,0,0,9.33,0,0,1.2,6,3,3,1,0,0,1.85
2020-09-22,0,0,8.84,0,0,1.0,1,0,0,0,2,2,1.91
2020-09-25,0,0,9.28,0,0,2.0,4,3,3,1,0,1,1.92
2021-04-04,1,0,1.8,1,0,5.0,3,1,1,0,0,6,0.6
2021-04-10,0,1,3.86,1,0,4.1,6,3,3,1,3,2,1.29
2021-04-16,1,0,2.93,1,0,6.0,7,1,1,1,3,4,1.43
2021-04-22,0,0,2.66,1,0,5.0,4,2,1,0,1,4,1.33
2021-04-27,0,0,3.33,1,0,4.0,1,3,3,1,5,3,1.36
2021-05-04,0,1,4.39,1,0,2.1,5,4,4,1,1,4,1.46
2021-05-11,0,1,4.7,1,0,4.0,4,3,3,0,2,4,1.47
2021-05-16,0,0,4.67,1,0,4.0,4,5,2,0,3,5,1.5
2021-05-21,1,0,4.31,1,0,5.0,2,1,1,0,4,7,1.46
2021-05-26,0,1,4.61,1,0,1.1,2,2,2,0,5,0,1.59
2021-07-21,0,1,5.2,1,0,4.0,7,5,5,2,3,0,1.67
2021-07-25,0,0,4.98,0,0,2.0,1,0,0,0,1,3,1.64
2021-07-27,0,0,4.88,0,0,1.0,1,0,0,0,1,2,1.65
2021-08-05,0,0,4.68,0,0,2.0,2,0,0,0,0,2,1.62
2021-08-09,0,0,4.44,0,0,2.2,2,0,0,0,1,4,1.59
2021-08-12,0,0,4.45,0,0,2.0,1,1,1,1,1,4,1.57
2021-08-14,0,0,4.42,0,0,0.1,0,0,0,0,0,0,1.56
2021-08-16,0,0,4.31,0,0,1.1,1,0,0,0,0,0,1.54
2021-08-18,0,0,4.32,0,0,2.0,3,1,1,1,0,2,1.54
2021-08-25,0,0,4.27,0,0,0.2,0,0,0,0,1,1,1.54
2021-08-27,0,0,4.13,0,0,2.0,0,0,0,0,2,2,1.52
2021-08-30,0,0,4.06,0,0,1.0,2,0,0,0,0,2,1.53
2021-09-01,0,0,4.0,0,0,1.0,0,0,0,0,0,2,1.51
2021-09-03,0,0,4.45,0,0,1.2,5,4,4,2,1,3,1.56
2021-09-18,0,0,4.39,0,0,1.0,0,0,0,0,0,2,1.54
2021-09-19,0,0,4.59,0,0,1.0,2,2,2,0,2,1,1.58
2021-09-21,0,0,4.52,0,0,1.0,0,0,0,0,0,1,1.55
2021-09-25,0,0,4.59,0,0,1.0,1,1,1,1,1,1,1.56
2021-09-26,0,0,4.65,0,0,1.0,1,1,1,0,2,2,1.58
2021-09-29,0,0,4.63,0,0,2.1,2,1,1,1,0,3,1.56
2021-10-02,0,0,4.56,0,0,1.0,1,0,0,0,2,3,1.58
