W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2019-06-17,0,0,0.0,0,0,1.0,0,0,0,0,1,1,1.0
2019-06-19,0,0,4.5,0,0,1.0,3,1,1,0,0,1,2.0
2019-06-21,0,0,6.0,0,0,1.0,2,1,1,0,0,1,2.0
2019-06-23,0,0,4.5,0,0,1.0,1,0,0,0,0,0,1.75
2019-06-25,0,0,3.6,0,0,1.0,1,0,0,0,1,1,1.8
2019-06-28,0,0,3.18,0,0,0.2,0,0,0,0,0,2,1.59
2019-06-29,0,0,2.7,0,0,1.0,0,0,0,0,0,1,1.35
2019-07-01,0,0,3.52,0,0,1.0,2,1,1,0,0,1,1.43
2019-07-03,0,0,3.12,1,0,1.0,0,0,0,0,1,1,1.38
2019-07-07,0,0,3.72,0,0,1.0,1,1,1,1,1,0,1.45
2019-07-13,0,0,3.27,0,0,1.1,0,0,0,0,0,3,1.27
2019-07-16,0,0,2.84,0,0,1.2,0,0,0,0,2,1,1.26
2019-07-20,0,0,2.63,0,0,1.0,0,0,0,0,0,0,1.17
2019-07-21,0,0,2.45,0,0,1.0,1,0,0,0,0,1,1.16
2019-07-23,0,0,2.3,0,0,1.0,0,0,0,0,1,2,1.15
2019-07-27,0,0,2.16,0,0,1.0,0,0,0,0,0,1,1.08
2019-07-28,0,0,3.63,0,0,0.2,3,3,3,2,0,1,1.21
2019-08-01,0,0,3.57,0,0,0.1,1,0,0,0,0,1,1.25
2019-08-03,0,0,3.93,0,0,0.2,2,1,1,0,1,1,1.36
2019-08-05,0,0,3.86,0,1,0.1,0,0,0,0,0,0,1.34
2019-08-07,0,0,3.66,0,0,1.0,0,0,0,0,0,0,1.27
2019-08-11,1,0,3.48,0,0,1.0,0,0,0,0,0,1,1.21
2019-08-13,0,0,3.38,0,0,0.2,1,0,0,0,0,1,1.22
2019-08-16,0,0,3.22,0,0,1.0,0,0,0,0,0,2,1.16
2019-08-23,0,0,3.47,0,0,1.0,1,1,1,1,0,2,1.16
2019-08-25,0,0,3.33,0,0,1.0,0,0,0,0,0,0,1.11
2019-08-28,0,0,3.28,0,0,0.1,2,0,0,0,0,0,1.18
2019-08-30,0,0,3.12,0,0,1.1,2,0,0,0,0,1,1.19
2019-09-01,0,0,3.0,0,0,1.0,2,0,0,0,1,2,1.26
2019-09-02,1,0,2.89,0,0,1.0,0,0,0,0,1,1,1.25
2019-09-05,0,0,2.89,0,0,0.0,0,0,0,0,1,0,1.29
2019-09-07,0,0,3.21,0,0,0.0,1,1,1,1,0,0,1.32
2019-09-10,0,0,3.18,0,0,0.1,0,0,0,0,1,0,1.34
2019-09-15,0,0,3.07,0,0,1.0,2,0,0,0,0,1,1.36
2019-09-16,0,0,3.03,0,0,0.1,0,0,0,0,0,0,1.35
2019-09-18,0,0,2.93,0,0,1.0,0,0,0,0,0,1,1.3
2019-09-20,0,1,3.52,0,0,0.0,0,2,2,0,2,0,1.37
2019-09-21,0,0,3.41,0,0,1.0,1,0,0,0,1,1,1.39
2019-09-24,0,0,3.38,0,0,0.1,1,1,0,0,0,0,1.41
2019-09-25,0,0,3.58,0,0,0.2,0,1,1,0,2,1,1.44
2019-09-28,0,0,3.41,0,0,1.2,1,0,0,0,0,2,1.4
2020-07-25,0,0,0.0,0,0,1.0,0,0,0,0,1,0,1.0
2020-07-27,1,0,0.0,0,0,2.0,0,0,0,0,0,3,0.33
2020-07-29,0,0,0.0,0,0,0.2,0,0,0,0,0,2,0.27
2020-08-03,0,1,1.93,0,0,1.0,2,1,1,0,1,2,0.86
2020-08-05,0,0,1.59,0,0,1.0,1,0,0,0,0,0,0.88
2020-08-11,0,0,1.35,0,0,1.0,0,0,0,0,0,2,0.75
2020-08-15,1,0,1.17,0,0,1.0,1,0,0,0,0,1,0.78
2020-08-16,0,0,1.04,0,0,1.0,0,0,0,0,0,3,0.69
2020-08-18,0,1,0.9,0,0,1.1,0,1,0,0,0,0,0.6
2020-08-23,0,1,2.45,0,0,1.0,2,2,2,1,0,2,0.73
2020-08-24,0,0,2.25,0,0,1.0,0,0,0,0,0,2,0.67
2020-08-28,0,0,2.77,0,0,1.0,1,1,1,1,0,3,0.69
2020-09-02,0,0,2.51,0,0,1.1,0,0,0,0,0,1,0.63
2020-09-03,0,0,3.0,0,0,0.2,3,1,1,1,0,1,0.8
2020-09-07,0,0,4.11,0,0,0.1,1,2,2,1,1,1,0.91
2020-09-08,0,1,5.28,0,0,0.0,1,2,2,1,2,0,1.11
2020-09-11,0,0,5.29,0,0,1.2,2,1,1,0,0,1,1.12
2020-09-14,0,0,5.89,0,0,1.1,2,2,2,2,0,2,1.15
2020-09-17,0,0,5.59,0,0,1.0,0,0,0,0,0,3,1.09
2020-09-18,0,0,5.49,0,0,0.1,0,0,0,0,0,0,1.07
2020-09-19,0,0,5.23,0,0,1.0,0,0,0,0,0,2,1.02
2020-09-22,0,0,6.53,0,0,0.0,3,3,3,0,0,0,1.16
2021-04-01,0,0,0.0,0,0,1.0,2,0,0,0,1,0,3.0
2021-04-04,0,0,0.0,0,0,1.0,0,0,0,0,0,2,1.5
