W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-04-11,1,0,1.69,1,0,5.1,4,1,1,0,2,4,1.13
2018-04-17,0,0,0.82,1,0,5.2,1,0,0,0,3,7,0.91
2018-04-22,1,0,0.56,1,0,5.0,5,1,0,0,1,4,1.0
2018-04-28,0,1,0.82,1,0,6.0,3,1,1,0,2,6,0.95
2018-05-04,0,1,2.33,1,0,5.0,6,5,5,2,4,4,1.15
2018-05-09,0,1,3.09,1,0,5.0,6,4,4,1,2,9,1.22
2018-05-14,1,0,3.08,1,0,6.0,3,2,2,0,4,3,1.21
2018-05-20,0,0,2.98,1,0,4.1,4,1,1,0,2,4,1.23
2018-05-25,0,0,2.98,1,0,6.0,5,2,2,2,0,3,1.18
2018-05-30,0,0,2.65,1,0,6.0,4,0,0,0,0,7,1.12
2018-06-05,0,1,2.83,1,0,6.0,7,3,3,1,1,5,1.14
2018-06-11,0,0,2.71,1,0,6.0,5,1,1,0,2,4,1.15
2018-06-16,0,1,2.89,1,0,5.1,4,3,3,2,3,7,1.16
2018-06-22,0,0,2.82,1,0,5.0,3,1,1,0,4,7,1.17
2018-06-28,1,0,3.05,1,0,6.0,8,4,4,2,1,6,1.2
2018-07-03,1,0,2.87,1,0,5.0,2,0,0,0,3,8,1.19
2018-07-08,1,0,2.79,1,0,6.0,7,1,1,0,3,4,1.22
2018-07-13,0,1,3.23,1,0,4.0,9,6,6,1,2,4,1.28
2018-07-24,0,0,3.13,1,0,6.0,4,4,1,1,2,4,1.26
2018-07-29,0,1,3.43,1,0,4.0,5,5,5,1,3,5,1.29
2018-08-03,0,0,3.42,1,0,8.0,5,3,3,2,2,6,1.26
2018-08-09,0,0,3.4,1,0,6.0,8,2,2,1,3,3,1.29
2018-08-15,0,1,3.73,1,0,3.2,9,7,6,1,1,2,1.33
2018-08-21,0,0,3.72,1,0,5.1,10,7,2,0,1,6,1.36
2018-08-28,0,1,4.09,1,0,1.1,8,6,6,1,2,3,1.42
2018-09-02,0,0,4.27,1,0,3.0,5,4,4,1,2,3,1.44
2018-09-11,0,0,4.26,0,0,0.1,0,0,0,0,0,1,1.44
2018-09-15,0,0,4.18,0,0,2.1,1,0,0,0,0,3,1.42
2018-09-19,0,0,4.15,0,0,1.0,0,0,0,0,0,1,1.41
2018-09-24,0,0,4.14,0,0,0.1,0,0,0,0,0,0,1.41
2018-09-30,0,0,4.09,0,0,2.0,2,0,0,0,0,3,1.4
2019-03-28,0,0,5.4,0,0,1.2,2,1,1,1,0,0,1.2
2019-03-30,0,0,3.38,0,0,1.0,0,0,0,0,0,1,0.75
