W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2021-07-27,0,0,4.5,2.0,2,1,0,0,2,1.0
2021-08-01,0,0,10.13,0.2,3,2,0,0,1,1.88
2021-08-06,0,0,14.73,1.0,2,3,1,1,2,2.18
2021-08-10,0,0,11.57,1.0,1,0,0,0,1,1.93
2021-08-15,0,0,9.53,1.0,1,0,0,0,1,1.76
2021-08-25,0,0,7.04,2.0,0,0,0,1,0,1.43
2021-08-29,0,0,7.71,1.2,3,2,0,0,2,1.5
2021-08-30,0,0,6.75,1.1,0,0,0,0,1,1.31
2021-09-01,0,0,6.0,1.1,1,0,0,1,3,1.33
2021-09-03,0,0,5.54,1.0,1,0,0,1,1,1.38
2021-09-05,0,0,5.93,0.2,0,1,0,2,1,1.46
2021-09-06,0,0,5.65,0.2,1,0,0,0,0,1.47
2021-09-10,1,0,5.06,1.2,2,0,0,0,3,1.44
2021-09-12,0,0,4.76,1.0,0,0,0,1,1,1.41
2021-09-15,0,0,4.42,1.1,1,0,0,0,1,1.36
2021-09-16,0,0,4.19,1.0,1,0,0,1,2,1.4
2021-09-18,0,0,4.05,0.2,0,0,0,0,0,1.35
2021-09-19,0,1,5.31,0.1,3,3,0,0,0,1.48
2021-09-21,0,0,5.06,1.0,1,0,0,0,2,1.45
2021-09-22,0,1,5.73,0.2,3,2,0,1,0,1.59
2021-09-24,0,1,7.25,0.1,3,4,0,1,0,1.75
2021-09-26,0,0,7.83,0.2,1,2,0,1,0,1.78
2021-10-01,0,0,7.4,1.1,1,0,0,1,1,1.77
2021-10-03,0,0,7.11,1.0,1,0,0,0,1,1.74
