W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2020-08-22,1,0,1.5,1,0,6.0,2,1,1,1,1,10,0.5
2020-08-28,0,0,2.7,1,0,4.0,3,2,2,1,3,3,0.9
2020-09-02,1,0,1.69,1,0,6.0,3,0,0,0,0,6,0.75
2020-09-08,0,0,2.57,1,0,5.0,3,3,3,1,1,7,0.76
2020-09-13,0,1,3.91,1,0,4.1,3,5,5,3,1,7,0.79
2020-09-19,0,0,3.68,1,0,4.0,6,1,1,0,3,3,0.99
2020-09-23,0,0,3.45,0,0,2.0,1,0,0,0,0,3,0.96
2020-09-26,0,0,3.24,0,0,2.0,0,0,0,0,0,3,0.9
2021-04-05,0,0,2.45,0,0,3.2,2,1,1,0,4,5,1.64
2021-04-12,0,0,4.7,1,0,4.0,2,3,3,1,2,6,1.3
2021-04-17,0,0,3.55,1,0,5.0,5,1,1,1,4,7,1.5
2021-04-25,0,0,4.32,1,0,4.0,4,3,3,2,4,5,1.62
2021-05-01,0,1,6.27,1,0,2.0,1,5,5,1,4,6,1.71
2021-05-06,1,0,4.94,1,0,5.0,2,0,0,0,4,5,1.61
2021-05-15,0,1,5.79,1,0,4.1,5,5,5,2,3,6,1.64
2021-05-21,0,1,6.89,1,0,3.1,2,6,6,1,5,4,1.69
2021-05-26,0,0,5.94,1,0,5.0,1,0,0,0,3,5,1.57
2021-05-31,0,0,6.26,1,0,5.1,4,5,5,0,2,10,1.51
2021-06-12,0,0,6.38,1,0,0.2,0,1,1,0,4,0,1.58
2021-07-09,0,0,5.47,1,0,7.0,1,0,0,0,1,9,1.4
2021-07-20,0,1,5.91,1,0,4.0,8,5,5,2,1,3,1.46
2021-07-25,0,0,5.61,1,0,6.0,5,2,2,1,1,6,1.42
2021-07-31,0,0,6.11,1,0,4.0,4,6,6,3,3,2,1.44
2021-08-05,0,1,5.89,1,0,7.0,5,3,3,1,0,4,1.36
2021-08-10,0,0,5.66,1,0,6.0,4,2,2,1,1,5,1.32
2021-08-15,1,0,5.12,1,0,8.0,1,0,0,0,0,11,1.21
2021-08-21,1,0,4.83,1,0,7.0,2,1,1,0,1,8,1.15
2021-09-02,1,0,4.62,1,0,6.0,2,1,1,0,1,6,1.11
2021-09-08,0,1,4.44,1,0,6.0,3,1,1,0,1,7,1.08
2021-09-14,1,0,4.28,1,0,6.0,3,1,1,0,1,7,1.06
2021-09-20,0,1,4.67,1,0,4.1,9,7,7,3,1,4,1.11
2021-09-26,0,1,4.81,1,0,2.1,5,3,3,0,3,3,1.16
2021-10-02,0,1,4.95,1,0,4.0,4,4,4,2,4,2,1.18
