W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-04-02,1,0,0.0,1,0,6.0,3,0,0,0,2,6,0.83
2018-04-08,1,0,0.0,1,0,6.0,4,1,0,0,3,7,1.0
2018-04-14,0,0,1.0,1,0,6.0,6,2,2,2,1,12,1.06
2018-04-19,1,0,0.72,1,0,7.0,3,0,0,0,0,8,0.88
2018-04-24,0,0,1.86,1,0,4.0,5,4,4,2,5,2,1.1
2018-04-30,1,0,1.72,1,0,7.2,2,1,1,0,2,10,0.98
2018-05-05,0,0,2.16,1,0,5.0,3,3,3,1,4,3,1.03
2018-05-12,1,0,2.03,1,0,7.0,4,1,1,1,0,14,0.97
2018-05-18,1,0,1.94,1,0,7.0,4,1,1,1,1,8,0.93
2018-05-24,1,0,2.04,1,0,6.0,5,2,2,0,3,5,0.97
2018-05-29,0,0,2.26,1,0,6.0,8,3,3,2,1,10,1.02
2018-06-03,0,1,2.84,1,0,5.1,9,6,6,2,1,7,1.08
2018-06-09,0,0,2.82,1,0,3.2,1,2,1,0,6,4,1.12
2018-06-15,1,0,2.94,1,0,6.0,4,3,3,0,4,9,1.14
2018-06-20,1,0,2.74,1,0,6.0,2,1,0,0,4,4,1.13
2018-06-26,1,0,2.54,1,0,7.0,4,0,0,0,2,13,1.11
2018-07-01,0,1,2.55,1,0,6.2,6,2,2,0,2,11,1.11
2018-07-07,1,0,2.83,1,0,5.2,5,5,5,0,2,8,1.12
2018-07-12,0,0,2.96,1,0,4.1,6,3,3,0,2,5,1.15
2018-07-25,0,0,2.89,1,0,6.0,4,1,1,1,4,5,1.16
2018-07-31,1,0,2.9,1,0,6.0,6,2,2,1,1,8,1.16
2018-08-06,0,0,2.81,1,0,7.0,3,1,1,1,3,8,1.14
2018-08-11,0,1,2.88,1,0,6.0,7,3,3,0,1,4,1.15
2018-08-17,0,0,2.78,1,0,5.0,4,2,0,0,2,4,1.15
2018-08-22,1,0,3.05,1,0,5.0,7,6,6,1,1,7,1.17
2018-08-28,0,0,3.14,1,0,4.2,3,3,3,1,4,3,1.18
2018-09-08,1,0,3.15,1,0,5.0,7,2,2,1,2,3,1.2
2018-09-15,1,0,3.15,1,0,6.0,3,2,2,1,0,7,1.17
2018-09-23,0,0,3.18,1,0,1.0,1,1,1,0,0,2,1.17
2018-09-30,0,0,3.13,1,0,3.0,1,0,0,0,1,4,1.16
2019-03-29,1,0,3.6,1,0,5.0,3,2,2,0,2,8,1.0
2019-04-03,0,0,1.64,1,0,6.0,4,0,0,0,2,6,1.0
2019-04-09,1,0,2.25,1,0,5.0,3,2,2,1,3,7,1.06
2019-04-14,0,0,2.18,1,0,4.2,4,1,1,0,3,4,1.16
2019-04-20,0,0,3.38,1,0,6.0,5,5,5,1,2,9,1.16
2019-04-27,1,0,2.76,1,0,6.0,2,0,0,0,4,5,1.13
2019-05-02,0,0,2.52,1,0,6.2,5,1,1,0,1,9,1.09
2019-05-08,0,0,2.64,1,0,5.0,7,2,2,0,4,8,1.22
2019-05-14,1,0,2.32,1,0,6.0,3,0,0,0,0,5,1.13
2019-05-19,0,0,2.65,1,0,4.0,4,5,3,2,4,6,1.2
2019-05-25,1,0,2.54,1,0,6.0,3,1,1,0,2,10,1.16
2019-05-30,1,0,2.54,1,0,7.0,4,2,2,0,0,6,1.1
2019-06-05,1,0,2.3,1,0,7.0,5,0,0,0,0,8,1.06
2019-06-10,1,0,2.1,1,0,7.0,2,0,0,0,2,7,1.02
2019-06-15,0,1,2.37,1,0,6.0,5,4,4,2,2,9,1.03
2019-06-20,0,0,2.31,1,0,6.1,4,1,1,1,2,6,1.02
2019-06-26,0,1,2.43,1,0,6.1,8,5,3,0,1,7,1.05
2019-07-02,1,0,2.36,1,0,7.0,4,1,1,1,1,12,1.03
2019-07-07,1,0,2.32,1,0,5.2,5,1,1,1,1,10,1.03
