W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2019-07-23,0,0,4.54,1,0,6.0,6,4,4,1,1,6,1.23
2019-07-30,0,1,4.46,1,0,6.0,6,2,2,1,0,9,1.22
2019-08-04,1,0,4.36,1,0,5.0,5,1,1,1,0,8,1.21
2019-08-09,0,1,4.43,1,0,6.0,4,4,4,3,0,9,1.19
2019-08-15,0,0,4.21,1,0,7.0,4,0,0,0,0,10,1.16
2019-08-21,0,0,4.43,1,0,5.1,7,7,6,4,0,8,1.16
2019-08-27,1,0,4.25,1,0,8.0,5,1,1,1,1,7,1.14
2019-09-07,0,0,4.12,1,0,5.0,3,0,0,0,1,7,1.13
2019-09-12,1,0,3.97,1,0,6.0,2,0,0,0,2,14,1.11
2019-09-17,0,1,4.02,1,0,7.0,6,4,4,1,1,13,1.11
2019-09-22,0,1,3.98,1,0,8.1,7,3,3,1,0,12,1.1
2020-07-25,0,1,6.75,1,0,4.0,6,3,3,0,0,5,1.5
2020-07-31,1,0,2.7,1,0,6.0,2,0,0,0,1,7,0.9
2020-08-05,1,0,2.12,1,0,7.0,5,1,1,0,1,4,0.88
2020-08-13,1,0,1.88,1,0,7.0,1,1,1,1,2,11,0.75
2020-08-18,1,0,1.8,1,0,6.0,8,1,1,0,1,7,0.9
2020-08-23,1,0,1.7,1,0,7.0,6,1,1,1,1,10,0.92
2020-08-29,1,0,1.47,1,0,6.0,7,0,0,0,2,8,1.0
2020-09-04,1,0,1.44,1,0,7.0,1,1,1,1,0,11,0.88
2020-09-09,0,1,1.77,1,0,6.0,2,3,3,1,3,9,0.88
2020-09-15,0,0,1.86,1,0,7.0,9,3,2,0,1,7,0.94
2020-09-20,0,1,2.22,1,0,6.0,9,4,4,1,1,9,1.0
2020-09-25,1,0,2.01,1,0,7.0,3,0,0,0,1,5,0.96
2021-04-01,0,0,7.71,1,0,4.2,8,4,4,2,1,6,1.93
2021-04-06,0,0,4.22,1,0,6.0,3,1,1,1,1,7,1.22
2021-04-12,1,0,3.06,1,0,7.0,3,1,1,0,1,6,0.96
2021-04-17,0,1,2.55,1,0,7.0,1,1,1,0,2,9,0.81
2021-04-23,1,0,2.27,1,0,7.0,4,1,1,0,3,9,0.85
2021-04-30,1,0,2.13,1,0,6.1,4,1,1,1,3,12,0.89
2021-05-05,0,0,2.27,1,0,5.2,6,2,2,1,1,8,0.94
2021-05-12,0,0,2.08,1,0,4.0,2,1,0,0,1,2,0.92
2021-05-17,1,0,1.81,1,0,7.0,4,0,0,0,0,10,0.88
2021-05-23,1,0,1.75,1,0,7.0,7,1,1,0,0,5,0.89
2021-05-29,0,0,2.16,1,0,5.0,4,5,4,1,3,5,0.93
2021-06-03,1,0,2.25,1,0,5.1,4,2,2,1,1,5,0.93
2021-06-09,0,1,2.28,1,0,7.0,3,2,2,1,2,8,0.91
2021-06-15,0,0,2.57,1,0,5.0,6,4,4,1,2,5,0.95
2021-06-21,1,0,2.5,1,0,6.0,2,1,1,1,1,11,0.92
2021-06-27,0,0,2.44,1,0,6.0,6,1,1,0,1,7,0.94
2021-07-03,0,1,2.65,1,0,6.0,6,4,4,2,1,8,0.95
2021-07-08,0,0,3.09,1,0,3.0,8,6,6,1,0,2,1.0
2021-07-20,0,1,3.09,1,0,5.2,4,2,2,1,2,3,1.0
2021-07-25,0,1,3.27,1,0,5.0,5,4,4,2,1,6,1.01
2021-07-31,0,1,3.48,1,0,6.0,5,5,5,3,2,8,1.02
2021-08-07,0,0,3.43,1,0,7.0,4,2,2,1,0,12,0.99
2021-08-12,0,1,3.7,1,0,2.2,6,5,5,1,1,4,1.03
2021-08-26,0,1,3.8,1,0,6.0,5,4,4,1,1,6,1.03
2021-09-01,0,1,4.05,1,0,2.2,8,6,5,1,1,3,1.07
2021-09-08,1,0,3.95,1,0,6.0,3,1,1,0,1,7,1.05
2021-09-13,0,1,4.32,1,0,4.0,6,8,8,4,3,3,1.09
2021-09-18,0,0,4.13,1,0,7.0,3,0,0,0,1,9,1.06
2021-09-23,0,0,4.21,1,0,5.1,3,4,4,1,3,7,1.07
2021-09-28,0,1,4.22,1,0,4.0,5,2,2,0,4,6,1.09
