W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-05-15,0,0,5.4,5.0,6,3,0,0,1,1.2
2018-05-20,0,0,5.4,3.1,3,2,1,2,2,1.32
2018-05-26,1,0,3.68,6.1,3,1,0,1,7,1.02
2019-09-08,0,0,9.0,1.0,3,1,0,0,0,3.0
2019-09-15,0,0,3.0,2.0,0,0,0,0,2,1.0
2019-09-29,0,0,6.75,1.0,3,2,0,0,0,1.5
2020-08-13,0,0,9.0,3.0,4,3,0,1,2,1.67
2020-08-22,1,0,6.75,1.0,0,0,0,1,0,1.5
2020-08-24,0,0,4.5,2.0,1,0,0,0,1,1.17
2020-08-30,0,0,10.29,1.0,5,5,1,3,1,2.14
2021-07-19,1,0,0.0,1.1,4,0,0,0,0,3.0
2021-07-24,0,0,11.57,1.0,5,3,1,0,0,3.86
2021-07-26,0,0,6.23,2.0,1,0,0,0,3,2.31
2021-07-27,0,0,5.06,1.0,0,0,0,0,1,1.88
2021-07-30,0,0,7.36,2.0,4,3,1,1,3,2.05
2021-08-05,0,0,6.48,1.0,0,0,0,0,1,1.8
2021-08-08,0,0,6.0,0.2,0,0,0,2,0,1.89
2021-08-11,0,0,5.4,1.0,1,0,0,1,1,1.9
2021-08-14,0,0,5.06,0.2,0,0,0,1,0,1.88
2021-08-16,0,0,5.4,1.0,1,1,1,0,2,1.8
2021-08-18,0,0,4.97,1.0,0,0,0,2,1,1.82
2021-08-22,0,0,5.27,1.0,3,1,0,0,0,1.9
2021-08-23,1,0,4.91,1.0,0,0,0,0,3,1.77
2021-08-25,0,1,4.96,1.2,2,1,1,0,1,1.71
2021-08-28,0,0,5.19,1.0,2,1,0,0,2,1.73
2021-09-01,0,0,4.82,1.1,1,0,0,1,0,1.71
2021-09-03,0,0,4.58,1.0,2,0,0,0,1,1.73
2021-09-05,0,0,4.22,1.2,2,0,0,1,3,1.73
2021-09-08,0,0,4.03,1.0,0,0,0,1,1,1.7
2021-09-11,0,0,4.63,1.0,4,2,0,0,0,1.8
2021-09-15,0,0,4.44,1.0,0,0,0,0,0,1.73
2021-09-17,0,0,4.21,1.1,1,0,0,0,2,1.68
2021-09-19,0,0,4.05,1.0,0,0,0,0,2,1.61
2021-09-21,0,0,4.0,0.1,0,0,0,0,1,1.59
2021-09-23,0,1,4.71,1.2,3,3,1,2,1,1.67
2021-09-25,0,0,4.55,1.0,0,0,0,0,1,1.62
2021-09-28,0,0,4.4,1.0,0,0,0,0,0,1.57
2021-09-29,0,0,4.26,1.0,1,0,0,1,0,1.58
2021-10-01,0,0,4.13,1.0,1,0,0,0,1,1.56
2021-10-03,0,0,4.28,1.0,1,1,1,0,1,1.54
