W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-03-29,0,0,0.0,0,0,2.0,1,0,0,0,0,1,0.5
2018-03-30,0,0,0.0,0,0,0.1,0,0,0,0,0,0,0.43
2018-04-01,0,0,0.0,0,0,1.0,1,0,0,0,0,0,0.6
2018-04-04,0,0,2.08,0,0,1.0,1,1,1,1,0,0,0.69
2018-04-06,0,0,5.06,0,0,1.0,5,2,2,0,0,1,1.5
2018-04-08,0,0,4.26,0,0,1.0,0,0,0,0,0,1,1.26
2018-04-11,0,0,3.24,0,0,2.0,1,0,0,0,0,0,1.08
2018-04-13,0,0,4.0,0,0,0.2,1,1,1,0,0,0,1.11
2018-04-14,0,0,3.27,0,0,2.0,3,0,0,0,0,2,1.18
2018-04-16,0,0,3.0,0,0,1.0,0,0,0,0,0,2,1.08
2018-04-22,0,0,2.84,0,0,0.2,0,0,0,0,0,1,1.03
2018-04-23,0,0,2.51,0,0,1.2,1,0,0,0,0,0,0.98
2018-04-29,0,0,3.07,0,0,0.1,1,2,1,0,0,1,1.02
2018-05-01,0,0,2.87,0,0,1.0,1,0,0,0,0,1,1.02
2018-05-04,0,0,4.5,0,0,0.1,5,3,3,0,0,1,1.31
2018-05-05,0,0,4.0,0,0,2.0,1,0,0,0,3,4,1.39
2018-05-09,0,0,4.66,0,0,1.1,3,2,2,0,0,1,1.45
2018-05-11,0,0,4.35,0,0,1.1,1,0,0,0,0,0,1.4
2018-05-12,0,0,3.97,0,0,2.0,1,0,0,0,0,1,1.32
2018-05-14,0,0,4.01,0,0,2.0,1,1,1,1,0,0,1.26
2018-05-17,1,0,3.62,0,0,2.2,1,0,0,0,1,1,1.21
2018-05-18,0,0,3.54,0,0,0.2,1,0,0,0,1,0,1.25
2018-05-22,0,1,3.72,0,0,1.0,2,1,1,0,0,1,1.28
2018-05-24,1,0,3.38,0,0,3.0,2,0,0,0,0,4,1.22
2018-05-27,0,0,3.27,0,0,1.0,0,0,0,0,0,1,1.18
2018-05-28,0,0,3.18,0,0,1.0,0,0,0,0,0,0,1.15
2018-06-02,0,1,3.25,0,0,2.0,1,1,1,1,0,1,1.11
2018-06-03,0,0,3.16,0,0,1.0,1,0,0,0,0,1,1.11
2018-06-05,0,0,3.55,0,0,1.0,2,2,2,1,0,1,1.13
2018-06-07,0,0,3.46,0,0,1.0,0,0,0,0,0,1,1.1
2018-06-09,0,0,3.6,0,0,1.0,1,1,1,1,1,0,1.13
2018-06-16,0,0,3.51,0,0,1.0,0,0,0,0,0,0,1.1
2018-06-17,0,0,3.61,0,0,1.1,2,1,1,0,1,0,1.13
2018-06-22,0,0,3.74,0,0,1.0,1,1,1,1,1,1,1.15
2018-06-23,0,0,3.71,0,0,0.1,1,0,0,0,0,1,1.17
2018-06-25,0,0,3.89,0,0,0.1,1,1,1,0,0,0,1.18
2018-06-27,0,0,3.72,0,0,2.0,1,0,0,0,0,0,1.15
2018-06-29,0,0,3.66,0,0,0.2,1,0,0,0,0,1,1.16
2018-07-01,0,0,3.94,0,0,1.1,2,2,2,2,0,2,1.17
2018-07-06,0,0,3.78,0,0,2.0,0,0,0,0,1,1,1.14
2018-07-08,0,0,3.63,0,0,2.0,1,0,0,0,0,3,1.12
2018-07-10,0,0,3.5,0,0,2.0,1,0,0,0,0,3,1.09
2018-07-12,1,0,3.36,0,0,2.1,1,0,0,0,0,1,1.07
2018-07-14,1,0,3.2,0,0,2.2,2,0,0,0,0,3,1.05
2018-07-20,0,0,3.43,0,0,1.1,2,2,2,0,0,2,1.06
2018-07-21,1,0,3.38,0,0,1.0,0,0,0,0,0,2,1.04
2018-07-22,0,0,3.47,0,0,1.0,1,1,1,1,1,1,1.06
2018-07-25,0,0,3.43,0,0,0.2,1,0,0,0,0,0,1.06
2018-07-28,0,0,3.38,0,0,1.0,1,0,0,0,1,1,1.08
2018-07-29,0,0,3.29,0,0,1.2,0,0,0,0,0,2,1.05
2018-07-31,0,0,3.24,0,0,1.0,0,0,0,0,0,1,1.04
2018-08-03,0,0,3.15,0,0,2.0,0,0,0,0,0,3,1.0
2018-08-05,0,0,3.1,0,0,1.0,0,0,0,0,1,1,1.0
2018-08-07,0,0,3.14,0,0,2.0,3,1,1,0,1,1,1.03
2018-08-12,0,0,3.22,0,0,1.0,1,1,1,1,0,2,1.03
2018-08-14,0,0,3.19,0,0,0.2,0,0,0,0,0,0,1.02
2018-08-15,0,1,3.39,0,0,1.0,2,2,2,1,1,0,1.05
2018-08-18,0,0,3.46,0,0,1.0,1,1,1,1,0,0,1.05
2018-08-22,0,0,3.39,0,0,1.2,1,0,0,0,1,4,1.05
2018-08-23,0,0,3.3,0,0,2.0,0,0,0,0,0,3,1.03
2018-08-26,0,0,3.38,0,0,1.0,2,1,1,1,0,0,1.04
2018-08-27,0,0,3.36,0,0,0.1,2,0,0,0,0,0,1.06
2018-08-31,1,0,3.31,0,0,1.1,0,0,0,0,1,1,1.05
2018-09-03,0,0,3.29,0,0,0.1,0,0,0,0,1,2,1.06
2018-09-05,0,0,3.25,0,0,1.0,1,0,0,0,0,0,1.06
2018-09-07,1,0,3.18,0,0,2.0,0,0,0,0,0,1,1.04
2018-09-09,0,0,3.14,0,0,1.0,0,0,0,0,1,0,1.03
2018-09-13,0,0,3.1,0,0,1.0,1,0,0,0,0,1,1.03
2018-09-15,0,0,3.17,0,0,1.0,1,1,1,0,0,0,1.03
2018-09-18,0,0,3.13,0,0,1.0,0,0,0,0,0,1,1.02
2018-09-23,0,0,3.1,0,0,1.0,1,0,0,0,0,2,1.02
2018-09-25,0,0,3.07,0,0,1.0,1,0,0,0,0,0,1.02
