W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-04-02,0,1,10.38,1,0,4.1,8,5,5,1,1,5,2.08
2018-04-08,0,0,8.64,1,0,4.0,6,3,3,0,3,2,2.16
2018-04-14,0,0,4.7,1,0,7.0,2,0,0,0,1,2,1.37
2018-04-20,0,1,6.16,1,0,3.2,5,6,5,2,6,5,1.68
2018-04-25,0,0,4.94,1,0,4.2,1,0,0,0,3,10,1.52
2018-06-07,0,1,5.02,1,0,5.0,7,3,3,1,0,4,1.5
2018-06-12,1,0,4.41,1,0,6.0,2,1,1,0,3,2,1.38
2018-06-17,0,1,5.45,1,0,3.1,9,6,6,0,1,2,1.53
2018-06-23,1,0,4.91,1,0,6.0,3,1,1,0,2,8,1.43
2018-06-28,0,1,5.06,1,0,4.0,6,3,3,0,2,3,1.48
2018-07-03,0,0,5.26,1,0,5.0,9,4,4,1,0,5,1.51
2018-07-08,0,0,5.24,1,0,3.2,4,2,2,0,7,5,1.61
2018-07-14,1,0,4.74,1,0,6.0,4,0,0,0,2,4,1.55
2018-07-22,0,0,4.41,1,0,6.2,3,1,1,0,1,6,1.46
2018-07-28,0,0,4.06,1,0,6.0,3,0,0,0,2,8,1.41
2018-08-03,0,1,3.92,1,0,5.0,4,1,1,0,2,7,1.39
2018-08-08,0,1,3.98,1,0,5.2,4,3,3,2,2,7,1.37
2018-08-14,0,0,4.28,1,0,4.1,10,5,5,2,2,3,1.44
2018-08-22,0,0,4.23,1,0,5.1,3,2,2,0,3,9,1.42
2018-08-29,0,0,4.26,1,0,5.2,3,3,3,2,2,6,1.39
2018-09-04,0,1,4.73,1,0,1.1,4,6,6,1,4,2,1.45
2018-09-12,0,1,4.85,1,0,5.0,7,6,4,1,1,2,1.46
2018-09-17,0,0,4.95,1,0,5.0,5,4,4,2,1,6,1.45
2018-09-23,1,0,4.66,1,0,7.0,3,0,0,0,1,9,1.4
2018-09-29,0,0,4.42,1,0,6.2,6,0,0,0,2,8,1.39
2019-03-29,0,0,1.5,1,0,6.0,4,1,1,0,2,4,1.0
2019-04-03,0,1,3.0,1,0,6.0,5,3,3,1,3,7,1.17
2019-04-10,0,0,2.0,1,0,6.0,1,0,0,0,5,7,1.11
2019-04-15,0,1,3.57,1,0,4.2,4,5,5,0,4,3,1.24
2019-04-21,0,1,3.72,1,0,6.1,6,3,3,2,2,7,1.24
2019-04-27,0,1,4.64,1,0,4.0,6,5,5,2,2,3,1.33
2019-05-04,0,0,4.1,1,0,4.1,2,0,0,0,3,3,1.31
2019-05-09,0,1,4.46,1,0,5.0,7,4,4,2,2,6,1.37
2019-05-17,1,0,4.44,1,0,6.1,6,3,3,2,3,4,1.38
2019-05-23,0,0,4.14,1,0,5.2,8,1,1,0,1,6,1.4
2019-05-28,1,0,3.82,1,0,7.0,2,1,1,1,1,5,1.29
2019-06-02,1,0,3.53,1,0,5.0,1,0,0,0,2,8,1.24
