W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2021-06-09,0,0,0.0,1.0,0,0,0,0,1,0.0
2021-06-11,0,0,0.0,1.0,0,0,0,0,2,0.0
2021-06-13,0,0,0.0,0.2,1,0,0,0,0,0.38
2021-06-15,0,0,0.0,1.1,0,0,0,0,3,0.25
2021-06-18,0,0,0.0,1.0,0,0,0,0,1,0.2
2021-06-20,0,0,0.0,1.0,1,0,0,0,0,0.33
2021-06-22,0,0,0.0,0.1,0,0,0,0,1,0.32
2021-06-23,0,0,1.35,0.1,3,1,0,0,0,0.75
2021-06-25,0,0,1.29,0.1,0,0,0,0,1,0.71
2021-06-27,0,0,1.13,1.0,1,0,0,1,0,0.88
2021-07-01,0,0,1.0,1.0,1,0,0,0,1,0.89
2021-07-02,0,0,0.93,0.2,1,0,0,0,1,0.93
2021-07-06,0,0,0.84,1.0,0,0,0,1,1,0.94
2021-07-09,0,0,0.77,1.0,0,0,0,0,3,0.86
2021-07-10,0,1,2.92,0.2,2,3,1,1,1,1.05
2021-07-18,0,0,2.7,1.0,0,0,0,0,3,0.98
2021-07-22,0,0,2.51,1.0,1,0,0,0,2,0.98
2021-07-25,0,0,2.2,2.0,0,0,0,1,3,0.92
2021-07-27,0,0,3.18,0.2,2,2,0,2,0,1.12
2021-07-31,1,0,3.32,2.0,3,1,1,1,2,1.21
2021-08-02,0,0,3.15,1.0,0,0,0,0,1,1.15
2021-08-06,0,0,3.0,1.0,0,0,0,0,0,1.1
2021-08-10,0,0,3.32,0.2,1,1,0,3,2,1.25
2021-08-13,0,0,3.57,1.0,1,1,0,1,2,1.28
2021-08-15,0,0,3.8,1.0,1,1,0,1,1,1.31
2021-08-19,0,0,3.65,1.0,1,0,0,0,1,1.3
2021-08-23,0,0,3.42,1.2,0,0,0,1,0,1.25
2021-08-26,0,0,3.62,1.0,2,1,0,1,1,1.32
2021-08-30,0,0,4.13,1.0,2,2,1,0,0,1.34
2021-08-31,0,0,3.99,1.0,0,0,0,0,1,1.3
2021-09-04,0,0,3.86,1.0,1,0,0,0,0,1.29
2021-09-06,0,0,3.73,1.0,1,0,0,0,0,1.28
2021-09-08,0,0,3.62,1.0,0,0,0,0,1,1.24
2021-09-11,0,0,3.51,1.0,1,0,0,0,1,1.23
2021-09-15,0,0,3.41,1.0,0,0,0,0,2,1.19
2021-09-17,0,0,3.57,1.0,2,1,0,0,2,1.22
2021-09-18,0,0,3.47,1.0,1,0,0,0,0,1.21
2021-09-20,0,0,3.35,1.1,1,0,0,0,1,1.19
2021-09-22,0,1,4.23,0.2,4,4,1,1,1,1.3
2021-09-26,0,0,4.12,1.0,0,0,0,0,1,1.27
2021-09-30,1,0,3.92,2.0,1,0,0,0,3,1.23
2021-10-02,0,0,3.83,1.0,0,0,0,0,1,1.2
