W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-04-01,1,0,6.35,1,0,5.2,8,4,4,1,0,4,1.41
2018-04-07,0,0,5.06,1,0,5.0,5,2,2,0,3,7,1.5
2018-04-13,0,1,5.74,1,0,5.0,11,5,4,0,1,2,1.79
2018-04-18,1,0,4.57,1,0,6.0,4,1,1,1,3,4,1.62
2018-04-25,1,0,4.55,1,0,6.0,6,3,3,1,1,8,1.52
2018-05-01,0,1,5.01,1,0,4.2,4,6,4,4,2,3,1.48
2018-05-06,1,0,4.12,1,0,7.0,1,0,0,0,2,8,1.3
2018-05-12,0,0,4.17,1,0,6.0,6,3,3,2,4,6,1.35
2018-05-17,0,0,4.53,1,0,4.1,6,4,4,0,2,5,1.39
2018-05-23,0,0,4.2,1,0,6.0,5,1,1,1,1,6,1.35
2018-05-28,0,1,3.94,1,0,6.0,4,1,1,1,4,5,1.35
2018-06-02,0,0,3.86,1,0,6.0,4,2,2,1,2,5,1.32
2018-06-08,0,1,3.95,1,0,5.1,8,3,3,0,2,6,1.36
2018-06-15,1,0,3.76,1,0,6.0,6,2,1,0,3,6,1.37
2018-06-21,0,1,4.56,1,0,2.0,8,8,8,2,1,2,1.44
2018-06-26,0,0,4.55,1,0,4.0,3,2,2,0,2,4,1.44
2020-07-27,0,0,0.0,0,0,3.2,3,0,0,0,2,4,1.36
2020-08-02,0,0,1.8,0,0,1.1,2,1,1,0,1,1,1.6
2020-08-07,0,0,2.0,1,0,4.0,1,1,1,1,0,7,1.0
2020-08-14,0,1,3.21,1,0,5.0,4,3,3,2,1,6,1.0
2020-08-21,1,0,2.84,1,0,5.0,2,1,1,1,3,1,1.0
2020-08-27,0,0,2.52,1,0,6.0,4,1,1,1,4,1,1.08
2020-09-01,0,0,3.1,1,0,4.0,6,4,3,1,2,3,1.21
2020-09-06,0,0,3.38,1,0,3.0,2,2,2,1,4,5,1.28
2020-09-13,0,1,5.5,1,0,2.1,4,9,9,1,6,5,1.49
2020-09-18,0,1,5.03,1,0,5.0,5,4,1,0,2,6,1.47
2020-09-24,1,0,4.27,1,0,7.0,2,0,0,0,3,5,1.36
2021-04-01,0,0,3.0,1,0,3.0,1,2,1,0,3,2,1.33
2021-04-07,0,1,6.43,1,0,4.0,2,5,4,1,5,5,1.57
2021-04-13,0,0,6.75,1,0,3.2,4,4,3,1,7,1,2.06
2021-04-18,0,0,6.32,1,0,5.0,5,3,3,2,1,6,1.79
2021-05-31,0,1,6.41,1,0,4.0,6,3,3,0,0,5,1.73
2021-06-06,0,1,5.61,1,0,6.0,3,3,2,1,1,2,1.48
2021-06-12,0,1,6.52,1,0,3.1,5,6,5,0,4,2,1.62
2021-06-18,1,0,5.66,1,0,6.0,4,1,1,0,1,4,1.49
2021-06-24,1,0,5.05,1,0,6.0,3,1,1,0,3,2,1.41
2021-06-30,0,1,5.16,1,0,4.1,5,3,3,1,3,6,1.46
2021-07-06,0,0,4.73,1,0,6.0,4,1,1,1,0,7,1.36
2021-07-16,1,0,4.31,1,0,5.0,2,1,0,0,5,3,1.37
2021-07-23,0,0,4.38,1,0,5.1,6,3,3,2,1,8,1.36
2021-07-29,0,1,4.43,1,0,5.1,6,3,3,0,1,5,1.36
2021-08-21,0,0,4.5,0,0,1.0,3,1,1,0,0,2,1.38
2021-08-23,0,0,4.43,0,0,1.0,0,0,0,0,1,1,1.38
2021-08-26,1,0,4.37,0,0,1.0,1,0,0,0,0,0,1.37
2021-08-29,0,0,4.25,0,0,2.0,1,0,0,0,1,3,1.36
2021-09-02,0,0,4.85,0,0,0.1,6,5,5,2,0,1,1.44
2021-09-07,0,0,4.79,0,0,1.0,0,0,0,0,1,1,1.43
2021-09-10,1,0,4.72,0,0,1.0,0,0,0,0,0,1,1.41
2021-09-15,0,0,4.78,0,0,1.0,2,1,1,0,0,1,1.42
2021-09-17,0,0,4.72,0,0,1.0,0,0,0,0,0,1,1.4
2021-09-19,0,1,4.83,0,0,0.0,1,2,1,1,0,0,1.41
2021-09-23,0,0,5.0,0,0,1.0,1,2,2,1,2,3,1.44
2021-09-25,0,0,4.94,0,0,1.0,0,0,0,0,2,0,1.44
2021-09-29,0,0,4.88,0,0,1.0,1,0,0,0,0,1,1.44
2021-10-03,0,0,4.82,0,0,1.0,1,0,0,0,0,2,1.43
