W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-04-01,0,0,7.2,5.0,3,4,1,3,8,1.2
2018-04-07,0,1,8.38,4.2,6,5,0,5,3,1.76
2018-04-13,0,0,7.98,5.0,9,4,0,2,5,1.91
2018-04-21,0,1,8.55,5.1,5,6,1,4,5,1.85
2018-04-27,0,1,8.88,5.1,8,6,1,1,4,1.82
2018-05-02,0,1,7.52,7.0,6,2,1,1,5,1.64
2018-05-08,0,1,7.71,5.0,9,5,1,2,2,1.71
2018-06-23,0,0,6.8,5.0,6,0,0,1,5,1.68
2018-06-29,1,0,6.02,7.0,4,1,1,0,4,1.52
2018-07-04,0,1,6.5,4.2,6,6,1,4,2,1.57
2018-07-10,1,0,5.9,7.0,6,1,0,2,5,1.52
2018-07-15,0,1,5.86,5.0,5,3,1,1,4,1.5
2018-07-21,1,0,5.42,7.0,5,1,0,2,7,1.45
2018-07-27,1,0,5.2,6.2,7,2,0,1,3,1.43
2018-08-01,0,1,5.63,5.0,11,7,0,1,6,1.49
2018-08-07,0,0,5.2,7.0,2,0,0,3,4,1.43
2018-08-12,0,0,5.03,5.0,5,1,0,1,2,1.42
2018-08-17,0,0,5.27,4.0,6,5,1,2,2,1.44
2018-09-03,0,1,5.54,1.2,6,4,0,0,1,1.48
2019-03-28,0,0,0.0,7.0,2,0,0,4,7,0.86
2019-04-02,0,1,1.42,5.2,9,2,0,1,5,1.26
2019-04-07,0,1,2.41,6.0,6,3,0,1,6,1.23
2019-04-14,0,1,1.99,4.0,3,0,0,4,5,1.32
2019-04-19,1,0,1.76,8.0,6,1,0,2,6,1.24
2019-04-26,0,0,1.43,7.0,1,0,0,2,7,1.09
2019-05-01,0,1,2.2,3.1,6,4,0,2,3,1.2
2019-05-06,0,1,2.96,4.2,8,5,2,2,2,1.29
2019-05-11,0,1,3.12,6.1,8,3,1,0,4,1.29
2019-05-16,0,0,2.95,6.0,7,1,0,1,6,1.29
2019-05-21,1,0,2.81,6.0,5,1,1,6,4,1.34
2019-05-26,1,0,2.74,5.0,5,1,1,1,2,1.33
2019-06-01,0,1,2.84,7.0,7,3,0,0,2,1.3
2019-06-07,0,1,3.31,5.2,7,6,2,2,4,1.32
2019-06-13,1,0,3.18,6.0,7,1,0,0,5,1.31
2019-06-18,0,1,3.23,7.0,4,3,2,1,3,1.27
2019-06-23,1,0,3.04,6.0,5,0,0,1,6,1.25
2019-06-29,0,0,3.18,4.0,4,3,1,2,4,1.26
2019-07-14,0,1,3.25,6.0,7,3,0,2,7,1.27
2019-07-19,1,0,3.06,7.0,6,0,0,0,5,1.25
2019-07-24,0,1,2.96,7.0,5,1,0,1,6,1.23
2019-08-03,0,0,3.07,4.1,7,3,0,2,3,1.26
2019-08-09,0,0,3.2,6.0,9,4,1,3,9,1.29
2019-08-15,1,0,3.21,5.1,4,2,2,4,5,1.3
2019-08-21,0,0,3.18,4.0,5,1,0,1,1,1.3
2019-08-27,0,1,3.29,6.0,6,4,2,2,7,1.3
2019-09-01,0,0,3.28,6.0,7,2,1,2,6,1.31
2019-09-07,0,1,3.42,4.0,10,4,1,0,6,1.34
2019-09-12,1,0,3.35,6.1,4,1,0,4,6,1.34
2019-09-17,1,0,3.21,7.0,4,0,0,1,7,1.31
2019-09-22,0,0,3.23,4.2,3,2,1,3,2,1.31
