W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-03-31,0,0,1.5,1,0,6.0,4,1,1,0,2,5,1.0
2018-04-07,1,0,0.75,1,0,6.0,4,0,0,0,0,8,0.83
2018-04-12,0,1,1.0,1,0,6.0,7,1,1,1,2,3,1.06
2018-04-18,0,1,2.35,1,0,5.0,8,6,4,2,3,6,1.3
2018-04-24,0,1,3.46,1,0,3.0,6,4,4,1,1,0,1.42
2018-04-29,0,0,3.48,1,0,5.0,5,2,2,0,2,6,1.42
2018-05-04,0,0,2.92,1,0,6.0,6,0,0,0,1,7,1.38
2018-05-10,0,1,4.61,1,0,4.0,8,9,9,3,2,4,1.49
2018-05-15,0,0,4.98,1,0,6.0,7,5,5,1,3,6,1.51
2018-05-21,0,1,5.3,1,0,5.2,9,5,5,1,1,5,1.54
2018-05-26,0,0,5.15,1,0,5.0,5,2,2,0,3,4,1.54
2018-06-01,0,1,6.08,1,0,3.0,7,8,8,3,2,3,1.62
2018-06-06,0,0,5.76,1,0,5.0,7,1,1,0,3,5,1.64
2018-06-12,0,0,5.13,1,0,8.0,3,0,0,0,3,5,1.55
2018-06-18,0,1,5.31,1,0,6.0,4,5,5,2,3,8,1.52
2018-06-23,0,0,5.09,1,0,7.0,4,2,2,1,1,5,1.45
2018-06-29,0,1,5.11,1,0,5.0,3,3,3,2,1,4,1.42
2018-07-10,0,0,5.13,1,0,3.0,5,2,2,1,1,3,1.44
2018-09-09,0,0,4.92,1,0,6.0,4,1,1,0,3,6,1.42
2018-09-15,1,0,4.73,1,0,6.0,6,2,1,0,2,4,1.42
2018-09-21,1,0,4.59,1,0,7.0,7,3,2,1,0,6,1.39
2018-09-28,0,1,4.66,1,0,6.0,6,4,4,1,1,2,1.38
2019-03-28,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0.0
2019-03-30,0,0,0.0,0,1,1.0,2,0,0,0,0,1,1.0
2019-04-02,0,0,3.0,0,0,1.0,3,1,1,0,0,1,1.67
2019-04-08,0,0,2.25,0,0,1.0,0,0,0,0,0,0,1.25
2019-04-10,0,0,1.5,0,0,2.0,1,0,0,0,0,2,1.0
2019-04-12,0,0,1.29,0,0,1.0,0,0,0,0,0,1,0.86
2019-04-13,0,0,1.13,0,0,1.0,0,0,0,0,0,2,0.75
2019-04-17,0,0,0.96,0,0,1.1,1,0,0,0,1,3,0.86
2019-04-18,0,0,0.84,0,0,1.1,1,0,0,0,1,3,0.94
2019-04-21,0,0,0.82,0,0,0.1,1,0,0,0,0,0,1.0
2019-04-24,0,0,1.42,0,0,1.2,4,1,1,0,0,4,1.18
2019-04-27,0,0,1.32,0,0,1.0,1,0,0,0,0,2,1.17
2019-05-01,0,0,1.15,0,1,2.0,2,0,0,0,0,2,1.15
2019-05-05,0,1,2.76,0,0,0.2,3,3,3,1,0,1,1.29
2019-05-08,0,0,2.6,0,0,1.0,1,0,0,0,0,1,1.27
2019-05-10,0,0,2.45,0,0,1.0,0,0,0,0,0,0,1.2
2019-05-16,0,0,3.38,0,0,0.1,3,2,2,1,0,0,1.34
2019-05-19,0,0,3.2,0,0,1.0,0,0,0,0,0,0,1.27
2019-05-25,0,0,3.05,0,0,1.0,0,0,0,0,1,1,1.26
2019-05-26,0,0,4.15,0,0,1.0,4,3,3,0,1,1,1.43
2019-05-29,0,1,4.37,0,0,1.0,2,1,1,0,0,1,1.46
2019-05-30,0,0,4.18,0,1,1.0,0,0,0,0,0,2,1.39
2019-06-05,0,0,4.01,0,0,1.0,0,0,0,0,0,2,1.34
2019-06-07,0,0,3.86,0,1,1.0,1,0,0,0,0,2,1.32
2019-06-11,0,0,3.71,0,1,1.0,0,0,0,0,0,2,1.28
2019-06-13,0,0,3.67,0,1,0.1,0,0,0,0,0,0,1.26
2019-06-16,0,0,3.86,0,1,1.0,2,1,1,0,1,2,1.32
2019-06-17,0,0,3.72,0,1,1.0,1,0,0,0,0,2,1.31
2019-06-20,0,0,3.6,0,1,1.0,0,0,0,0,0,0,1.27
2019-06-22,0,0,3.48,0,0,1.0,0,0,0,0,0,0,1.23
2019-06-25,0,0,3.38,0,1,1.0,1,0,0,0,0,2,1.22
2019-06-30,0,0,3.27,0,1,1.0,0,0,0,0,1,0,1.21
2019-07-04,0,0,3.18,0,0,1.0,0,0,0,0,1,1,1.21
2019-07-05,0,0,3.6,0,0,1.0,3,2,2,0,1,1,1.29
2019-07-12,0,0,3.5,0,1,1.0,0,0,0,0,0,2,1.25
2019-07-13,0,0,3.41,0,1,1.0,0,0,0,0,0,1,1.22
2019-07-15,0,0,3.32,0,1,1.0,1,0,0,0,1,1,1.24
2019-07-17,0,0,3.29,0,1,0.1,0,0,0,0,0,0,1.23
2019-07-18,0,0,3.43,0,1,1.0,2,1,1,0,1,1,1.27
2019-07-20,0,0,3.35,0,1,1.0,0,0,0,0,0,2,1.24
2019-07-23,0,0,3.48,0,1,1.0,3,1,1,0,0,1,1.28
2019-07-24,0,0,3.4,0,1,1.0,0,0,0,0,0,2,1.25
2019-07-28,0,0,3.32,0,1,1.0,0,0,0,0,0,0,1.22
2019-07-31,0,0,3.25,0,0,1.0,2,0,0,0,1,1,1.26
2019-08-06,0,0,3.18,0,0,1.0,0,0,0,0,0,0,1.24
2019-08-10,0,0,3.11,0,0,1.0,1,0,0,0,0,1,1.23
2019-08-14,0,0,3.04,0,0,1.0,1,0,0,0,0,2,1.23
2019-08-16,0,0,2.98,0,1,1.0,2,0,0,0,1,1,1.26
2019-08-19,0,0,3.1,0,1,1.0,2,1,1,1,0,1,1.28
2019-08-25,1,0,3.75,0,0,1.0,3,4,4,2,1,1,1.33
2019-08-27,0,0,3.68,0,0,1.0,0,0,0,0,1,1,1.32
2019-08-28,0,0,3.61,0,1,1.0,1,0,0,0,1,2,1.34
2019-08-31,0,0,3.54,0,1,1.0,0,0,0,0,0,1,1.31
2019-09-01,0,0,3.48,0,1,1.0,0,0,0,0,0,1,1.29
2019-09-03,1,0,3.58,0,0,1.0,3,1,1,0,0,0,1.32
2019-09-04,0,0,3.51,0,1,1.0,0,0,0,0,0,1,1.3
2019-09-06,0,0,3.45,0,1,1.0,1,0,0,0,0,1,1.29
2019-09-11,0,0,3.39,0,1,1.0,0,0,0,0,0,0,1.27
2019-09-12,0,0,3.34,0,1,1.0,1,0,0,0,2,2,1.3
2019-09-16,0,0,3.28,0,1,1.0,1,0,0,0,0,2,1.29
2019-09-21,0,0,3.23,0,0,1.0,0,0,0,0,0,1,1.27
2019-09-24,0,0,3.47,0,0,1.0,3,2,2,1,0,0,1.3
2019-09-29,1,0,3.41,0,0,1.0,0,0,0,0,0,2,1.28
2020-07-25,0,0,0.0,0,0,2.0,0,0,0,0,0,1,0.0
2020-07-29,0,1,3.0,0,0,1.0,1,1,1,1,0,2,0.33
2020-07-30,0,0,4.15,0,0,1.1,1,1,1,1,0,2,0.46
2020-08-03,0,0,5.06,0,0,1.0,1,1,1,1,0,0,0.56
2020-08-05,0,0,4.5,0,0,0.2,3,2,0,0,0,1,1.0
2020-08-08,0,0,5.14,0,0,1.0,1,1,1,1,0,2,1.0
2020-08-11,0,0,4.5,0,0,1.0,1,0,0,0,0,1,1.0
2020-08-12,0,0,7.88,0,0,0.0,2,3,3,2,1,0,1.38
2020-08-15,0,0,6.3,1,0,2.0,1,0,0,0,1,3,1.3
2020-08-17,0,0,6.55,0,0,1.0,2,1,1,0,0,1,1.36
2020-08-22,0,0,8.49,0,0,0.2,1,3,3,0,3,0,1.63
2020-08-25,0,0,7.82,0,0,1.0,0,0,0,0,0,0,1.5
2020-08-26,0,0,7.24,0,0,1.0,2,0,0,0,0,2,1.54
2020-08-28,0,1,7.9,0,0,0.0,1,1,1,1,0,0,1.61
2020-08-29,0,0,9.0,0,0,0.1,3,3,2,0,0,0,1.79
2021-04-04,0,0,9.0,0,0,1.0,2,1,1,0,0,3,2.0
2021-04-06,0,0,4.5,0,1,1.0,0,0,0,0,0,0,1.0
2021-04-07,0,0,3.0,0,1,1.0,1,0,0,0,0,3,1.0
2021-04-11,0,0,4.5,0,0,1.0,3,1,1,1,0,0,1.5
2021-04-15,0,0,3.6,0,1,1.0,0,0,0,0,0,2,1.2
2021-04-18,0,0,3.0,0,0,1.0,0,0,0,0,0,3,1.0
2021-04-19,0,0,2.57,0,1,1.0,2,0,0,0,0,0,1.14
2021-04-21,0,0,3.38,0,0,1.0,1,1,1,1,0,0,1.13
2021-04-26,0,0,3.0,0,0,1.0,0,0,0,0,0,0,1.0
2021-04-29,0,0,2.7,0,1,1.0,0,0,0,0,0,2,0.9
2021-05-01,0,0,2.45,0,1,1.0,0,0,0,0,0,3,0.82
2021-05-02,0,0,2.25,0,1,1.0,0,0,0,0,0,0,0.75
2021-05-04,0,0,2.08,0,1,1.0,1,0,0,0,0,1,0.77
2021-05-05,0,0,1.93,0,1,1.0,0,0,0,0,1,3,0.79
2021-05-08,0,0,2.4,0,1,1.0,2,1,1,0,1,0,0.93
2021-05-13,0,0,2.25,0,0,1.0,0,0,0,0,2,0,1.0
2021-05-17,0,0,2.12,0,1,1.0,0,0,0,0,0,1,0.94
2021-05-21,0,0,1.96,0,0,1.1,2,0,0,0,0,0,0.98
2021-05-23,0,0,1.86,0,0,1.0,0,0,0,0,0,2,0.93
2021-06-01,0,0,1.77,0,0,1.0,0,0,0,0,1,1,0.93
2021-06-04,0,0,2.53,0,1,1.0,2,2,2,0,2,1,1.08
2021-06-16,0,0,2.82,0,0,1.0,2,1,1,1,0,1,1.12
2021-06-18,0,0,2.7,0,0,1.0,2,0,0,0,0,1,1.16
2021-06-21,0,0,2.59,0,0,1.0,0,0,0,0,0,0,1.11
2021-06-26,0,0,2.49,0,0,1.0,1,0,0,0,0,1,1.11
2021-06-27,0,0,2.39,0,1,1.0,0,0,0,0,0,2,1.06
2021-06-29,0,0,2.96,0,1,1.0,3,2,2,2,0,1,1.13
2021-07-04,0,0,2.86,0,0,1.0,1,0,0,0,0,0,1.13
2021-07-09,0,0,2.76,0,1,1.0,0,0,0,0,0,1,1.09
2021-07-10,0,0,2.67,0,0,1.0,0,0,0,0,0,0,1.05
2021-07-19,0,0,2.59,0,0,1.0,2,0,0,0,0,1,1.09
2021-07-27,0,0,2.51,0,1,1.0,0,0,0,0,0,2,1.05
2021-08-01,0,0,2.97,0,0,1.0,2,2,2,1,0,2,1.08
2021-08-02,0,0,3.41,0,0,1.0,1,2,2,1,1,1,1.11
2021-08-04,0,0,3.38,0,0,0.1,0,0,0,0,0,0,1.1
2021-08-06,0,0,3.53,0,1,1.0,1,1,1,1,0,1,1.09
2021-08-07,0,0,3.44,0,1,1.0,1,0,0,0,1,2,1.12
2021-08-12,0,0,3.35,0,1,1.0,0,0,0,0,2,0,1.14
2021-08-14,0,0,3.26,0,0,1.0,1,0,0,0,0,1,1.14
2021-08-20,0,0,3.15,0,1,1.1,0,0,0,0,0,2,1.1
2021-08-21,0,0,3.12,0,0,0.1,1,0,0,0,1,0,1.14
2021-08-27,0,0,3.48,0,0,1.0,2,2,2,1,0,2,1.16
2021-08-29,0,0,3.4,0,1,1.0,0,0,0,0,0,2,1.13
2021-09-02,0,0,3.32,0,1,1.0,1,0,0,0,0,0,1.13
2021-09-05,1,0,3.18,0,0,2.0,0,0,0,0,0,4,1.08
2021-09-09,0,1,3.72,0,0,0.2,4,3,3,2,0,1,1.15
2021-09-12,0,0,3.64,0,0,1.0,1,0,0,0,0,1,1.15
2021-09-15,1,0,3.75,0,0,1.0,1,1,1,1,0,2,1.15
2021-09-17,0,0,3.65,0,1,1.1,0,0,0,0,0,1,1.11
2021-09-18,0,0,3.58,0,1,1.0,0,0,0,0,0,0,1.09
2021-09-21,1,0,3.44,0,0,2.0,1,1,0,0,1,1,1.09
2021-09-22,0,0,3.38,0,1,1.0,0,0,0,0,2,1,1.11
2021-09-24,0,0,3.31,0,1,1.0,1,0,0,0,1,1,1.12
2021-10-01,0,0,3.25,0,0,1.0,0,0,0,0,1,0,1.12
2021-10-03,0,0,3.2,0,0,1.0,0,0,0,0,0,2,1.1
