W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2020-08-26,1,0,1.5,6.0,1,1,1,2,6,0.5
2020-09-01,1,0,2.25,6.0,6,2,0,1,8,0.83
2020-09-07,0,0,2.4,3.0,2,1,0,4,4,1.07
2020-09-12,1,0,1.64,7.0,1,0,0,3,9,0.91
2020-09-19,0,1,2.36,4.2,4,3,0,4,8,1.05
2020-09-24,0,1,1.95,5.2,7,0,0,0,6,1.08
2021-04-04,0,0,1.8,5.0,4,1,1,2,7,1.2
2021-04-10,0,0,4.35,5.1,5,4,2,1,6,1.16
2021-04-15,0,0,4.7,5.0,6,3,0,4,6,1.43
2021-04-21,1,0,3.27,6.2,4,0,0,4,4,1.36
2021-04-27,1,0,2.48,7.0,1,0,0,1,8,1.1
2021-05-02,0,1,3.27,4.0,6,4,0,2,5,1.21
2021-05-08,0,0,3.46,6.0,6,3,1,3,7,1.26
2021-05-15,1,0,3.2,6.0,2,1,0,4,4,1.22
2021-05-21,1,0,2.82,6.0,6,0,0,0,6,1.2
2021-05-29,0,1,3.27,4.0,7,4,2,1,6,1.25
2021-06-04,0,1,3.64,4.1,1,4,0,3,6,1.23
2021-06-10,0,0,3.26,7.0,4,0,0,1,4,1.18
2021-06-16,0,0,3.58,4.0,7,4,0,1,5,1.22
2021-06-21,1,0,3.33,5.1,3,0,0,1,5,1.19
2021-06-26,0,1,3.42,6.0,5,3,1,1,9,1.18
2021-07-01,0,0,3.35,7.0,3,2,1,2,2,1.14
2021-07-06,0,0,3.27,5.0,5,1,0,3,4,1.16
2021-07-11,0,1,3.56,2.1,6,4,1,5,4,1.25
2021-08-29,1,0,3.36,5.2,4,0,0,2,0,1.24
2021-09-04,0,0,3.61,3.0,5,4,2,4,0,1.29
2021-09-10,1,0,3.61,5.0,5,2,1,2,9,1.29
2021-09-17,0,0,3.75,5.2,5,4,3,2,7,1.29
2021-09-22,1,0,3.6,7.0,2,1,0,1,8,1.24
2021-09-30,1,0,3.58,6.0,3,2,1,3,2,1.23
