W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2021-06-17,0,1,3.6,5.0,4,2,0,2,3,1.2
2021-06-23,1,0,3.38,5.2,5,2,1,2,1,1.22
2021-06-28,0,1,8.16,3.2,9,9,2,0,2,1.53
2021-07-04,0,0,7.94,2.2,7,2,0,1,0,1.76
2021-07-09,0,1,6.95,5.0,2,2,0,3,3,1.59
2021-07-21,1,0,5.79,6.0,4,1,0,2,4,1.46
2021-07-26,0,0,6.0,5.0,5,4,1,1,4,1.42
2021-07-31,0,1,5.59,5.2,7,2,1,2,3,1.45
2021-08-06,0,1,6.33,4.0,10,6,0,0,3,1.55
2021-08-12,1,0,6.1,6.0,8,3,2,0,2,1.52
2021-08-19,0,0,5.91,4.2,5,2,0,4,4,1.56
2021-08-27,0,0,5.46,6.0,6,1,0,1,5,1.52
2021-09-02,0,1,6.29,3.2,8,8,2,3,1,1.6
2021-09-08,0,0,6.14,3.0,4,1,0,0,4,1.59
2021-09-15,1,0,5.75,6.0,2,1,0,3,6,1.53
2021-09-20,0,0,5.73,5.0,4,3,0,3,2,1.52
2021-09-27,0,1,6.16,3.1,4,6,1,5,3,1.57
2021-10-02,0,0,5.8,5.0,2,0,0,1,7,1.51
