W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-03-30,0,0,0.0,1.0,0,0,0,1,2,1.0
2018-04-05,0,0,0.0,1.2,1,0,0,0,2,0.75
2018-04-08,0,0,0.0,2.1,1,0,0,0,1,0.6
2018-04-11,0,0,0.0,1.0,1,0,0,0,2,0.67
2018-04-12,0,0,0.0,0.2,2,0,0,0,1,0.9
2018-04-15,0,0,0.0,1.2,1,0,0,0,2,0.84
2018-04-17,0,0,0.0,1.0,1,0,0,0,1,0.86
2018-04-21,0,0,0.0,0.1,0,0,0,0,0,0.83
2018-04-24,0,0,2.25,2.1,4,3,1,0,1,1.0
2018-04-26,0,0,1.98,1.2,0,0,0,0,1,0.88
2018-04-27,0,0,1.84,1.0,1,0,0,0,2,0.89
2018-04-29,0,0,1.76,0.2,2,0,0,1,1,1.04
2018-05-01,0,0,2.16,1.1,1,1,1,0,1,1.02
2018-05-02,0,0,2.04,1.0,0,0,0,0,2,0.96
2018-05-06,0,0,1.96,0.2,0,0,0,1,2,0.98
2018-05-08,0,0,1.93,0.1,0,0,0,2,1,1.07
2018-05-09,0,0,1.83,1.0,0,0,0,1,0,1.07
2018-05-11,0,0,1.69,1.2,0,0,0,1,0,1.03
2018-05-13,0,0,1.57,1.2,0,0,0,0,4,0.96
2018-05-15,0,0,1.4,2.2,2,0,0,0,4,0.94
2018-05-19,0,0,1.35,1.0,0,0,0,1,1,0.94
2018-05-22,0,0,1.67,0.1,1,1,1,2,0,1.04
2018-05-24,0,0,2.2,1.2,2,2,1,0,4,1.05
2018-05-26,0,0,2.12,1.0,0,0,0,0,1,1.01
2018-05-29,0,0,2.05,1.0,0,0,0,1,0,1.01
2018-05-30,0,0,1.99,1.0,1,0,0,0,1,1.01
2018-06-05,0,0,1.93,1.0,1,0,0,0,2,1.01
2018-06-07,0,0,2.34,2.0,3,2,0,0,1,1.04
2018-06-10,0,0,2.27,1.0,0,0,0,0,1,1.01
2018-06-12,0,0,2.21,1.0,0,0,0,0,0,0.98
2018-06-13,0,0,2.19,0.1,0,0,0,0,0,0.97
2018-06-17,0,0,2.61,1.0,1,2,0,1,3,1.0
2018-06-20,0,0,2.56,0.2,0,0,0,0,0,0.98
2018-06-21,0,0,2.5,1.0,1,0,0,1,1,1.01
2018-06-23,0,0,2.45,0.2,0,0,0,0,0,0.99
2018-06-24,0,0,2.4,1.0,1,0,0,0,3,0.99
2018-06-26,0,0,2.59,0.1,1,1,0,0,1,1.01
2018-06-28,0,1,2.76,0.2,1,1,1,0,0,1.02
2018-07-02,0,0,2.98,0.0,2,1,0,0,0,1.06
2018-07-03,0,0,2.95,0.1,0,0,0,0,1,1.05
2018-07-04,0,0,2.89,1.0,1,0,0,0,2,1.05
2018-07-07,0,0,3.43,1.0,1,3,0,2,2,1.1
2018-07-09,0,0,3.74,1.0,2,2,1,1,0,1.14
2018-07-13,0,0,3.66,1.0,0,0,0,0,0,1.11
2018-07-14,0,0,3.59,1.0,0,0,0,0,2,1.09
2018-07-21,0,0,3.51,1.0,0,0,0,0,1,1.07
