W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2020-08-19,0,0,6.23,4.1,5,3,1,1,7,1.38
2020-08-30,0,0,2.89,5.0,0,0,0,1,7,0.75
2020-09-04,0,0,3.86,4.2,5,3,0,4,4,1.14
2020-09-09,1,0,2.7,6.0,3,0,0,1,3,1.0
2020-09-15,1,0,2.33,7.0,3,1,1,2,7,0.93
2020-09-21,0,0,3.19,4.0,6,4,1,1,5,1.03
2020-09-26,0,0,3.97,3.0,3,4,1,3,2,1.12
2021-04-06,1,0,1.8,5.0,3,1,1,0,6,0.6
2021-04-12,0,0,1.0,4.0,2,0,0,2,5,0.78
2021-04-17,0,0,0.6,6.0,5,0,0,0,5,0.8
2021-04-23,0,0,3.06,2.2,8,5,0,2,2,1.25
2021-04-28,0,1,3.97,5.0,6,4,0,1,6,1.28
2021-05-03,0,1,3.81,5.2,3,2,0,2,5,1.2
2021-05-09,1,0,3.78,5.0,6,2,0,3,10,1.29
2021-05-15,0,1,4.34,4.0,7,4,1,3,3,1.42
2021-05-20,0,0,3.74,6.0,4,0,0,1,6,1.34
2021-05-26,0,1,4.75,4.0,7,7,2,3,4,1.44
2021-06-01,0,0,4.67,4.2,6,2,0,0,3,1.42
2021-06-06,0,0,4.26,5.0,3,0,0,2,6,1.39
2021-06-13,0,1,4.57,4.0,7,4,1,2,5,1.44
2021-06-20,0,1,4.71,4.0,10,3,1,2,5,1.54
2021-06-25,1,0,4.63,5.0,5,2,0,2,4,1.53
2021-07-01,0,0,4.38,4.0,3,0,0,2,4,1.51
2021-07-06,0,0,4.22,5.0,1,1,1,1,6,1.44
2021-07-20,0,1,4.3,4.2,4,3,2,1,2,1.42
2021-07-27,1,0,4.2,6.1,6,2,0,2,3,1.41
2021-08-02,1,0,4.07,5.0,3,1,0,2,3,1.39
2021-08-13,0,0,4.06,4.2,4,2,0,2,4,1.38
2021-08-20,0,1,4.31,4.2,9,5,1,1,1,1.42
2021-09-10,0,0,4.27,1.0,1,0,0,0,1,1.41
2021-09-15,0,0,4.28,2.0,4,1,1,0,4,1.43
2021-09-21,0,1,4.34,2.2,3,2,1,1,3,1.43
2021-09-26,0,0,4.32,4.2,1,2,1,5,5,1.42
2021-10-03,0,1,4.51,3.0,5,4,0,1,3,1.44
