W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2020-08-08,1,0,0.0,6.0,2,0,0,1,6,0.55
2020-08-13,0,1,6.23,2.0,9,9,3,2,1,1.31
2020-08-21,0,0,5.71,4.1,3,2,0,4,2,1.38
2020-08-31,0,1,7.71,3.2,7,7,1,4,3,1.67
2020-09-05,0,0,7.2,4.0,6,2,1,3,2,1.76
2020-09-14,0,0,7.28,4.2,7,4,2,1,7,1.75
2020-09-22,0,0,7.04,1.0,0,0,0,0,0,1.7
2020-09-26,0,0,7.22,3.0,4,3,0,1,2,1.69
2021-04-05,0,0,1.8,5.0,4,1,0,3,4,1.4
2021-04-11,1,0,0.82,6.0,6,0,0,1,8,1.27
2021-04-16,0,0,1.06,6.0,4,1,1,0,4,1.06
2021-04-21,0,0,2.14,4.0,5,3,1,2,5,1.19
2021-04-26,1,0,1.5,9.0,3,0,0,1,9,0.97
2021-05-01,0,1,2.0,6.0,3,3,1,2,3,0.94
2021-05-07,0,0,2.4,5.1,4,3,1,1,3,0.94
2021-05-13,1,0,2.14,5.0,1,0,0,1,5,0.88
2021-05-18,1,0,2.03,7.0,6,1,1,2,7,0.92
2021-05-23,0,1,3.54,2.2,9,10,1,3,3,1.09
2021-05-28,0,0,3.56,4.2,5,2,1,4,3,1.15
2021-06-03,1,0,3.51,6.0,4,2,1,0,4,1.11
2021-06-11,1,0,3.09,9.0,2,0,0,1,8,1.02
2021-06-16,1,0,3.01,5.0,5,1,0,1,5,1.03
2021-06-22,1,0,2.77,7.0,3,0,0,2,9,1.0
2021-06-28,0,1,2.91,5.0,5,3,3,2,6,1.03
2021-07-04,1,0,2.84,8.2,6,2,0,2,7,1.02
2021-07-10,1,0,2.68,6.0,3,0,0,1,6,1.0
2021-07-17,0,1,2.78,6.0,5,3,2,0,4,0.99
2021-07-22,0,0,2.87,6.0,6,3,1,1,7,1.0
2021-07-28,0,1,3.1,2.2,6,4,0,2,3,1.04
2021-08-02,0,0,3.28,4.1,7,4,2,1,5,1.07
2021-08-13,1,0,3.29,5.0,5,2,0,2,4,1.08
2021-08-18,0,0,3.26,1.1,1,0,0,1,1,1.09
2021-08-29,0,1,3.38,3.0,6,3,2,0,4,1.11
2021-09-03,0,0,3.24,6.0,2,0,0,3,5,1.09
2021-09-08,0,0,3.33,4.1,7,3,0,1,5,1.12
2021-09-14,1,0,3.24,6.2,3,1,0,1,3,1.09
2021-09-19,0,1,3.23,6.0,6,2,1,0,6,1.09
2021-09-25,0,0,3.26,4.0,5,2,0,1,3,1.1
2021-10-01,1,0,3.17,5.0,4,0,0,0,3,1.09
