W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2020-08-23,1,0,3.6,1,0,5.0,4,2,2,1,2,3,1.2
2020-08-29,1,0,1.74,1,0,5.1,3,0,0,0,0,6,0.87
2020-09-04,1,0,3.52,1,0,5.0,7,4,4,2,0,2,1.04
2020-09-10,0,0,4.12,1,0,4.1,6,3,3,2,2,5,1.22
2020-09-16,0,0,3.47,0,0,3.2,1,0,0,0,1,2,1.11
2020-09-21,1,0,3.42,0,0,3.0,3,1,1,0,1,2,1.14
2020-09-27,1,0,2.78,1,0,6.0,4,0,0,0,1,5,1.08
2021-04-14,0,1,1.8,1,0,5.0,4,1,1,1,2,2,1.2
2021-04-19,1,0,0.87,1,0,5.1,2,0,0,0,0,3,0.77
2021-04-25,0,1,1.23,0,0,4.1,4,1,1,0,2,3,0.95
2021-05-01,0,1,2.18,1,0,6.0,3,3,3,0,5,4,1.06
2021-05-06,1,0,2.81,0,0,5.0,6,3,3,1,1,3,1.13
2021-05-11,0,0,2.73,0,0,4.0,3,1,1,1,1,1,1.11
2021-05-16,1,0,2.34,1,0,5.0,1,0,0,0,0,5,0.98
2021-05-23,1,0,2.88,0,0,6.0,8,4,4,2,1,2,1.06
2021-05-30,1,0,2.98,0,0,4.2,4,2,2,0,0,5,1.04
2021-06-04,0,1,3.44,1,0,7.0,10,5,5,1,0,2,1.09
2021-06-13,1,0,3.2,0,0,4.0,0,0,0,0,1,3,1.03
2021-06-19,0,0,3.59,1,0,6.1,7,5,5,1,2,5,1.07
2021-06-25,0,0,3.39,0,0,3.2,2,1,0,0,1,2,1.06
2021-07-07,1,0,3.26,0,0,2.2,0,0,0,0,1,2,1.03
2021-07-17,0,1,3.93,1,0,4.1,8,7,7,2,1,1,1.09
2021-07-23,0,0,4.07,1,0,4.0,6,3,3,1,2,1,1.14
2021-07-30,1,0,4.15,1,0,5.0,8,3,3,0,2,7,1.19
2021-08-04,1,0,4.12,1,0,5.0,5,2,2,0,0,6,1.18
2021-08-11,0,1,4.96,1,0,3.1,11,10,10,0,6,3,1.32
2021-08-16,1,0,4.86,0,0,5.2,6,2,2,0,1,2,1.32
2021-08-22,0,0,4.71,0,1,3.0,3,0,0,0,0,0,1.31
2021-08-29,0,0,5.01,0,0,1.1,5,4,4,1,1,1,1.35
2021-09-26,0,0,4.94,0,0,1.1,0,0,0,0,0,1,1.33
2021-09-28,0,1,5.1,0,0,0.1,2,2,2,0,1,0,1.36
2021-10-01,0,0,5.02,0,0,1.2,0,0,0,0,0,1,1.34
2021-10-03,0,1,5.09,0,0,0.1,2,1,1,0,0,0,1.35
