W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-06-05,0,1,3.0,6.0,8,2,0,0,3,1.33
2018-06-11,0,0,4.76,5.1,6,4,1,1,3,1.32
2018-06-16,0,1,4.67,6.0,5,3,2,4,3,1.38
2018-06-21,1,0,3.2,8.0,3,0,0,2,8,1.14
2018-06-27,0,0,2.51,7.0,2,0,0,2,8,1.02
2018-07-02,0,1,2.58,6.0,8,2,0,3,5,1.15
2018-07-08,1,0,3.09,5.1,7,4,1,2,6,1.21
2018-07-13,1,0,2.9,6.0,3,1,1,3,5,1.19
2018-07-21,0,0,3.19,4.0,2,3,0,6,5,1.25
2018-07-27,0,1,3.06,8.0,6,2,0,1,5,1.2
2018-08-02,1,0,2.97,5.0,7,1,0,3,5,1.26
2018-08-07,0,0,2.69,7.0,5,0,0,3,7,1.25
2018-08-13,0,0,2.71,6.0,7,2,1,2,4,1.27
2018-08-18,0,1,3.05,6.0,8,5,2,2,6,1.3
2018-08-23,1,0,2.88,8.0,5,1,1,0,8,1.24
2018-08-28,0,0,2.68,7.0,4,0,0,4,5,1.23
2018-09-03,0,0,3.07,5.0,8,6,3,1,6,1.26
2018-09-09,0,1,3.3,6.0,4,5,1,1,4,1.24
2018-09-15,1,0,3.14,6.0,5,0,0,1,2,1.22
2018-09-21,0,0,3.2,6.0,8,3,0,1,5,1.24
2018-09-28,0,1,3.26,6.0,7,3,1,1,6,1.24
2019-03-28,0,1,2.57,7.0,5,2,1,1,9,0.86
2019-04-02,0,1,1.38,6.0,5,0,1,2,4,1.0
2019-04-08,0,0,3.32,6.0,4,5,2,1,3,0.95
2019-04-13,1,0,3.12,7.0,6,2,1,0,7,0.92
2019-04-19,0,1,3.66,6.0,6,4,0,1,7,0.97
2019-04-26,0,1,4.3,5.2,11,5,0,0,5,1.12
2019-05-01,0,0,3.92,6.0,4,1,0,2,8,1.1
2019-05-07,1,0,3.99,6.0,8,3,2,1,8,1.15
2019-05-12,0,0,4.04,6.0,8,3,1,0,7,1.17
2019-05-18,1,0,4.21,6.1,5,4,1,3,6,1.18
2019-05-23,0,0,4.1,6.0,6,2,1,2,6,1.19
2019-05-29,0,1,4.01,6.0,6,2,0,1,4,1.19
2019-06-04,0,0,4.05,6.0,6,3,2,2,5,1.2
2019-06-09,0,1,3.83,7.0,4,1,1,1,5,1.16
2019-06-15,0,0,3.87,6.0,5,3,1,3,6,1.17
2019-06-20,0,1,4.28,3.2,10,6,2,1,3,1.24
2019-06-25,1,0,4.21,6.0,3,2,1,3,11,1.23
2019-06-30,1,0,4.02,7.0,4,1,0,0,9,1.19
2019-07-06,0,0,4.03,2.0,4,1,0,0,2,1.2
2019-07-13,0,0,3.86,5.0,7,0,0,1,6,1.22
2019-07-18,0,0,3.65,9.0,5,1,0,1,6,1.18
2019-07-23,0,0,3.66,7.0,6,3,0,1,7,1.17
2019-07-28,1,0,3.74,7.0,4,4,1,2,6,1.15
2019-08-03,0,0,3.92,5.0,8,5,2,1,2,1.18
2019-08-08,1,0,3.74,7.0,1,0,0,1,3,1.13
2019-08-13,1,0,3.63,7.0,2,1,1,0,9,1.1
2019-08-18,0,1,3.72,6.0,6,4,1,2,9,1.11
2019-08-24,0,0,3.71,5.0,4,2,1,1,5,1.1
2019-08-30,1,0,3.62,7.0,4,1,1,2,9,1.09
2019-09-04,0,0,3.81,5.0,9,6,1,1,2,1.12
2019-09-09,0,0,3.77,7.0,6,2,1,2,5,1.12
2019-09-14,0,0,3.73,7.0,4,2,1,0,3,1.1
2019-09-19,0,1,3.86,5.0,9,5,0,2,7,1.13
2019-09-24,0,0,3.9,7.0,6,4,3,2,9,1.13
2020-07-24,0,1,4.76,5.2,4,3,0,3,4,1.24
2020-07-29,0,0,4.09,5.1,4,2,1,1,5,1.09
2020-08-04,0,1,7.04,4.1,7,7,2,2,2,1.37
2020-08-09,0,1,9.35,2.0,5,6,4,1,2,1.56
2020-09-05,0,1,8.44,4.0,3,2,2,2,2,1.5
2020-09-10,0,0,7.52,5.0,7,2,2,2,2,1.56
2020-09-15,0,0,8.53,5.1,13,8,2,1,2,1.74
2020-09-20,0,0,7.36,5.0,2,0,0,1,7,1.58
2020-09-27,1,0,6.48,5.0,2,0,0,0,4,1.44
2021-04-01,0,0,13.5,4.0,7,6,2,3,6,2.5
2021-04-07,0,1,11.0,5.0,8,5,0,2,4,2.22
2021-04-12,0,1,11.2,4.2,7,6,1,3,5,2.2
2021-04-18,1,0,8.68,5.0,2,1,1,1,5,1.77
2021-04-25,1,0,6.31,7.0,0,0,0,0,7,1.29
2021-04-30,1,0,5.58,5.0,4,1,0,1,6,1.24
2021-05-06,0,0,4.91,6.0,2,1,1,0,7,1.09
2021-05-11,1,0,4.12,7.0,4,0,0,0,9,1.01
2021-05-17,0,1,4.15,4.0,2,2,1,4,5,1.05
2021-05-22,0,1,4.53,6.0,8,5,1,0,2,1.08
2021-05-28,0,1,5.15,4.0,5,6,2,4,4,1.16
2021-06-02,0,0,5.73,2.0,8,5,1,0,2,1.26
2021-07-16,0,1,5.35,6.0,2,1,1,1,6,1.19
2021-07-21,0,0,5.09,5.0,7,1,0,0,1,1.2
2021-07-28,1,0,4.87,7.0,4,2,0,1,4,1.16
2021-08-03,1,0,4.57,7.0,6,1,1,1,4,1.15
2021-08-08,0,1,4.42,7.0,6,2,1,1,5,1.13
2021-08-13,0,0,4.3,6.2,9,2,1,0,6,1.15
2021-08-19,1,0,4.06,8.0,3,1,0,1,5,1.1
2021-08-24,0,1,4.17,6.0,6,4,2,3,5,1.12
2021-08-29,0,1,4.37,5.0,7,5,0,4,3,1.17
2021-09-03,0,0,4.52,6.0,5,5,2,5,5,1.19
2021-09-10,0,1,4.66,6.0,8,5,3,1,6,1.21
2021-09-17,0,0,4.56,7.0,1,2,1,1,3,1.16
2021-09-23,0,0,4.58,5.0,5,3,1,2,5,1.17
2021-09-30,0,0,4.67,5.0,8,4,1,0,4,1.18
