W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-03-31,0,0,0.0,1.0,0,0,0,0,0,0.0
2018-04-03,0,0,0.0,2.0,1,0,0,1,1,0.67
2018-04-07,0,0,0.0,2.0,0,0,0,0,0,0.4
2018-04-08,0,1,1.5,1.0,2,1,0,1,1,0.83
2018-04-11,0,0,1.29,1.0,0,0,0,1,2,0.86
2018-04-13,0,0,1.13,1.0,0,0,0,0,2,0.75
2018-04-14,0,0,1.0,1.0,0,0,0,0,1,0.67
2018-04-20,0,0,1.8,1.0,2,1,1,0,1,0.8
2018-04-25,0,0,3.18,1.1,3,2,0,0,0,0.97
2018-04-27,0,0,2.77,1.2,1,0,0,1,1,1.0
2018-04-30,1,0,2.57,1.0,0,0,0,1,0,1.0
2018-05-02,0,0,2.4,1.0,2,0,0,0,1,1.07
2018-05-05,0,0,2.25,1.0,0,0,0,0,0,1.0
2018-05-07,0,0,2.65,1.0,1,1,0,0,0,1.0
2018-05-09,0,0,5.6,0.2,3,6,0,3,0,1.3
2018-05-11,0,0,5.3,1.0,0,0,0,0,1,1.23
2018-05-14,0,0,5.03,1.0,0,0,0,0,1,1.17
2018-05-15,1,0,4.79,1.0,0,0,0,0,1,1.11
2018-05-17,0,1,5.32,1.1,1,2,0,2,1,1.18
2018-05-19,0,0,5.09,1.0,1,0,0,0,2,1.17
2018-05-22,0,0,5.92,1.1,1,3,0,2,1,1.23
2018-05-27,0,0,6.26,3.0,5,3,1,1,1,1.32
2018-06-04,1,0,5.83,2.0,0,0,0,1,2,1.26
2018-06-15,0,0,5.46,2.0,1,0,0,1,0,1.24
2018-06-22,0,0,5.97,0.1,0,2,0,2,0,1.29
2018-06-28,0,0,5.85,0.2,0,0,0,0,0,1.27
2018-07-01,0,0,5.97,2.1,2,2,1,0,3,1.24
2018-07-03,0,0,5.75,1.1,1,0,0,1,2,1.25
2018-08-04,0,0,5.45,2.0,1,0,0,0,2,1.21
2018-08-09,0,0,5.31,1.0,2,0,0,0,0,1.23
2018-08-10,0,0,5.72,0.1,2,2,1,1,0,1.3
2018-09-03,0,0,5.58,1.0,0,0,0,2,2,1.31
2018-09-11,0,0,5.58,0.0,1,0,0,1,0,1.36
2018-09-19,0,0,5.36,1.2,2,0,0,0,4,1.36
2018-09-23,0,0,5.53,0.1,2,1,0,0,1,1.39
2018-09-26,0,0,5.61,1.0,1,1,1,0,2,1.38
2018-09-30,0,0,5.56,0.1,0,0,0,0,0,1.37
2020-07-26,0,0,0.0,0.1,0,0,0,0,1,0.0
2020-07-30,1,0,0.0,1.1,1,0,0,0,1,0.6
2020-08-02,0,0,0.0,1.1,1,0,0,0,1,0.67
2020-08-04,0,0,2.25,1.0,2,1,1,1,1,1.25
2020-08-08,0,0,1.8,1.0,0,0,0,0,1,1.0
2020-08-11,0,0,1.5,1.0,1,0,0,0,2,1.0
2020-08-13,0,0,1.29,1.0,0,0,0,0,1,0.86
2020-08-15,0,1,6.14,0.1,3,4,0,1,1,1.36
2020-08-17,0,0,5.87,0.1,1,0,0,1,0,1.57
2020-08-20,1,0,5.19,1.0,0,0,0,1,1,1.5
2020-08-21,0,0,4.66,1.0,0,0,0,1,1,1.45
2020-08-25,0,0,4.35,0.2,1,0,0,0,1,1.45
2020-08-27,1,0,3.97,1.0,0,0,0,0,2,1.32
2020-08-29,0,0,3.86,0.1,0,0,0,0,1,1.29
2020-08-31,0,0,3.75,0.1,0,0,0,1,1,1.33
2020-09-02,0,0,3.46,1.0,1,0,0,0,1,1.31
2020-09-08,0,0,3.29,0.2,0,0,0,0,1,1.24
2020-09-10,0,0,3.07,1.0,1,0,0,0,2,1.23
2020-09-14,0,0,2.87,1.0,1,0,0,1,1,1.28
2020-09-16,0,0,2.7,1.0,0,0,0,0,1,1.2
2020-09-18,0,0,3.06,1.0,1,1,1,0,2,1.19
2020-09-20,0,0,2.89,1.0,0,0,0,1,2,1.18
2020-09-22,0,0,2.84,0.1,0,0,0,0,1,1.16
2020-09-23,0,0,2.7,1.0,1,0,0,1,0,1.2
2021-04-14,0,0,9.0,1.0,2,1,0,0,1,2.0
2021-04-16,0,0,6.75,0.1,0,0,0,0,0,1.5
