W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-04-03,1,0,4.26,1,0,6.1,6,3,3,2,0,2,0.95
2018-04-09,0,1,7.27,1,0,2.1,8,4,4,0,1,4,1.73
2018-04-14,0,0,8.25,1,0,3.1,5,4,4,0,1,5,1.75
2018-04-19,0,1,7.56,1,0,4.2,5,3,3,0,1,8,1.62
2018-04-24,1,0,5.56,1,0,6.0,5,0,0,0,1,8,1.46
2018-04-29,1,0,5.02,1,0,6.0,6,2,2,1,1,4,1.4
2018-05-05,0,0,5.19,1,0,6.0,9,4,4,1,1,7,1.44
2018-05-12,0,1,5.31,1,0,6.0,10,4,4,1,2,3,1.52
2018-05-17,0,0,4.66,1,0,5.2,5,1,0,0,1,2,1.47
2018-05-23,1,0,4.05,1,0,7.0,2,0,0,0,2,6,1.35
2018-05-28,1,0,3.6,1,0,6.2,4,1,0,0,4,4,1.33
2018-06-02,1,0,3.38,1,0,6.2,5,1,1,0,2,6,1.31
2018-06-08,1,0,3.28,1,0,7.1,5,2,2,1,0,3,1.24
2018-06-13,0,0,3.42,1,0,5.0,7,3,3,0,2,7,1.28
2018-06-19,0,1,3.8,1,0,6.1,8,6,6,3,1,5,1.29
2018-06-24,0,1,4.04,1,0,6.0,7,5,5,1,0,6,1.28
2018-06-29,1,0,3.77,1,0,9.0,6,1,1,0,0,7,1.23
2018-07-05,1,0,3.64,1,0,6.0,5,1,1,0,2,7,1.22
2018-07-11,1,0,3.41,1,0,7.0,2,0,0,0,0,4,1.16
2018-07-22,1,0,3.38,1,0,6.1,4,2,2,1,1,6,1.14
2018-07-29,1,0,3.37,1,0,6.0,7,2,2,1,2,7,1.16
2018-08-03,0,1,3.46,1,0,7.0,7,4,4,2,0,7,1.15
2018-08-08,0,1,3.79,1,0,5.0,12,7,7,2,0,3,1.2
2018-08-13,0,1,3.91,1,0,5.0,8,4,4,0,3,4,1.23
2018-08-22,0,1,4.32,1,0,3.0,11,8,8,0,0,3,1.28
2018-09-11,0,0,4.24,1,0,5.0,4,1,1,0,0,2,1.27
2018-09-16,0,0,4.28,1,0,5.0,6,3,3,1,2,6,1.28
2018-09-22,1,0,4.12,1,0,6.0,1,0,0,0,1,3,1.24
2018-09-27,0,0,4.0,1,0,5.0,2,0,0,0,1,6,1.22
2019-03-20,1,0,4.5,1,0,6.0,7,4,3,2,1,4,1.33
2019-03-28,1,0,4.76,1,0,5.1,9,4,3,0,1,4,1.59
2019-04-02,1,0,3.2,1,0,8.1,4,1,1,0,1,3,1.17
2019-04-09,1,0,3.16,1,0,6.0,6,3,2,0,2,5,1.21
2019-04-14,0,0,3.19,1,0,5.1,5,2,2,0,2,3,1.23
2019-04-19,0,0,3.32,1,0,7.0,8,3,3,1,2,6,1.26
2019-04-25,1,0,2.8,1,0,7.0,6,0,0,0,0,9,1.2
2019-05-01,0,1,3.28,1,0,1.2,5,6,3,1,3,2,1.33
2019-05-07,0,0,3.08,1,0,6.0,3,1,1,0,1,3,1.25
2019-05-12,0,1,3.18,1,0,4.0,4,4,2,1,3,3,1.29
2019-05-17,0,1,3.65,1,0,5.0,8,6,5,1,2,3,1.35
2019-05-22,0,1,3.41,1,0,7.0,7,2,1,1,1,3,1.33
2019-05-28,0,1,3.96,1,0,4.0,8,8,6,1,0,4,1.36
2019-06-02,0,1,4.89,1,0,4.2,9,10,10,1,3,2,1.44
2019-06-07,1,0,4.77,1,0,5.2,2,2,2,1,3,5,1.4
2019-06-14,1,0,4.5,1,0,7.0,7,2,1,0,2,3,1.39
2019-06-19,1,0,4.38,1,0,6.2,6,2,2,0,1,5,1.37
2019-06-25,1,0,4.34,1,0,5.0,8,3,2,1,0,4,1.38
2019-06-30,0,1,4.39,1,0,5.0,6,3,3,0,3,5,1.4
2019-07-06,1,0,4.24,1,0,8.0,5,2,2,1,1,6,1.35
2019-07-16,0,1,4.48,1,0,6.0,7,6,6,2,1,5,1.35
2019-07-22,1,0,4.37,1,0,7.0,7,2,2,0,0,4,1.33
2019-07-27,1,0,4.21,1,0,7.0,6,1,1,0,0,8,1.31
2019-08-03,0,1,4.32,1,0,5.0,8,4,4,1,2,2,1.33
2019-08-09,0,0,4.25,1,0,6.1,7,2,2,0,2,9,1.34
2019-08-14,0,1,4.26,1,0,6.0,11,3,3,0,1,6,1.36
2019-08-19,1,0,4.3,1,0,5.0,5,3,3,2,2,5,1.36
2019-08-25,1,0,4.17,1,0,7.0,3,1,1,0,2,5,1.34
2019-08-30,0,1,4.3,1,0,5.2,7,6,5,1,2,2,1.34
2019-09-05,0,0,4.37,1,0,5.1,7,5,4,2,5,0,1.37
2019-09-11,1,0,4.3,1,0,7.0,5,2,2,1,2,7,1.36
2019-09-17,1,0,4.14,1,0,7.0,6,0,0,0,0,4,1.34
2019-09-22,0,1,4.09,1,0,7.0,3,2,2,1,2,4,1.32
2019-09-28,0,1,3.99,1,0,7.0,5,1,1,1,3,4,1.31
2020-07-24,0,1,6.23,1,0,4.1,5,4,3,0,1,2,1.38
2020-07-30,1,0,2.53,1,0,6.1,3,2,0,1,1,6,0.94
2020-08-05,1,0,3.06,1,0,7.0,3,3,3,3,0,7,0.74
2020-08-11,0,1,3.97,1,0,5.0,7,4,4,0,1,2,0.93
2020-08-18,0,0,3.34,1,0,7.0,5,1,1,0,0,9,0.88
2020-08-25,1,0,3.63,1,0,5.0,9,3,3,1,0,5,1.01
2020-08-31,1,0,3.09,1,0,9.0,4,1,1,1,1,8,0.92
2020-09-07,1,0,3.02,1,0,7.0,4,2,2,0,0,7,0.87
2020-09-14,1,0,3.49,1,0,6.0,6,5,5,2,1,7,0.9
2020-09-21,1,0,3.06,1,0,8.0,7,0,0,0,1,6,0.91
2020-09-27,0,0,3.1,1,0,5.0,6,2,2,0,1,5,0.95
2021-04-01,0,0,7.5,1,0,6.0,8,5,5,3,3,2,1.83
2021-04-08,0,1,10.45,1,0,4.1,9,7,7,2,2,6,2.13
2021-04-15,1,0,8.22,1,0,5.0,3,2,2,1,2,5,1.76
2021-04-20,0,1,6.04,1,0,7.0,2,1,1,0,1,6,1.34
2021-04-27,0,1,5.4,1,0,6.0,5,2,2,0,3,4,1.34
2021-06-01,0,0,5.01,1,0,4.0,2,1,1,1,1,6,1.27
2021-06-08,0,1,5.45,1,0,4.0,5,4,4,1,1,2,1.29
2021-06-14,0,0,5.44,1,0,5.0,8,3,3,2,2,5,1.38
2021-06-20,0,0,5.1,1,0,6.1,5,2,2,0,3,6,1.36
2021-07-03,0,1,6.0,1,0,3.1,8,7,7,3,2,4,1.47
2021-07-09,0,0,5.88,1,0,5.2,7,3,3,2,1,3,1.46
2021-07-20,1,0,5.69,1,0,5.0,6,2,2,1,3,3,1.49
2021-07-25,1,0,5.48,1,0,5.2,5,2,2,1,2,4,1.47
2021-08-01,0,0,5.15,1,0,6.0,5,1,1,0,0,4,1.42
2021-08-06,0,0,4.73,1,0,6.2,3,0,0,0,2,5,1.36
2021-08-12,1,0,4.35,1,0,9.0,2,1,1,1,1,9,1.26
2021-08-18,1,0,4.1,1,0,5.1,6,0,0,0,1,3,1.26
2021-08-23,0,0,4.13,1,0,6.0,5,3,3,2,0,2,1.24
2021-08-29,1,0,4.02,1,0,7.0,5,2,2,2,2,4,1.22
2021-09-04,1,0,4.25,1,0,5.0,8,5,5,2,1,2,1.25
2021-09-10,1,0,4.18,1,0,6.0,5,3,2,1,1,3,1.23
2021-09-15,0,0,4.2,1,0,6.0,3,3,3,1,2,7,1.21
2021-09-21,1,0,4.14,1,0,6.0,4,2,2,2,1,3,1.2
2021-09-26,1,0,4.0,1,0,7.0,3,1,1,1,3,5,1.18
2021-10-01,0,1,3.96,1,0,6.0,3,2,2,0,2,5,1.17
