W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-03-29,0,1,8.31,1,0,4.1,4,5,4,0,6,5,2.31
2018-04-04,1,0,2.84,1,0,8.1,4,0,0,0,2,10,1.26
2018-04-10,0,0,2.41,1,0,6.0,6,1,1,1,2,4,1.29
2018-04-15,1,0,1.75,1,0,7.0,2,0,0,0,4,11,1.17
2018-04-21,0,0,1.42,1,0,6.0,3,0,0,0,3,7,1.14
2018-04-26,0,0,1.43,1,0,6.0,4,1,1,0,0,3,1.06
2018-05-02,1,0,1.4,1,0,7.1,5,1,1,0,2,5,1.04
2018-05-08,0,1,1.62,1,0,5.0,4,4,2,0,3,2,1.08
2018-06-05,0,0,1.83,1,0,4.0,4,2,2,0,5,5,1.17
2018-06-10,0,1,2.5,1,0,3.2,4,5,5,0,7,5,1.28
2018-06-16,0,0,2.73,1,0,5.0,7,3,3,1,6,5,1.39
2018-06-21,0,1,3.24,1,0,4.0,8,7,5,1,2,3,1.46
2018-06-26,1,0,3.22,1,0,6.0,6,2,2,0,1,8,1.43
2018-07-02,1,0,3.09,1,0,6.0,5,2,1,0,2,7,1.41
2018-07-07,1,0,2.94,1,0,7.0,6,1,1,0,0,3,1.37
2018-07-13,0,1,3.08,1,0,5.0,6,3,3,1,2,4,1.38
2018-07-19,0,1,3.39,1,0,5.0,7,6,5,1,1,2,1.39
2018-07-30,0,0,3.41,1,0,4.2,4,2,2,0,1,9,1.38
2018-08-21,0,0,3.36,0,0,1.1,1,0,0,0,2,0,1.39
2018-08-24,1,0,3.31,0,0,1.2,0,0,0,0,0,3,1.36
2018-08-29,0,0,3.28,0,0,1.0,0,0,0,0,0,0,1.35
2018-08-30,0,0,3.27,0,0,0.1,0,0,0,0,0,0,1.35
2018-09-02,0,0,3.32,0,0,1.0,1,1,1,0,0,0,1.34
2018-09-03,0,0,3.29,0,0,1.0,0,0,0,0,2,0,1.35
2018-09-05,0,0,3.23,0,1,2.0,2,0,0,0,0,4,1.34
2018-09-09,0,0,3.2,0,1,1.0,0,0,0,0,0,0,1.33
2018-09-10,0,0,3.25,0,1,1.0,2,1,1,0,0,2,1.34
2018-09-16,0,0,3.22,0,0,1.0,1,0,0,0,0,0,1.33
2018-09-17,0,0,3.28,0,0,1.0,1,1,1,0,3,1,1.36
2018-09-21,0,0,3.25,0,1,1.0,1,0,0,0,0,2,1.35
2018-09-22,1,0,3.19,0,0,2.0,2,0,0,0,2,3,1.37
2018-09-26,0,0,3.14,0,0,2.0,0,0,0,0,2,4,1.36
2018-09-29,0,0,3.11,0,1,1.0,0,0,0,0,0,0,1.35
2019-05-18,0,0,0.0,0,0,1.0,0,0,0,0,0,1,0.0
2019-05-19,0,0,0.0,0,0,0.2,0,0,0,0,1,1,0.6
2019-05-22,0,0,0.0,0,0,1.0,0,0,0,0,0,1,0.38
2019-05-25,0,0,2.7,0,0,0.2,2,1,1,0,1,0,1.2
2019-05-26,0,0,2.25,0,0,0.2,1,0,0,0,0,0,1.25
