W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-09-07,0,0,54.0,0,0,0.1,4,3,2,1,0,1,12.0
2018-09-11,0,1,5.06,1,0,5.0,2,1,1,1,1,2,1.31
2018-09-17,0,1,4.09,1,0,5.2,6,2,2,1,1,2,1.27
2018-09-24,0,0,4.96,1,0,5.1,5,4,4,3,2,6,1.29
2018-09-29,0,1,4.3,1,0,6.2,7,3,2,0,0,4,1.22
2019-04-01,0,1,1.5,0,0,6.0,4,1,1,0,2,3,1.0
2019-04-06,0,0,1.86,0,0,3.2,4,1,1,1,2,2,1.24
2019-04-14,0,0,5.93,1,0,4.0,8,7,7,2,2,4,1.61
2019-04-20,0,0,5.5,1,0,4.1,7,2,2,1,1,3,1.67
2019-04-24,0,0,4.71,0,0,3.0,1,0,0,0,1,1,1.52
2019-04-26,0,0,4.5,0,0,1.0,0,0,0,0,0,1,1.45
2019-04-30,0,0,3.58,1,0,5.2,5,0,0,0,0,5,1.34
2019-05-07,0,1,4.41,1,0,5.0,7,5,5,1,2,2,1.41
2019-05-12,0,1,5.25,1,0,3.1,9,6,5,2,1,2,1.56
2019-05-17,1,0,4.79,0,0,5.1,7,2,1,0,1,1,1.55
2019-05-22,1,0,4.44,0,0,5.1,4,1,1,0,0,5,1.46
2019-05-28,1,0,4.53,0,0,5.0,8,3,3,0,1,6,1.49
2019-06-02,1,0,4.14,1,0,7.0,8,1,1,1,0,11,1.45
2019-06-08,1,0,3.72,1,0,9.0,4,1,1,1,1,7,1.33
2019-06-13,0,0,4.21,1,0,5.0,7,6,6,4,1,5,1.35
2019-06-18,0,1,4.4,1,0,3.0,6,5,3,1,2,4,1.4
2019-06-23,1,0,4.14,1,0,7.0,7,1,1,0,1,4,1.38
2019-06-29,0,1,4.16,1,0,6.0,5,3,3,1,2,7,1.36
2019-07-05,0,1,4.7,1,0,3.1,11,7,7,2,0,5,1.43
2019-07-12,0,0,4.65,0,0,1.0,1,0,0,0,1,0,1.44
2019-07-13,0,0,4.52,0,0,2.2,1,0,0,0,0,2,1.41
2019-07-17,0,0,4.92,0,0,1.1,5,5,5,2,1,0,1.45
2019-07-22,0,1,5.19,1,0,5.1,8,6,6,1,2,4,1.48
2019-07-27,0,1,5.32,1,0,6.0,6,5,5,4,0,2,1.45
2019-08-03,0,0,5.42,1,0,4.2,7,4,4,1,4,2,1.49
2019-08-09,0,0,5.38,0,0,0.2,0,0,0,0,1,2,1.49
2019-08-10,0,0,5.34,0,0,1.0,0,0,0,0,1,2,1.48
2019-08-12,0,0,5.71,0,0,0.1,3,5,5,1,2,1,1.52
2019-08-17,0,0,5.82,0,0,1.0,2,2,2,1,1,0,1.53
2019-09-01,0,0,5.85,0,0,1.0,2,1,1,0,1,1,1.55
2019-09-07,0,0,5.8,0,0,1.0,1,0,0,0,0,1,1.54
2019-09-13,0,0,5.78,0,0,2.0,1,1,1,0,1,2,1.53
2019-09-15,0,0,5.73,0,0,1.0,1,0,0,0,0,0,1.53
2019-09-21,0,0,5.62,0,0,2.1,1,0,0,0,0,3,1.51
2019-09-27,0,0,5.89,0,0,2.0,5,5,5,2,1,1,1.53
2021-08-18,0,0,2.25,1,0,4.0,5,1,1,1,0,2,1.25
2021-08-22,0,0,1.8,0,0,1.0,2,0,0,0,0,1,1.4
2021-08-25,0,0,1.29,0,0,2.0,1,1,0,0,1,4,1.29
2021-08-27,0,1,2.25,0,0,1.0,2,4,1,1,1,0,1.5
2021-09-02,0,0,1.59,0,0,3.1,0,0,0,0,0,4,1.06
2021-09-07,0,1,2.2,1,0,5.0,6,2,2,2,1,2,1.16
2021-09-14,1,0,2.53,1,0,5.0,4,2,2,1,2,3,1.17
2021-09-19,0,0,2.84,0,0,4.0,4,2,2,0,1,1,1.18
2021-09-25,0,0,2.87,1,0,6.0,3,2,2,2,0,4,1.05
2021-10-02,0,0,2.8,1,0,4.0,3,1,1,1,2,7,1.08
