W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-04-01,1,0,1.8,1,0,5.0,5,1,1,0,3,3,1.6
2018-04-08,0,0,1.59,1,0,6.1,3,1,1,0,1,7,1.06
2018-04-13,1,0,2.08,1,0,6.0,4,2,2,1,1,7,0.98
2018-04-19,0,1,4.22,1,0,4.0,9,6,6,0,1,3,1.27
2018-04-24,0,0,4.85,1,0,4.2,2,4,4,1,6,4,1.35
2018-04-29,0,1,5.17,1,0,5.1,6,4,4,0,2,6,1.37
2018-05-05,0,0,5.6,1,0,4.0,6,4,4,0,1,2,1.42
2018-05-11,1,0,4.91,1,0,5.0,4,0,0,0,1,4,1.36
2018-05-17,0,1,4.37,1,0,7.0,4,1,1,1,1,6,1.27
2018-05-22,0,1,4.31,1,0,7.0,7,3,3,2,1,8,1.25
2018-05-28,0,1,4.32,1,0,4.0,4,4,2,1,2,3,1.27
2018-06-02,0,0,4.12,1,0,5.0,4,1,1,1,0,4,1.23
2018-06-08,0,0,4.35,1,0,5.0,7,4,4,0,5,3,1.32
2018-06-13,0,1,4.52,1,0,5.1,9,4,4,0,1,4,1.36
2018-06-19,0,0,4.69,1,0,5.0,6,4,4,2,4,4,1.4
2018-06-24,1,0,4.59,1,0,5.2,5,2,2,1,2,9,1.39
2018-06-30,0,1,5.16,1,0,4.2,10,8,8,2,2,5,1.45
2018-07-05,1,0,4.92,1,0,8.0,2,2,2,1,0,7,1.35
2018-07-11,0,1,4.72,1,0,6.0,3,1,1,0,2,7,1.32
2018-07-21,0,1,4.79,1,0,4.0,7,3,3,0,5,2,1.38
2018-07-27,1,0,4.7,1,0,6.0,8,2,2,2,0,5,1.38
2018-08-01,0,0,4.75,1,0,2.2,5,2,2,0,2,3,1.41
2018-08-06,0,1,4.66,1,0,6.0,7,2,2,1,0,5,1.4
2018-08-16,0,1,4.67,1,0,3.2,7,4,2,0,1,1,1.42
2018-08-21,1,0,4.65,0,0,2.1,3,1,1,1,0,1,1.42
2018-08-25,0,0,4.63,0,0,0.2,1,0,0,0,0,1,1.42
2018-08-30,0,0,4.59,0,0,1.0,1,0,0,0,0,0,1.41
2018-09-02,0,0,4.59,1,0,4.0,3,2,2,0,5,4,1.43
2018-09-11,0,0,4.84,0,0,0.2,5,4,4,0,1,0,1.47
2018-09-15,0,0,4.95,0,0,2.1,3,7,3,2,4,3,1.5
2019-03-31,0,0,8.31,1,0,4.1,6,5,4,1,2,3,1.85
2019-04-06,0,0,6.75,1,0,5.0,5,3,3,0,2,4,1.61
2019-04-12,0,1,5.17,1,0,6.1,5,2,2,1,0,8,1.28
2019-04-18,1,0,3.92,1,0,5.0,4,0,0,0,1,9,1.21
2019-04-23,1,0,3.33,1,0,6.1,6,1,1,0,1,7,1.19
2019-04-28,0,0,3.73,1,0,4.1,6,3,3,2,1,5,1.24
2019-05-04,1,0,3.29,1,0,7.0,3,1,1,0,1,8,1.12
2019-05-09,0,0,2.98,1,0,7.0,3,1,1,0,2,6,1.06
2019-05-14,0,1,3.16,1,0,6.0,7,3,3,1,2,5,1.11
2019-05-20,0,1,3.14,1,0,6.0,4,2,2,1,0,7,1.06
2019-05-26,1,0,3.03,1,0,5.0,6,1,1,0,2,6,1.11
2019-09-21,0,0,2.94,1,0,2.0,0,0,0,0,0,1,1.07
2020-07-27,0,1,16.2,1,0,3.1,7,6,6,1,2,6,2.7
2020-08-01,0,1,14.73,1,0,4.0,7,6,6,2,3,5,2.59
2020-08-07,0,1,12.19,1,0,3.0,2,2,2,2,1,3,2.13
2020-08-12,0,0,11.85,1,0,3.1,6,4,4,2,1,3,2.12
2020-08-18,1,0,9.16,1,0,5.0,3,1,1,0,1,6,1.77
2020-08-23,0,1,7.77,1,0,5.2,5,2,2,1,1,5,1.6
2020-08-29,0,1,8.23,1,0,3.0,8,4,4,0,1,6,1.76
2020-09-03,0,1,7.44,1,0,5.1,4,2,2,0,0,5,1.59
2020-09-08,0,0,7.12,1,0,4.0,5,2,2,1,4,2,1.66
2020-09-13,0,1,6.7,1,0,5.0,4,2,2,0,3,3,1.63
2020-09-19,0,1,6.51,1,0,5.1,5,3,3,0,1,5,1.57
2020-09-26,0,1,6.58,1,0,5.0,7,5,4,1,0,6,1.56
2021-04-06,0,0,4.76,1,0,5.2,4,3,3,3,0,3,0.71
2021-04-11,1,0,2.13,1,0,7.0,1,0,0,0,1,8,0.47
2021-04-17,0,1,3.78,1,0,4.0,8,4,4,1,0,3,0.84
2021-04-23,0,1,4.57,1,0,5.0,6,4,4,1,4,5,1.11
2021-04-29,0,0,4.91,1,0,4.0,5,3,3,0,4,4,1.29
2021-05-05,0,1,6.07,1,0,4.0,6,6,6,1,2,6,1.38
2021-05-10,1,0,5.0,1,0,6.1,4,0,0,0,0,6,1.25
2021-05-16,0,0,4.5,1,0,4.0,1,0,0,0,2,3,1.2
2021-09-01,1,0,4.11,1,0,6.0,4,1,1,1,0,3,1.13
2021-09-08,0,1,4.24,1,0,5.0,4,3,3,0,2,4,1.14
2021-09-14,0,1,4.42,1,0,4.0,5,4,3,1,1,4,1.16
2021-09-21,0,1,4.38,1,0,6.2,7,5,3,3,0,7,1.15
2021-09-28,0,0,4.25,1,0,4.0,3,1,1,0,4,6,1.19
