W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-04-08,0,0,5.4,0,0,1.2,2,1,1,0,1,1,1.8
2018-04-21,0,0,2.45,0,0,2.0,1,0,0,0,0,1,1.09
2018-04-25,0,0,5.79,0,0,1.0,3,2,2,0,0,3,1.5
2018-05-10,0,0,4.05,0,0,2.0,1,0,0,0,0,4,1.2
2018-05-12,0,0,3.38,0,0,1.1,1,0,0,0,0,1,1.13
2018-05-16,0,0,3.0,0,0,1.0,1,0,0,0,0,0,1.11
2018-05-19,0,0,4.82,0,0,0.1,1,2,2,0,2,0,1.39
2018-05-23,0,0,5.56,0,0,2.0,2,2,2,1,2,4,1.5
2018-05-26,0,0,5.11,0,0,1.0,0,0,0,0,0,3,1.38
2018-05-27,0,0,4.73,0,0,1.0,1,0,0,0,1,0,1.43
2018-05-29,0,0,4.4,0,0,1.0,0,0,0,0,0,1,1.33
2018-06-01,0,0,4.7,0,0,1.0,1,1,1,1,0,3,1.3
2018-06-08,0,0,4.96,0,0,1.0,2,1,1,0,0,2,1.35
2018-06-15,0,0,4.76,0,0,0.2,0,0,0,0,0,0,1.29
2018-06-17,0,0,4.67,0,0,0.1,0,0,0,0,0,1,1.27
2018-06-19,0,1,6.11,0,0,0.1,3,3,3,0,0,0,1.42
2018-06-22,0,0,7.0,0,0,0.1,1,2,2,0,2,0,1.56
2018-06-25,0,0,6.52,0,0,1.1,1,0,0,0,1,3,1.55
2018-06-26,0,0,6.41,0,0,0.1,1,0,0,0,1,1,1.63
2018-06-28,0,0,6.1,0,0,1.0,0,0,0,0,0,1,1.55
2018-06-30,0,0,6.33,0,0,0.2,2,1,1,0,0,0,1.59
2018-07-05,0,0,6.04,0,0,1.0,0,0,0,0,0,3,1.52
2018-07-07,0,0,5.79,0,0,1.0,1,0,0,0,0,2,1.5
2018-07-09,0,0,6.29,0,0,1.0,4,2,2,0,3,1,1.73
2018-07-12,0,0,5.88,0,0,1.2,0,0,0,0,0,1,1.62
2018-07-13,0,0,6.84,0,0,0.1,2,3,3,1,2,1,1.75
2018-07-15,1,0,6.67,0,0,0.2,2,0,0,0,0,2,1.78
2018-07-21,0,0,6.43,0,0,1.0,0,0,0,0,0,3,1.71
2018-07-22,0,1,6.67,0,0,0.1,1,1,1,1,0,1,1.73
2018-07-26,0,0,6.44,0,0,1.0,0,0,0,0,0,0,1.67
2018-07-31,0,0,6.23,0,0,1.0,0,0,0,0,0,3,1.62
2018-08-02,0,0,6.19,0,0,1.2,2,2,1,1,2,0,1.66
2018-08-05,1,0,5.77,0,0,2.1,1,0,0,0,0,4,1.57
2018-08-08,0,0,5.97,0,0,0.1,2,1,1,0,0,1,1.62
2018-08-10,0,0,5.94,0,0,1.2,1,1,1,0,1,3,1.6
2018-08-12,0,0,5.89,0,0,0.1,0,0,0,0,0,0,1.58
2018-08-15,0,0,6.57,0,0,0.1,1,3,3,0,2,0,1.65
2018-08-19,0,0,6.39,0,0,1.0,0,0,0,0,0,3,1.61
2018-08-21,0,0,6.13,0,0,1.2,0,0,0,0,1,1,1.56
2018-08-24,0,0,5.98,0,0,1.0,1,0,0,0,0,0,1.55
2018-08-28,0,0,6.05,0,0,1.0,1,1,1,0,1,1,1.56
2018-08-31,0,0,5.91,0,0,1.0,1,0,0,0,0,2,1.55
2018-09-02,0,0,5.86,0,0,0.1,0,0,0,0,0,0,1.53
2018-09-05,0,0,5.73,0,0,1.0,0,0,0,0,0,2,1.5
2018-09-08,0,0,5.8,0,0,1.0,3,1,1,0,0,1,1.53
2018-09-11,0,0,5.67,0,0,1.0,2,0,0,0,0,2,1.54
2018-09-14,0,0,5.74,0,0,1.0,1,1,1,1,1,0,1.55
2018-09-16,0,0,5.63,0,0,1.0,1,0,0,0,1,3,1.56
2018-09-19,0,0,5.59,0,0,0.1,0,0,0,0,0,0,1.55
2018-09-22,0,0,5.47,0,0,1.0,0,0,0,0,0,1,1.52
2018-09-23,0,0,5.36,0,0,1.0,0,0,0,0,1,3,1.51
2018-09-26,1,0,5.26,0,0,2.2,2,1,1,0,1,3,1.49
2018-09-28,0,1,5.4,0,0,0.1,2,1,1,0,2,0,1.56
2019-04-11,0,0,0.0,0,0,0.1,2,0,0,0,0,1,6.0
2019-04-13,0,0,0.0,0,0,0.2,1,0,0,0,1,0,4.0
2019-04-16,0,0,0.0,0,0,0.2,0,0,0,0,1,2,3.0
2019-04-17,0,0,2.45,0,0,2.0,2,1,1,0,3,1,2.73
2019-04-20,0,0,1.59,0,0,2.0,0,0,0,0,0,5,1.76
2019-04-22,0,0,4.26,0,0,0.2,4,4,2,1,0,2,2.21
2019-04-27,0,0,7.11,0,0,0.0,1,2,2,1,1,0,2.53
2019-04-29,0,0,6.75,0,0,0.1,1,0,0,0,2,1,2.85
2019-06-21,0,0,7.36,0,0,0.2,1,1,1,0,3,1,3.14
2019-06-23,0,0,6.48,0,0,1.0,0,0,0,0,0,0,2.76
2019-06-26,0,0,6.75,0,0,1.0,1,1,1,1,0,1,2.57
2019-06-29,0,0,5.56,0,0,2.0,2,0,0,0,0,4,2.29
2019-07-20,0,0,4.4,0,0,3.0,1,0,0,0,1,3,1.95
