W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-03-30,0,0,10.8,3.1,7,4,2,2,1,2.7
2018-04-04,0,1,7.0,5.2,7,3,1,2,5,2.0
2018-04-09,0,0,6.59,4.2,5,3,0,3,1,1.9
2018-04-15,0,0,5.6,4.0,5,1,0,3,4,1.92
2018-04-20,1,0,4.18,6.0,4,0,0,3,5,1.73
2018-04-25,1,0,3.99,5.2,4,2,1,1,3,1.57
2018-04-30,0,0,4.54,4.1,5,4,0,3,1,1.6
2018-05-05,0,0,4.08,6.0,3,1,0,2,4,1.49
2018-05-10,1,0,4.0,5.1,4,2,1,2,5,1.44
2018-05-15,0,0,3.63,7.0,2,1,0,2,7,1.33
2018-05-22,0,0,3.32,5.0,2,0,0,4,6,1.32
2018-05-27,0,0,3.69,6.1,8,5,0,1,3,1.33
2018-06-02,1,0,3.39,5.2,3,0,0,1,5,1.28
2018-06-08,1,0,3.58,6.1,5,4,1,1,7,1.25
2018-06-13,1,0,3.32,6.0,4,0,0,3,7,1.24
2018-06-18,0,1,3.18,6.1,6,1,0,2,2,1.24
2018-06-24,0,1,3.82,4.1,9,8,1,5,5,1.34
2018-06-30,0,0,3.71,5.0,4,1,0,3,5,1.34
2018-07-05,1,0,3.63,7.0,3,2,0,1,7,1.29
2018-07-10,1,0,3.78,5.2,7,4,0,3,3,1.31
2018-07-15,0,0,3.68,5.1,2,1,1,0,2,1.27
2018-07-23,1,0,3.58,5.2,2,1,1,0,9,1.23
2018-07-28,1,0,3.45,7.0,3,1,1,1,6,1.19
2018-08-02,0,1,3.89,4.1,5,8,3,4,3,1.22
2018-08-08,1,0,3.91,6.0,6,3,1,1,3,1.22
2018-08-14,1,0,3.72,7.0,3,0,0,2,10,1.19
2018-08-19,1,0,3.58,6.0,4,0,0,0,3,1.17
2018-08-25,0,1,3.61,6.0,8,3,0,4,7,1.2
2018-08-31,1,0,3.53,6.1,6,1,0,2,6,1.21
2018-09-05,0,1,3.59,4.2,7,3,1,1,5,1.22
2018-09-11,0,1,3.54,5.0,1,1,0,1,5,1.2
2018-09-16,0,1,3.54,5.0,3,2,0,3,4,1.2
2018-09-21,0,0,3.61,4.0,4,3,2,1,1,1.2
2018-09-26,1,0,3.56,5.0,1,1,0,2,3,1.18
2018-10-01,0,0,3.5,5.2,1,1,1,2,3,1.16
2019-03-28,1,0,5.06,5.1,3,3,2,2,7,0.94
2019-04-02,1,0,4.22,5.1,3,2,0,3,6,1.03
2019-04-08,0,1,4.24,6.1,3,3,2,3,1,1.0
2019-04-14,0,1,6.52,2.1,6,6,1,3,3,1.34
2019-04-19,0,0,5.92,5.0,5,2,0,3,5,1.4
2019-04-24,0,1,6.35,4.0,5,4,2,1,3,1.41
2019-04-30,1,0,5.24,6.0,2,0,0,3,1,1.31
2019-05-06,0,0,5.03,5.0,3,2,1,2,3,1.27
2019-05-12,0,1,4.57,6.0,6,1,0,1,4,1.26
2019-05-17,0,1,4.65,5.0,8,3,1,1,3,1.31
2019-05-25,0,1,4.88,5.0,7,4,2,3,6,1.37
2019-05-31,0,1,5.74,2.2,6,7,0,4,2,1.48
2019-06-17,0,1,5.6,4.2,6,2,1,3,7,1.52
2019-06-22,0,0,5.88,4.2,6,5,2,1,5,1.51
2019-06-28,0,0,5.6,5.0,6,1,1,2,4,1.52
2019-07-03,0,1,5.4,6.0,7,2,1,0,8,1.49
2019-07-14,0,0,5.18,5.0,4,1,1,2,5,1.48
2019-07-19,0,1,5.67,2.1,7,6,1,1,2,1.53
2019-07-24,0,0,5.79,3.0,6,3,1,1,5,1.56
2019-09-06,0,0,5.66,2.0,0,0,0,0,4,1.52
2019-09-08,0,0,5.6,1.0,0,0,0,1,0,1.52
2019-09-12,0,0,5.44,2.2,2,0,0,2,3,1.52
2019-09-18,0,1,5.66,2.2,5,4,1,2,6,1.55
2019-09-23,0,0,5.81,3.2,4,4,2,1,5,1.54
2019-09-28,0,1,6.01,2.2,5,4,3,1,3,1.56
2020-07-26,1,0,0.0,3.2,1,0,0,1,1,0.55
2020-07-31,0,0,7.2,1.1,5,4,1,2,2,1.8
2021-04-02,0,0,5.4,1.2,2,1,0,0,1,1.2
2021-04-10,0,0,3.38,1.0,0,0,0,1,1,1.13
2021-04-13,0,0,3.6,2.1,4,1,0,2,2,1.8
2021-04-24,0,1,7.94,0.2,2,3,1,2,0,2.29
2021-04-26,0,0,6.0,3.1,3,1,0,1,3,1.89
2021-05-04,0,0,5.84,3.1,4,2,2,1,0,1.78
2021-05-15,0,0,5.51,4.0,4,2,1,1,3,1.65
2021-05-29,0,0,6.75,1.0,3,3,1,1,0,1.79
2021-06-05,0,0,6.05,2.0,0,0,0,0,4,1.6
2021-06-10,0,0,7.08,1.0,3,3,0,1,2,1.72
2021-06-12,0,0,6.75,1.0,0,0,0,0,1,1.64
2021-06-18,1,0,6.45,1.0,0,0,0,0,2,1.57
2021-06-19,0,0,6.29,2.0,3,1,0,2,3,1.64
2021-06-25,0,0,6.04,1.0,0,0,0,0,1,1.58
2021-06-26,0,0,5.93,2.0,2,1,1,0,2,1.54
2021-06-28,0,0,5.72,1.0,1,0,0,0,0,1.52
2021-07-02,0,0,5.52,1.0,1,0,0,0,0,1.5
2021-07-03,1,0,5.34,1.0,0,0,0,0,1,1.45
2021-07-06,0,0,5.17,1.0,0,0,0,2,0,1.47
2021-07-08,0,0,5.01,1.0,1,0,0,1,0,1.48
2021-07-11,0,0,4.72,2.0,0,0,0,1,1,1.43
2021-07-29,0,0,4.58,1.0,0,0,0,0,0,1.39
2021-07-31,0,0,4.46,1.0,1,0,0,0,1,1.38
2021-08-04,0,0,4.34,1.0,0,0,0,0,2,1.34
2021-08-05,0,0,4.12,2.0,0,0,0,1,2,1.3
2021-08-11,0,0,4.46,1.0,3,2,0,0,2,1.34
2021-08-14,0,0,4.25,2.0,1,0,0,1,1,1.32
2021-08-17,0,0,4.09,1.2,0,0,0,0,0,1.27
2021-08-20,0,0,4.0,1.0,1,0,0,2,1,1.31
2021-08-23,0,0,4.5,1.0,0,3,0,3,0,1.35
2021-08-25,0,0,4.4,1.0,0,0,0,0,0,1.32
2021-08-27,0,0,4.31,1.0,0,0,0,0,0,1.29
2021-08-28,0,0,4.22,1.0,1,0,0,0,0,1.29
2021-09-01,1,0,4.06,2.0,1,0,0,0,1,1.25
2021-09-03,0,0,3.98,1.0,1,0,0,0,0,1.25
2021-09-04,0,0,3.91,1.0,0,0,0,0,0,1.23
2021-09-08,0,0,3.83,1.0,0,0,0,1,2,1.22
2021-09-12,0,0,3.86,2.0,1,1,1,0,1,1.2
2021-09-14,0,0,4.11,1.0,2,2,1,0,1,1.21
2021-09-17,0,0,4.4,0.1,2,2,0,1,1,1.26
2021-09-21,0,1,4.32,1.0,1,0,0,0,1,1.25
2021-09-23,0,0,4.4,1.0,2,1,0,0,0,1.26
2021-09-26,0,0,4.33,1.0,0,0,0,0,2,1.24
2021-09-27,0,0,4.26,1.0,0,0,0,0,1,1.22
2021-09-29,0,0,4.19,1.0,0,0,0,2,0,1.24
2021-10-02,0,0,4.34,2.0,3,2,0,1,1,1.26
