W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-03-29,0,1,6.75,4.0,6,3,0,3,4,2.25
2018-04-04,1,0,2.45,7.0,4,0,0,0,7,1.18
2018-04-09,0,1,5.63,5.0,10,7,2,1,6,1.5
2018-04-14,0,1,6.23,5.2,8,5,1,1,6,1.52
2018-04-20,0,1,7.09,5.0,8,6,1,3,1,1.65
2018-04-25,1,0,5.79,6.0,3,0,0,1,11,1.47
2018-05-01,1,0,4.99,7.0,3,1,1,1,6,1.31
2018-05-08,1,0,4.24,7.0,4,0,0,1,8,1.22
2018-05-13,0,1,4.85,5.1,10,6,1,1,10,1.31
2018-05-19,0,1,5.34,3.2,9,5,0,1,4,1.4
2018-05-25,1,0,5.4,6.0,6,4,1,3,8,1.41
2018-05-30,0,0,5.68,3.1,6,4,0,3,5,1.48
2018-06-06,1,0,5.66,5.0,7,3,0,3,5,1.51
2018-06-12,0,1,5.68,6.0,3,4,1,4,10,1.49
2018-06-17,0,0,5.89,5.0,6,5,1,1,9,1.48
2018-06-22,1,0,5.52,7.0,8,1,1,0,12,1.45
2018-06-28,0,0,5.77,4.0,7,5,1,2,7,1.49
2018-07-14,1,0,5.44,7.1,5,1,0,1,6,1.44
2018-07-25,0,0,5.16,7.0,1,1,0,2,6,1.37
2018-07-31,1,0,4.99,7.1,4,2,1,2,5,1.34
2018-08-05,0,0,4.73,8.0,4,1,1,2,8,1.3
2018-08-10,0,0,4.81,5.2,8,4,1,1,4,1.31
2018-08-16,0,0,4.76,7.0,5,3,1,1,9,1.29
2018-08-22,1,0,4.67,6.1,5,2,1,1,5,1.27
2018-08-27,0,0,4.76,6.2,7,5,2,0,1,1.26
2018-09-01,1,0,4.7,6.0,7,2,2,1,1,1.27
2018-09-07,0,0,4.69,4.0,4,2,1,5,4,1.29
2018-09-12,0,0,4.8,4.0,4,4,2,2,6,1.3
2018-09-17,0,1,5.07,2.0,7,6,2,2,1,1.33
2018-09-24,1,0,4.91,7.0,4,1,1,3,7,1.32
2018-09-29,0,1,5.12,2.0,7,5,1,0,1,1.35
2019-03-31,0,1,4.05,6.2,5,3,1,1,10,0.9
2019-04-06,0,1,5.68,6.0,8,5,1,2,4,1.26
2019-04-11,0,1,4.19,6.2,5,1,1,3,6,1.24
2019-04-16,1,0,3.42,7.0,3,1,1,3,5,1.14
2019-04-21,1,0,2.78,6.0,2,0,0,4,5,1.11
2019-04-27,0,0,3.65,4.2,8,5,2,3,4,1.27
2019-05-02,1,0,4.22,5.2,7,5,1,2,9,1.31
2019-05-11,0,0,4.25,6.0,8,3,2,1,8,1.34
2019-05-17,0,1,4.73,4.2,5,5,1,3,8,1.37
2019-05-22,1,0,4.62,7.0,7,3,1,1,7,1.34
2019-05-27,0,0,4.52,5.1,5,2,0,2,2,1.34
2019-06-01,1,0,4.11,6.2,2,0,0,3,7,1.29
2019-06-08,0,1,4.27,5.2,8,4,1,3,8,1.33
2019-06-13,1,0,4.39,6.0,9,4,1,0,10,1.35
2019-06-16,0,0,4.38,0.1,0,0,0,3,0,1.38
2019-06-19,1,0,4.18,6.0,6,1,0,2,4,1.37
2019-06-24,1,0,3.92,6.0,4,0,0,2,6,1.35
2019-06-29,1,0,3.84,6.2,7,2,0,2,8,1.35
2019-07-06,0,1,3.92,5.0,8,3,1,2,4,1.38
2019-07-12,0,0,3.83,7.0,4,2,1,0,6,1.33
2019-07-17,0,1,4.11,5.1,11,6,2,3,3,1.39
2019-07-24,0,0,4.05,4.0,2,1,0,5,4,1.4
2019-07-29,1,0,3.88,8.0,3,1,0,3,6,1.36
2019-08-03,0,0,4.03,4.0,9,4,1,1,5,1.39
2019-08-08,0,1,4.06,5.2,6,3,1,2,4,1.39
2019-08-16,1,0,3.84,8.0,5,0,0,0,7,1.35
2020-07-25,0,0,1.93,4.2,3,1,0,3,3,1.29
2020-07-31,0,0,2.61,5.2,4,2,0,1,2,1.06
2020-08-05,0,1,3.31,6.0,5,3,1,0,2,0.98
2020-08-10,0,1,6.41,3.1,11,8,1,0,2,1.37
2020-08-16,1,0,5.74,7.0,3,3,2,2,7,1.2
2020-08-21,0,1,6.23,3.2,7,4,0,2,0,1.35
2020-08-26,1,0,5.45,6.0,3,1,0,3,5,1.29
2020-09-01,0,1,6.69,2.2,9,7,2,0,1,1.44
2021-04-03,0,0,1.8,5.0,4,1,0,1,7,1.0
2021-04-08,1,0,1.54,6.2,2,1,0,4,5,0.94
2021-04-14,0,1,2.87,4.0,5,3,1,2,3,1.15
2021-04-20,1,0,2.42,6.2,3,1,0,4,6,1.12
2021-04-25,1,0,2.54,6.0,4,2,2,2,6,1.09
2021-04-30,0,1,3.15,6.0,10,4,0,1,3,1.22
2021-05-05,1,0,3.12,6.0,4,2,1,2,8,1.19
2021-05-12,0,1,2.93,5.2,3,1,0,3,6,1.17
2021-05-17,0,1,3.31,5.2,9,4,1,1,1,1.24
2021-05-23,0,0,3.43,6.0,2,3,1,2,3,1.18
2021-05-29,0,1,3.71,3.0,4,3,0,3,2,1.24
2021-06-04,0,1,4.29,2.1,4,5,2,2,0,1.29
2021-06-25,0,0,3.97,5.0,5,0,0,0,10,1.26
2021-06-30,1,0,3.89,6.0,2,2,1,4,5,1.24
2021-07-06,0,0,3.94,6.0,6,3,0,1,8,1.24
2021-07-11,1,0,3.77,6.0,3,1,0,3,7,1.22
2021-07-18,0,0,3.68,7.0,6,2,1,2,7,1.22
2021-07-25,0,0,3.67,5.0,4,2,2,3,4,1.22
2021-07-30,1,0,3.62,6.1,5,2,1,3,4,1.23
2021-08-04,0,1,3.67,6.0,8,3,0,1,6,1.24
2021-08-10,0,1,3.85,4.1,6,4,0,2,9,1.26
2021-08-15,0,1,3.93,4.1,7,3,0,1,5,1.29
2021-08-22,0,1,4.13,5.1,6,5,1,3,8,1.3
2021-08-28,0,0,4.13,2.0,2,1,0,3,2,1.32
2021-09-08,0,0,4.18,5.0,6,3,1,1,8,1.32
2021-09-14,1,0,4.16,5.0,5,2,0,2,7,1.33
2021-09-19,0,1,4.17,4.0,3,2,1,2,5,1.33
2021-09-25,0,1,4.28,4.2,5,4,2,0,5,1.32
2021-10-01,0,0,4.59,4.0,7,7,3,0,7,1.33
