W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-03-29,0,0,1.69,1,0,5.1,3,1,1,0,1,3,0.75
2018-04-04,0,0,2.61,1,0,5.0,4,2,2,1,4,4,1.16
2018-04-10,1,0,1.96,1,0,8.0,3,1,1,0,3,6,0.98
2018-04-16,0,1,2.22,1,0,6.0,4,2,2,0,1,2,0.95
2018-04-21,1,0,2.3,1,0,7.0,6,2,2,1,0,9,0.93
2018-04-27,1,0,2.58,1,0,7.0,7,3,3,0,1,4,0.97
2018-05-02,1,0,2.17,1,0,7.1,4,0,0,0,1,7,0.92
2018-05-08,1,0,2.05,1,0,7.0,5,1,1,0,0,12,0.89
2018-05-13,1,0,1.99,1,0,6.0,9,1,1,1,2,4,0.99
2018-05-20,0,1,2.37,1,0,6.0,7,4,4,1,1,6,1.02
2018-05-26,0,0,2.27,1,0,6.2,1,1,1,0,3,10,0.98
2018-05-31,1,0,2.18,1,0,7.0,2,1,1,0,1,7,0.93
2018-06-06,0,0,2.35,1,0,6.0,4,3,3,1,4,6,0.96
2018-06-12,1,0,2.27,1,0,6.2,4,1,1,0,0,10,0.93
2018-06-17,0,0,2.55,1,0,4.1,7,4,4,1,4,4,1.01
2018-06-23,1,0,2.58,1,0,6.0,4,2,2,0,3,5,1.02
2018-06-28,1,0,2.48,1,0,7.2,5,1,1,0,2,8,1.01
2018-07-04,1,0,2.41,1,0,7.0,7,1,1,0,2,9,1.03
2018-07-09,1,0,2.27,1,0,7.0,1,0,0,0,1,10,0.98
2018-07-14,0,1,2.3,1,0,6.0,4,2,2,0,1,5,0.98
2018-07-24,0,0,2.42,1,0,5.0,5,3,3,1,2,5,0.99
2018-07-30,0,0,2.35,1,0,8.0,4,1,1,0,1,6,0.97
2018-08-05,0,0,2.37,1,0,6.0,7,2,2,1,2,2,0.99
2018-08-11,1,0,2.28,1,0,6.0,4,0,0,0,3,5,1.0
2018-08-17,1,0,2.24,1,0,7.0,3,1,1,0,1,11,0.98
2018-08-23,1,0,2.13,1,0,8.0,5,0,0,0,1,9,0.97
2018-08-28,0,0,2.1,1,0,7.0,4,2,1,0,2,8,0.97
2018-09-02,0,1,2.23,1,0,5.2,5,4,4,3,2,11,0.97
2018-09-07,1,0,2.29,1,0,7.0,3,3,3,2,1,8,0.96
2018-09-12,0,1,2.42,1,0,5.0,6,4,4,2,1,5,0.97
2018-09-18,0,0,2.44,1,0,5.2,6,2,2,1,2,9,0.98
2018-09-23,0,1,2.45,1,0,6.0,4,2,2,1,1,6,0.98
2018-09-29,1,0,2.37,1,0,7.0,2,0,0,0,4,8,0.97
2019-03-28,1,0,1.5,1,0,6.0,2,1,1,0,5,8,1.17
2019-04-03,0,0,7.0,1,0,3.0,5,6,6,3,2,2,1.56
2019-04-09,0,0,6.46,1,0,6.1,7,5,4,2,1,3,1.43
2019-04-15,0,0,7.45,1,0,4.0,7,5,5,0,3,6,1.66
2019-04-20,1,0,6.84,1,0,5.2,9,3,3,2,1,9,1.68
2019-04-25,0,0,5.68,1,0,6.2,7,1,1,0,1,4,1.58
2019-05-01,0,0,5.06,1,0,5.2,7,1,1,0,3,6,1.61
2019-05-07,1,0,4.57,1,0,6.0,3,1,1,1,1,7,1.48
2019-05-13,0,0,4.86,1,0,3.0,5,3,3,1,3,3,1.55
2019-05-18,1,0,4.47,1,0,6.0,8,1,1,0,1,12,1.55
2019-05-23,1,0,4.53,1,0,5.1,4,3,3,0,4,6,1.54
2019-05-29,1,0,4.18,1,0,7.0,4,1,1,1,3,8,1.48
2019-06-03,0,1,4.63,1,0,5.1,8,6,6,1,3,5,1.53
2019-06-09,0,0,4.58,1,0,6.2,4,3,3,0,3,7,1.49
2019-06-15,0,0,4.89,1,0,4.1,6,5,5,2,2,4,1.51
2019-06-21,0,1,4.55,1,0,8.0,6,2,1,1,1,10,1.45
2019-06-27,0,0,4.22,1,0,7.0,1,0,0,0,1,10,1.36
2019-07-02,1,0,3.89,1,0,8.0,4,0,0,0,3,8,1.33
2019-07-07,1,0,3.74,1,0,6.2,3,2,1,1,3,6,1.3
2019-07-13,0,0,3.63,1,0,6.0,5,1,1,0,4,9,1.31
