W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-03-31,0,0,27.0,0,0,0.1,0,1,1,0,2,1,6.0
2018-04-02,0,0,13.5,0,0,0.1,1,0,0,0,1,1,6.0
2018-04-05,0,0,6.75,0,0,0.2,0,0,0,0,0,1,3.0
2018-04-07,0,0,3.86,0,0,1.0,0,0,0,0,0,1,1.71
2018-04-09,0,0,11.57,0,0,0.0,2,3,2,0,1,0,3.0
2018-04-11,0,0,8.1,0,0,1.0,0,0,0,0,2,0,2.7
2018-04-13,0,0,6.75,0,0,0.2,0,0,0,0,0,1,2.25
2018-04-15,0,0,5.4,0,1,1.0,1,0,0,0,0,2,2.0
2018-04-20,0,0,6.35,0,0,0.2,2,1,1,0,1,1,2.29
2018-04-22,0,0,5.68,0,0,0.2,0,0,0,0,1,2,2.21
2018-04-24,0,0,6.14,0,0,1.0,1,1,1,0,1,1,2.18
2018-04-28,0,0,5.4,0,0,1.0,0,0,0,0,0,2,1.92
2018-04-29,0,0,4.82,0,0,1.0,1,0,0,0,0,1,1.82
2018-05-01,0,0,4.35,0,0,1.0,0,0,0,0,1,0,1.74
2018-05-04,0,0,4.76,0,0,1.0,1,1,1,0,1,1,1.76
2018-05-07,0,0,4.38,0,0,1.0,0,0,0,0,1,0,1.7
2018-05-09,0,0,4.15,0,0,0.2,0,0,0,0,0,2,1.62
2018-05-11,0,0,3.86,0,0,1.0,0,0,0,0,1,1,1.57
2018-05-15,0,0,3.68,0,0,0.2,0,0,0,0,1,2,1.57
2018-05-16,0,0,3.68,0,0,0.0,1,0,0,0,0,0,1.64
2018-05-19,0,0,3.38,0,0,1.1,1,0,0,0,0,1,1.56
2018-05-22,0,0,4.24,0,0,1.0,3,2,2,1,0,1,1.65
2018-05-25,0,0,4.08,0,0,0.2,1,0,0,0,1,2,1.7
2018-05-27,0,0,3.93,0,0,0.2,0,0,0,0,0,0,1.64
2018-05-29,0,0,3.72,0,0,1.0,1,0,0,0,0,2,1.6
2018-06-02,1,0,3.54,0,0,1.0,1,0,0,0,0,1,1.57
2018-06-06,0,0,3.38,0,0,1.0,2,0,0,0,0,0,1.59
2018-06-09,0,0,3.22,0,0,1.0,0,0,0,0,1,0,1.57
2018-06-10,0,0,3.09,0,0,1.0,1,0,0,0,0,2,1.54
2018-06-13,0,0,2.96,0,0,1.0,0,0,0,0,0,3,1.48
2018-06-18,0,0,2.84,0,0,1.0,0,0,0,0,0,0,1.42
2018-06-19,0,0,2.73,0,0,1.0,0,0,0,0,0,2,1.37
2018-06-20,0,0,2.96,0,1,1.0,2,1,1,1,0,1,1.39
2018-06-26,0,1,3.86,0,0,0.2,3,3,3,0,1,0,1.5
2018-06-30,0,0,3.81,0,0,0.1,1,0,0,0,1,0,1.55
2018-07-04,0,0,3.68,0,0,1.0,1,0,0,0,0,0,1.53
2018-07-05,0,0,3.56,0,0,1.0,1,0,0,0,0,2,1.52
2018-07-08,0,0,3.45,0,0,1.0,0,0,0,0,1,0,1.5
2018-07-11,0,0,3.34,0,0,1.0,0,0,0,0,0,3,1.45
2018-07-13,0,0,3.31,0,0,0.1,0,0,0,0,0,0,1.44
2018-07-15,0,0,3.21,0,0,1.0,0,0,0,0,0,1,1.4
2018-07-20,0,0,3.38,0,0,1.0,2,1,1,0,0,0,1.41
2018-07-22,0,0,3.28,0,0,1.0,1,0,0,0,1,1,1.43
2018-07-24,0,0,4.0,0,0,0.1,0,4,3,0,3,0,1.5
2018-07-26,0,0,3.89,0,0,1.0,0,0,0,0,0,2,1.46
2018-07-28,0,0,3.79,0,0,1.0,0,0,0,0,0,2,1.42
2018-07-30,0,0,3.69,0,0,1.0,0,0,0,0,0,2,1.38
2018-08-02,0,0,3.66,0,0,0.1,0,1,0,0,2,1,1.42
2018-08-04,0,0,3.63,0,0,0.1,0,0,0,0,0,0,1.41
2018-08-05,0,0,3.54,0,0,1.0,0,0,0,0,0,0,1.38
2018-08-07,0,0,3.95,0,0,0.1,2,4,2,0,2,0,1.46
2018-08-10,0,0,3.86,0,0,1.0,1,0,0,0,0,3,1.45
2018-08-17,0,0,3.77,0,0,1.0,1,0,0,0,0,2,1.44
2018-08-22,0,0,3.74,0,0,0.1,0,0,0,0,0,1,1.43
2018-08-25,0,1,3.86,0,0,1.0,2,1,1,1,1,2,1.47
2018-08-27,0,0,3.83,0,0,0.1,0,0,0,0,0,1,1.46
2018-08-28,0,0,3.83,0,0,0.0,1,0,0,0,0,0,1.48
2018-08-30,0,0,3.74,0,0,1.0,1,0,0,0,0,3,1.47
2018-08-31,0,0,3.69,0,0,0.2,0,0,0,0,0,1,1.45
2018-09-02,0,0,3.66,0,0,0.1,0,0,0,0,0,1,1.44
2018-09-06,0,0,3.64,0,0,0.1,0,0,0,0,0,0,1.43
2018-09-08,0,0,3.75,0,0,1.0,3,1,1,1,0,0,1.46
2018-09-09,0,0,3.86,0,0,1.0,1,1,1,0,1,0,1.47
2018-09-11,0,0,3.86,0,0,0.0,2,0,0,0,0,0,1.51
2018-09-13,0,0,4.41,0,0,0.0,1,3,3,0,1,0,1.55
2018-09-18,0,0,4.86,0,0,1.0,2,3,3,0,1,1,1.58
2018-09-21,0,0,5.04,0,0,0.0,0,1,1,0,0,0,1.58
2018-09-23,0,0,4.94,0,0,1.0,0,0,0,0,0,2,1.55
2018-09-24,0,0,4.85,0,0,1.0,0,0,0,0,0,0,1.52
