W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-04-09,0,1,27.0,0,0,0.1,0,1,1,0,4,0,12.0
2018-04-11,0,0,6.75,0,0,1.0,0,0,0,0,1,0,3.75
2018-04-14,0,0,3.86,0,0,1.0,1,0,0,0,0,1,2.57
2018-04-17,0,0,11.57,0,0,0.0,1,2,2,1,2,0,3.86
2018-04-19,0,0,8.1,0,0,1.0,0,0,0,0,1,1,3.0
2018-04-22,0,0,6.23,0,0,1.0,0,0,0,0,0,1,2.31
2018-04-24,0,0,5.06,0,0,1.0,0,0,0,0,0,2,1.88
2018-04-26,0,0,4.26,0,0,1.0,1,0,0,0,0,1,1.74
2018-04-27,0,0,7.11,0,0,0.0,3,3,2,0,0,0,2.21
2018-04-29,0,0,7.36,0,0,1.0,3,1,1,0,0,1,2.32
2018-05-05,0,0,6.48,0,0,1.0,1,0,0,0,1,0,2.28
2018-05-06,0,0,5.79,0,0,1.0,0,0,0,0,0,1,2.04
2018-05-10,0,0,5.23,0,0,1.0,0,0,0,0,1,0,1.94
2018-05-12,0,0,4.76,0,0,1.0,0,0,0,0,1,0,1.85
2018-05-16,0,0,6.17,0,0,0.1,2,2,2,0,2,0,2.14
2018-05-19,0,1,7.3,0,0,0.2,2,2,2,0,1,1,2.27
2018-05-22,0,0,8.76,0,0,0.0,3,2,2,0,1,0,2.59
2018-05-25,0,0,9.45,0,0,1.0,3,2,2,0,0,1,2.63
2018-06-19,0,0,8.79,0,0,1.0,0,0,0,0,0,2,2.44
2018-06-20,0,0,8.22,0,0,1.0,0,0,0,0,0,2,2.28
2018-06-24,0,0,7.71,0,0,1.0,1,0,0,0,0,1,2.2
2018-06-26,0,0,7.27,0,0,1.0,0,0,0,0,0,0,2.08
2018-06-29,0,0,7.0,0,0,0.2,1,0,0,0,0,2,2.06
2018-07-01,0,0,6.63,0,0,1.0,0,0,0,0,0,1,1.95
2018-07-02,0,0,6.3,0,0,1.0,2,1,0,0,0,0,1.95
2018-07-04,0,0,6.3,0,0,0.0,1,2,0,0,1,0,2.05
2018-07-08,0,0,8.27,0,0,0.2,4,5,5,0,2,1,2.27
2018-07-10,0,0,7.89,0,0,1.0,1,0,0,0,1,1,2.26
2018-07-13,0,0,7.54,0,0,1.0,0,0,0,0,0,0,2.16
2018-07-14,0,0,7.99,0,0,1.0,3,2,2,0,0,1,2.2
2018-07-20,0,0,7.66,0,0,1.0,0,0,0,0,1,1,2.15
2018-07-21,0,0,7.92,0,0,0.1,1,3,1,0,2,0,2.24
2018-08-07,0,0,7.62,0,0,1.0,0,0,0,0,1,3,2.19
2018-08-08,0,0,7.33,0,0,1.0,0,0,0,0,0,1,2.11
2018-08-10,0,0,7.24,0,0,0.1,2,0,0,0,1,0,2.2
2018-08-13,0,0,7.07,0,0,0.2,1,0,0,0,0,0,2.18
2018-08-14,0,0,6.83,0,0,1.0,0,0,0,0,0,0,2.1
2018-08-17,0,0,6.6,0,0,1.0,0,0,0,0,0,1,2.03
2018-08-19,0,0,6.53,0,0,0.1,1,0,0,0,0,1,2.04
2018-08-22,0,0,6.32,0,0,1.0,0,0,0,0,0,0,1.98
2018-08-23,0,0,6.12,0,0,1.0,0,0,0,0,0,3,1.92
2018-08-25,0,0,6.27,0,0,0.2,1,1,1,0,0,0,1.91
2018-08-26,0,0,6.09,0,0,1.0,0,0,0,0,1,2,1.88
