W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-04-03,0,0,11.57,0,0,2.1,3,3,3,0,1,2,1.71
2018-04-07,0,0,5.79,0,0,2.1,2,0,0,0,1,3,1.5
2018-04-10,0,0,4.91,0,0,2.2,3,1,1,1,2,2,1.64
2018-04-17,0,0,3.86,0,0,2.0,1,0,0,0,1,1,1.5
2018-04-18,0,0,3.86,0,0,2.1,1,1,1,0,1,4,1.37
2018-04-22,0,0,4.26,0,0,1.0,2,1,1,1,0,2,1.42
2018-04-24,0,0,3.38,0,0,3.1,2,0,0,0,1,1,1.31
2018-04-29,0,0,3.48,1,0,4.2,5,2,2,1,3,5,1.4
2018-05-05,0,1,6.0,1,0,3.1,6,8,8,1,6,2,1.71
2018-05-08,0,0,5.76,0,0,1.0,0,0,0,0,0,1,1.64
2018-05-11,0,0,5.6,0,0,2.1,5,1,1,1,0,2,1.68
2018-05-16,0,0,5.29,1,0,5.0,2,2,2,0,3,2,1.58
2018-05-21,0,1,5.17,1,0,6.0,5,3,3,3,2,7,1.51
2018-05-26,1,0,4.98,1,0,5.0,7,3,2,2,1,5,1.52
2018-05-28,0,0,4.87,0,0,1.0,1,0,0,0,0,1,1.51
2018-06-01,0,0,5.1,1,0,3.1,5,3,3,1,5,1,1.62
2018-06-06,1,0,4.96,1,0,5.0,6,2,2,0,3,2,1.63
2018-06-11,0,0,4.86,0,0,1.0,0,0,0,0,0,0,1.6
2018-06-14,0,0,4.77,0,0,1.0,0,0,0,0,0,2,1.57
2018-06-16,0,0,4.69,0,0,1.0,1,0,0,0,1,1,1.58
2018-06-17,0,0,4.61,0,0,1.0,0,0,0,0,0,0,1.55
2018-06-18,0,0,4.71,0,0,0.2,2,1,1,0,2,2,1.6
2018-06-20,0,0,4.78,0,0,1.0,2,1,1,0,0,0,1.61
2018-06-23,0,0,4.7,0,0,1.0,1,0,0,0,1,0,1.62
2018-06-28,0,1,4.7,0,0,2.0,1,1,1,0,3,0,1.63
2018-07-02,0,0,4.67,0,0,0.1,0,0,0,0,1,1,1.64
2018-07-03,1,0,4.52,0,0,2.0,0,0,0,0,1,6,1.6
2018-07-06,0,0,5.43,0,0,1.0,6,7,7,1,1,1,1.69
2018-07-10,0,0,5.69,0,0,3.1,6,4,4,2,2,3,1.72
2018-07-15,0,0,5.61,0,0,1.0,0,0,0,0,0,1,1.7
2018-07-22,0,0,5.81,0,0,0.2,2,2,2,1,0,0,1.71
2018-07-25,0,0,5.65,0,0,2.0,0,0,0,0,0,4,1.66
2018-07-27,0,0,5.57,0,0,1.0,1,0,0,0,0,1,1.65
2018-08-01,0,0,5.47,0,0,1.1,0,0,0,0,0,2,1.62
2018-08-03,0,0,5.4,0,1,1.0,0,0,0,0,1,0,1.61
2018-08-05,1,0,5.42,0,0,1.1,2,1,1,0,1,1,1.62
2018-08-08,0,0,5.24,0,0,2.2,1,0,0,0,0,5,1.58
2018-08-12,0,0,5.01,0,0,3.2,4,1,0,0,2,5,1.58
2018-08-19,1,0,4.78,0,0,4.0,2,0,0,0,2,6,1.56
2018-08-22,0,0,4.72,0,0,1.0,1,0,0,0,1,2,1.56
2018-08-26,0,0,4.81,0,0,0.1,3,1,1,1,1,0,1.6
2018-08-30,0,0,4.79,0,0,0.1,0,0,0,0,1,0,1.61
2018-09-02,0,0,4.74,0,0,1.0,1,0,0,0,1,2,1.61
2018-09-04,0,0,4.6,0,0,2.2,1,1,0,0,1,3,1.59
2018-09-09,0,0,4.56,0,0,0.2,0,0,0,0,3,1,1.61
2018-09-12,0,0,4.52,0,1,1.0,0,0,0,0,0,1,1.59
2018-09-20,1,0,4.38,0,0,3.0,2,0,0,0,2,2,1.58
2018-09-24,0,0,4.35,0,0,0.2,0,0,0,0,0,1,1.57
2018-09-28,0,0,4.41,0,0,4.2,6,4,3,0,2,7,1.58
2019-05-24,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0.0
2019-05-25,1,0,0.0,0,0,2.0,1,0,0,0,2,3,1.0
2019-05-30,0,0,2.45,0,0,0.2,3,1,1,0,0,0,1.64
2019-06-02,0,0,6.23,0,0,0.2,1,2,2,0,1,0,1.85
2019-06-04,0,0,7.2,0,0,0.2,2,1,1,0,0,1,2.0
2019-06-07,0,0,6.0,0,0,1.0,1,0,0,0,0,1,1.83
2019-06-09,0,0,6.43,0,0,1.0,1,1,1,0,1,1,1.86
2019-06-14,0,0,6.75,0,0,1.0,1,1,1,1,1,0,1.88
2019-08-06,0,1,7.11,1,0,4.2,7,5,4,0,2,5,1.89
2019-08-17,0,0,6.23,1,0,4.2,4,2,2,2,3,4,1.79
2019-08-20,0,0,7.13,0,0,0.1,4,2,2,1,0,1,1.98
2019-08-28,0,0,6.52,0,0,1.2,1,0,0,0,0,2,1.86
2019-08-29,0,0,6.04,0,0,3.0,3,1,1,1,2,5,1.84
2019-08-31,0,0,5.79,0,0,1.0,1,0,0,0,0,1,1.8
2019-09-04,0,0,5.55,0,0,1.0,0,0,0,0,1,0,1.77
