W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-04-08,0,0,7.36,3.2,5,3,1,2,7,1.91
2018-04-13,1,0,3.72,6.0,5,1,0,2,8,1.45
2018-04-19,1,0,3.45,6.0,3,2,1,3,5,1.28
2018-04-25,1,0,3.63,6.2,6,3,1,1,3,1.21
2018-04-30,0,0,4.78,4.0,5,5,0,3,6,1.33
2018-05-05,0,0,5.29,6.0,4,5,3,2,10,1.27
2018-05-10,0,0,4.58,5.0,1,0,0,3,8,1.21
2018-05-15,0,1,4.68,5.0,6,3,1,0,4,1.2
2018-05-20,1,0,4.13,5.2,9,0,0,0,7,1.25
2018-05-25,1,0,4.02,5.2,6,2,0,3,7,1.29
2018-05-30,1,0,3.88,6.2,3,2,1,1,7,1.21
2018-06-06,1,0,3.68,5.2,5,1,0,1,5,1.2
2018-06-12,1,0,3.64,5.2,8,2,1,2,4,1.24
2018-06-17,1,0,3.59,6.0,6,2,1,1,9,1.24
2018-06-23,0,1,3.86,4.0,7,4,0,2,2,1.29
2018-06-29,0,1,4.11,6.0,7,5,2,2,2,1.3
2018-07-04,1,0,3.84,6.0,3,0,0,1,6,1.26
2018-07-09,1,0,3.62,5.2,3,0,0,3,5,1.25
2018-07-14,0,0,3.44,5.1,4,0,0,0,5,1.22
2018-09-01,1,0,3.34,5.2,3,1,0,1,12,1.2
2018-09-08,0,1,3.64,3.1,6,5,2,3,4,1.24
2018-09-13,0,0,3.53,6.0,5,1,0,0,7,1.22
2018-09-20,0,0,3.79,3.2,4,5,1,7,4,1.27
2018-09-24,0,0,3.73,2.0,1,0,0,0,2,1.26
2018-09-26,0,0,3.69,1.1,0,0,0,0,3,1.25
2018-09-29,0,1,3.85,2.0,4,3,1,2,2,1.27
2018-09-30,1,0,3.82,1.0,0,0,0,0,2,1.26
2019-03-30,0,1,10.38,4.1,8,5,1,3,5,2.54
2019-04-04,0,1,12.38,3.2,8,6,1,3,2,2.75
2019-04-12,1,0,7.98,6.2,3,2,1,0,8,1.7
2019-04-19,0,0,7.2,5.1,7,3,1,1,6,1.65
2019-04-24,1,0,5.88,6.0,2,1,0,3,7,1.46
2019-04-29,0,0,6.16,4.2,7,4,0,2,7,1.53
2019-05-04,1,0,5.4,6.0,6,1,0,2,6,1.5
2019-05-10,1,0,4.53,7.0,5,0,0,1,5,1.4
2019-05-15,0,0,4.89,6.0,9,5,0,1,10,1.43
2019-05-21,0,1,5.43,5.0,6,6,3,3,5,1.46
2019-05-26,1,0,5.04,6.0,4,1,0,1,5,1.4
2019-06-04,1,0,4.88,5.2,6,2,1,0,7,1.37
2019-06-09,0,1,5.0,5.2,7,4,2,2,7,1.39
2019-06-14,1,0,4.67,7.0,6,1,1,0,4,1.34
2019-06-19,1,0,4.71,7.0,8,4,2,3,9,1.36
2019-06-24,0,0,4.87,6.1,6,5,2,2,4,1.35
2019-06-30,0,0,4.79,5.1,4,2,0,4,5,1.36
2019-07-05,1,0,4.65,5.0,4,1,0,1,4,1.34
2019-07-12,1,0,4.43,7.0,5,1,1,2,10,1.32
2019-07-17,1,0,4.34,6.1,3,2,2,3,4,1.3
2019-07-22,1,0,4.1,7.0,2,0,0,4,6,1.28
2019-07-27,1,0,4.13,5.2,7,3,1,3,5,1.3
2019-08-02,0,1,4.19,6.2,5,4,1,6,8,1.32
2019-08-07,0,0,4.17,5.0,7,2,0,3,1,1.34
2019-08-12,0,0,4.31,6.0,10,5,2,3,5,1.37
2019-08-17,1,0,4.1,7.1,4,0,0,2,4,1.35
2019-08-23,1,0,3.92,7.0,5,0,0,1,6,1.33
2019-08-28,1,0,3.97,5.0,9,3,0,3,5,1.36
2019-09-04,1,0,3.81,7.0,5,0,0,4,8,1.36
2019-09-09,0,1,3.73,6.0,5,1,1,1,9,1.34
2019-09-14,0,0,3.64,6.2,4,1,0,1,12,1.32
2019-09-19,1,0,3.57,6.0,3,1,0,2,10,1.31
2019-09-24,1,0,3.8,5.0,11,7,1,3,6,1.34
2019-09-29,0,0,3.81,7.0,4,3,0,2,8,1.33
2021-04-08,1,0,5.4,5.0,4,3,2,0,7,0.8
2021-04-14,1,0,3.6,5.0,5,1,0,1,5,1.0
2021-04-20,1,0,3.38,6.0,3,2,2,1,6,0.88
2021-04-25,1,0,3.52,7.0,6,3,0,0,8,0.87
2021-05-01,0,0,4.18,5.0,8,4,1,1,5,1.04
2021-05-07,1,0,3.82,5.0,7,1,0,3,2,1.18
2021-05-12,0,1,4.15,6.0,7,4,1,1,9,1.21
2021-05-18,0,1,4.7,5.0,11,5,0,1,6,1.34
2021-05-23,0,1,5.06,4.0,5,4,1,3,6,1.4
2021-05-31,0,1,5.64,4.2,7,6,1,2,4,1.44
2021-06-05,0,0,5.59,5.1,5,3,1,1,7,1.41
2021-06-10,0,0,6.03,4.2,6,6,1,3,5,1.45
2021-06-15,0,0,6.21,4.0,6,4,0,1,8,1.47
2021-06-22,0,0,6.07,6.0,7,3,1,1,7,1.46
2021-06-27,1,0,5.83,6.0,5,2,1,0,8,1.41
2021-07-02,0,0,5.42,6.0,1,0,0,2,6,1.35
2021-07-07,0,1,5.52,5.0,9,4,2,0,5,1.37
2021-07-16,1,0,5.19,5.2,2,0,0,2,8,1.33
2021-07-23,0,0,5.23,1.0,2,1,0,1,1,1.35
2021-07-29,0,1,5.6,3.1,7,6,0,4,8,1.41
2021-08-04,1,0,5.33,5.0,2,0,0,4,10,1.4
2021-08-10,0,0,5.24,5.1,4,2,1,1,8,1.38
2021-08-15,1,0,4.97,6.0,3,0,0,3,6,1.36
2021-08-21,0,1,5.19,3.2,8,5,0,1,3,1.4
2021-08-27,1,0,5.12,7.0,8,3,2,1,2,1.39
2021-09-02,1,0,4.88,6.0,4,0,0,1,6,1.36
2021-09-07,0,1,5.15,3.2,8,6,2,0,3,1.39
2021-09-13,0,0,5.0,6.0,6,1,0,1,6,1.38
2021-09-21,0,0,4.97,4.1,5,2,0,3,5,1.39
2021-09-26,0,0,4.93,5.0,6,2,0,1,8,1.39
2021-10-01,1,0,4.77,5.0,5,0,0,3,6,1.4
2021-10-03,1,0,4.74,1.0,0,0,0,0,1,1.39
