W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-04-01,0,1,1.13,1,0,8.0,4,1,1,0,2,3,0.75
2018-04-07,1,0,0.68,1,0,5.1,6,0,0,0,3,4,1.13
2018-04-12,0,1,3.86,1,0,3.0,8,9,6,2,0,2,1.41
2018-04-20,0,0,3.47,1,0,7.0,8,2,2,1,1,4,1.37
2018-04-26,0,0,2.76,1,0,6.0,4,0,0,0,1,9,1.26
2018-05-02,0,0,2.8,1,0,6.0,6,2,2,0,2,5,1.27
2018-05-07,0,0,3.51,1,0,5.2,4,5,5,1,3,7,1.27
2018-05-12,0,1,4.37,1,0,4.1,6,6,6,2,3,5,1.35
2018-05-18,0,0,4.35,1,0,6.1,3,3,3,0,2,7,1.28
2018-05-23,1,0,4.08,1,0,5.2,4,1,1,0,3,5,1.27
2018-05-29,0,1,4.6,1,0,3.1,6,5,5,2,4,1,1.37
2018-06-03,0,1,4.73,1,0,6.0,5,4,4,1,3,3,1.37
2018-06-08,0,0,4.4,1,0,7.0,5,1,1,0,0,7,1.3
2018-06-14,1,0,4.13,1,0,7.0,5,1,1,0,1,4,1.26
2018-06-20,0,1,4.17,1,0,5.2,5,3,3,2,2,9,1.26
2018-06-28,0,1,4.2,1,0,8.0,9,4,4,0,0,5,1.25
2018-07-03,0,0,4.22,1,0,6.0,7,3,3,0,3,5,1.28
2018-07-08,0,1,4.11,1,0,7.0,5,3,2,1,3,6,1.27
2018-07-14,0,1,4.5,1,0,4.2,10,7,7,2,2,2,1.32
2018-08-24,0,0,4.32,1,0,4.2,2,0,0,0,1,4,1.29
2018-08-29,0,1,4.71,1,0,3.2,8,7,7,2,0,3,1.32
2018-09-03,0,0,4.57,1,0,5.2,1,1,1,1,4,5,1.3
2018-09-09,0,1,4.56,1,0,6.1,5,5,3,0,3,5,1.3
2018-09-15,0,1,4.69,1,0,0.0,2,2,2,2,0,0,1.31
2020-07-27,0,0,13.5,1,0,2.2,5,4,4,3,1,2,2.25
2020-08-10,0,0,6.35,1,0,3.0,3,0,0,0,1,2,1.76
2020-08-16,0,0,7.56,1,0,2.2,5,3,3,2,2,2,2.04
2020-08-21,0,0,9.53,1,0,3.0,5,5,5,1,1,4,2.03
2020-08-26,0,0,8.79,1,0,3.0,3,2,2,0,2,1,1.95
2020-09-01,0,0,7.27,1,0,3.0,3,0,0,0,2,6,1.9
2020-09-07,0,1,8.24,1,0,2.1,4,4,4,1,1,0,1.93
2020-09-12,0,1,9.27,1,0,2.2,9,5,5,0,1,1,2.15
2020-09-18,0,0,8.17,1,0,3.0,1,0,0,0,1,2,1.97
2020-09-24,0,0,8.78,1,0,2.1,7,4,4,1,0,0,2.06
2021-04-03,0,0,0.0,0,0,1.0,0,0,0,0,0,1,0.0
2021-04-06,0,0,3.0,0,0,2.0,2,1,1,1,0,4,0.67
2021-04-09,0,0,2.57,0,0,4.0,2,1,1,1,0,5,0.57
2021-04-14,1,0,3.0,1,0,5.0,3,2,2,1,1,2,0.67
2021-04-21,0,1,3.94,1,0,4.0,4,3,3,0,1,3,0.81
2021-04-25,0,0,3.32,1,0,3.0,1,0,0,0,2,2,0.84
2021-04-29,0,0,3.86,0,0,2.0,4,2,2,0,2,3,1.05
2021-05-04,0,1,4.57,1,0,0.2,4,4,2,0,1,0,1.25
2021-05-05,0,0,4.43,0,1,0.2,1,0,0,0,0,1,1.25
2021-05-08,1,0,3.96,0,0,2.2,1,0,0,0,1,3,1.2
2021-05-12,0,0,3.81,0,0,1.0,0,0,0,0,0,1,1.15
2021-05-13,0,0,3.71,0,1,0.2,0,0,0,0,0,1,1.13
2021-05-15,1,0,3.45,0,0,2.0,2,1,0,0,0,1,1.12
2021-05-17,0,0,3.34,0,1,1.0,1,0,0,0,0,1,1.11
2021-05-19,0,0,3.23,0,0,1.0,1,0,0,0,0,1,1.11
2021-05-21,0,0,3.13,0,1,1.0,0,0,0,0,0,1,1.07
2021-05-23,0,1,3.69,0,0,0.0,2,2,2,1,0,0,1.14
