W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2020-08-18,0,1,18.0,1,0,2.0,7,4,4,1,1,1,4.0
2020-08-23,0,0,10.38,1,0,2.1,3,1,1,1,1,5,2.77
2020-08-29,1,0,6.75,1,0,5.0,3,2,2,1,0,2,1.61
2020-09-05,0,0,4.7,1,0,6.0,2,1,1,0,2,6,1.24
2020-09-10,0,1,7.27,1,0,2.0,3,6,6,1,4,3,1.5
2020-09-16,0,1,6.17,1,0,6.0,4,3,2,1,0,8,1.29
2020-09-22,0,0,6.0,1,0,3.2,4,2,2,2,2,6,1.33
2020-09-27,0,1,5.63,0,0,5.0,2,2,2,2,1,6,1.22
2021-04-04,0,0,3.38,1,0,5.1,4,2,2,0,2,4,1.13
2021-04-10,0,1,7.71,1,0,4.0,5,6,6,3,3,3,1.5
2021-04-15,0,1,6.08,1,0,4.0,2,2,1,1,4,5,1.5
2021-04-21,0,0,4.96,0,0,3.0,3,0,0,0,3,2,1.59
2021-04-25,0,1,5.21,0,0,2.2,4,2,2,1,0,3,1.58
2021-04-30,0,1,6.14,1,0,3.0,5,4,4,3,2,1,1.68
2021-05-07,0,1,5.67,1,0,5.0,4,2,2,2,2,8,1.59
2021-05-14,0,1,5.73,1,0,6.0,8,4,4,1,1,5,1.58
2021-05-19,1,0,5.45,1,0,5.0,4,2,2,1,2,9,1.53
2021-05-25,0,1,5.23,1,0,5.0,6,2,2,1,1,9,1.51
2021-05-30,1,0,4.59,1,0,6.0,3,0,0,0,3,8,1.45
2021-06-05,1,0,4.33,1,0,5.0,4,1,1,0,3,11,1.44
2021-06-11,0,0,4.35,1,0,6.0,7,4,3,1,3,6,1.47
2021-06-16,1,0,4.36,1,0,6.0,6,3,3,2,2,7,1.45
2021-06-22,0,0,4.33,1,0,4.2,4,2,2,0,2,4,1.44
2021-06-27,0,0,4.06,1,0,7.0,1,1,1,0,3,9,1.36
2021-07-03,1,0,4.35,1,0,5.0,8,5,5,1,1,6,1.39
2021-07-08,0,1,4.36,1,0,6.0,6,5,3,2,1,5,1.38
2021-07-20,1,0,4.18,1,0,6.0,4,1,1,0,0,4,1.33
2021-07-25,0,1,4.42,1,0,5.0,5,5,5,3,0,4,1.31
2021-07-30,0,1,4.53,1,0,5.2,7,4,4,3,1,4,1.32
2021-08-05,1,0,4.32,1,0,5.0,5,0,0,0,1,4,1.31
2021-08-11,1,0,4.1,1,0,6.0,5,0,0,0,1,6,1.3
2021-08-18,0,1,4.02,1,0,6.2,6,2,2,1,0,7,1.28
2021-08-25,0,0,4.01,1,0,5.0,3,2,2,2,1,10,1.26
2021-08-31,0,1,4.26,1,0,5.0,7,6,6,2,3,6,1.29
2021-09-06,0,0,4.3,1,0,3.0,4,2,2,1,0,4,1.29
2021-09-12,0,0,4.21,1,0,3.0,1,0,0,0,1,6,1.27
2021-09-18,0,0,4.25,1,0,3.0,3,2,2,1,0,2,1.27
2021-09-25,0,0,4.13,1,0,4.0,1,0,0,0,0,1,1.24
2021-09-30,0,0,4.34,1,0,3.1,6,5,5,3,1,1,1.26
