W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-03-31,0,0,0.0,5.0,4,0,0,4,4,1.6
2018-04-06,0,1,6.52,4.2,7,7,1,6,2,2.17
2018-04-11,0,0,4.97,3.0,1,0,0,0,4,1.74
2018-04-16,1,0,4.34,6.0,2,2,0,2,6,1.39
2018-04-22,0,1,6.14,3.1,8,6,1,1,5,1.59
2018-04-28,0,1,5.14,6.0,6,1,0,3,6,1.57
2018-05-04,1,0,4.76,6.0,6,2,1,0,8,1.47
2018-05-10,0,1,5.35,4.2,12,5,1,3,3,1.68
2018-05-15,0,1,5.15,5.0,6,2,1,1,5,1.65
2018-05-21,1,0,4.62,7.0,2,1,1,2,5,1.5
2018-05-27,1,0,4.21,7.0,5,1,0,2,6,1.44
2018-06-02,0,0,4.38,6.0,7,4,2,3,8,1.46
2018-06-08,0,1,4.79,4.0,6,5,3,1,4,1.48
2018-06-14,0,1,5.13,6.0,7,6,2,2,8,1.48
2018-06-19,1,0,5.2,6.0,6,4,0,2,4,1.47
2018-06-24,0,1,5.53,3.1,9,5,1,3,6,1.55
2018-06-30,1,0,5.14,8.0,2,1,1,0,9,1.44
2018-07-06,1,0,4.92,6.0,5,1,1,0,5,1.4
2018-07-11,1,0,4.81,6.0,5,2,1,2,8,1.39
2018-07-20,0,0,5.0,5.0,8,5,0,3,6,1.43
2018-07-29,1,0,4.82,7.2,5,2,2,1,8,1.38
2018-08-03,0,0,4.7,7.0,3,2,1,2,9,1.35
2018-08-08,0,1,4.69,6.0,10,3,0,2,10,1.38
2018-08-14,1,0,4.51,7.0,3,1,0,2,7,1.34
2018-08-19,1,0,4.42,7.0,5,2,0,1,5,1.32
2018-08-25,0,0,4.21,7.0,3,0,0,1,9,1.28
2018-08-30,0,0,4.11,8.0,2,2,0,1,13,1.24
2018-09-04,0,0,4.05,6.2,7,2,1,2,11,1.24
2018-09-10,1,0,3.94,7.0,6,1,0,1,11,1.23
2018-09-15,0,1,3.96,6.0,7,3,0,1,4,1.23
2018-09-21,1,0,3.91,7.0,6,2,1,0,11,1.22
2018-09-26,1,0,3.76,7.0,3,0,0,1,11,1.2
2018-10-01,0,1,3.77,4.2,5,2,2,2,9,1.2
2019-03-29,1,0,1.5,6.0,2,1,1,3,7,0.83
2019-04-03,0,0,0.69,7.0,3,0,0,3,7,0.85
2019-04-09,0,1,3.0,5.0,7,5,2,0,2,1.0
2019-04-14,1,0,2.0,9.0,1,0,0,0,9,0.7
2019-04-19,0,0,2.25,5.0,10,2,0,2,5,0.97
2019-04-24,1,0,2.54,7.0,8,3,1,2,7,1.05
2019-04-30,0,1,2.93,7.0,6,4,1,0,6,1.02
2019-05-05,0,0,3.46,6.0,7,5,2,2,9,1.08
2019-05-10,1,0,3.43,5.2,10,2,0,0,7,1.14
2019-05-15,0,0,3.8,6.1,10,5,1,0,6,1.19
2019-05-21,1,0,3.38,8.0,3,0,0,1,7,1.11
2019-05-26,0,0,3.56,6.1,7,4,0,1,4,1.12
2019-05-31,1,0,3.48,7.0,6,2,1,3,7,1.14
2019-06-05,0,1,4.07,5.1,7,8,1,1,5,1.16
2019-06-10,0,0,4.19,6.0,5,4,3,2,7,1.16
2019-06-15,1,0,4.57,5.2,10,7,0,4,8,1.23
2019-06-21,0,0,4.32,8.0,5,1,1,0,8,1.19
2019-06-26,1,0,4.29,5.0,7,2,1,2,2,1.21
2019-07-02,0,0,4.38,6.0,8,4,1,1,7,1.23
2019-07-07,0,1,4.45,6.0,6,4,1,1,5,1.23
2019-07-15,0,1,5.12,2.2,11,11,2,0,3,1.28
2019-07-21,1,0,4.99,7.0,3,2,2,2,5,1.26
2019-07-26,1,0,4.88,7.0,5,2,1,0,7,1.23
2019-07-31,0,0,4.68,6.0,2,0,0,0,10,1.19
2019-08-06,0,0,4.82,5.0,8,5,2,0,4,1.21
2019-08-11,1,0,4.75,8.0,5,3,2,2,9,1.19
2019-08-17,1,0,4.71,5.0,5,2,1,1,8,1.19
2019-08-22,0,0,4.76,6.0,7,4,2,2,4,1.2
2020-07-24,0,1,1.59,5.2,2,1,0,3,6,0.88
2020-07-29,1,0,1.54,6.0,4,1,1,1,8,0.86
2020-08-04,1,0,1.89,7.1,6,2,0,1,9,0.89
2020-08-09,0,1,2.08,7.0,6,2,1,1,4,0.92
2020-08-15,0,1,2.25,6.0,9,2,0,2,3,1.09
2020-08-20,0,1,4.38,5.0,10,10,1,2,5,1.27
2020-08-25,0,0,4.5,5.0,6,3,2,3,5,1.33
2020-08-31,0,1,4.88,6.0,8,5,1,2,7,1.38
2020-09-05,0,0,4.58,7.0,5,2,0,3,5,1.35
2020-09-11,0,0,4.35,7.0,6,2,0,1,5,1.31
2020-09-16,0,1,4.33,6.2,6,3,0,4,6,1.33
2020-09-21,1,0,4.1,6.0,5,1,0,1,3,1.3
2020-09-26,1,0,3.75,7.0,5,0,0,1,7,1.26
2021-04-01,0,0,2.25,4.0,6,1,0,6,2,3.0
2021-04-06,0,0,3.6,6.0,5,3,1,2,5,1.9
2021-04-11,0,1,4.02,5.2,6,3,2,3,7,1.79
2021-04-17,1,0,3.57,7.0,2,2,0,2,6,1.41
2021-04-23,0,0,3.45,6.0,6,2,0,3,8,1.43
2021-04-28,0,1,4.13,4.0,4,4,0,3,5,1.47
2021-05-04,0,1,6.21,0.2,6,8,0,2,1,1.68
2021-05-09,0,1,5.49,6.0,6,1,1,3,6,1.65
2021-05-14,1,0,5.56,6.0,8,4,1,3,8,1.68
2021-05-21,1,0,4.82,7.0,4,0,0,3,8,1.59
2021-05-27,0,1,4.47,6.0,3,1,1,1,6,1.49
2021-06-01,0,0,4.13,7.0,2,1,0,2,7,1.39
2021-06-06,1,0,3.91,6.0,4,1,0,1,6,1.35
2021-06-12,0,1,4.6,5.0,12,8,0,2,5,1.44
2021-06-17,1,0,4.26,6.0,1,0,0,3,2,1.38
2021-06-23,1,0,3.99,8.0,2,1,1,0,7,1.28
2021-06-29,1,0,3.62,9.0,1,0,0,1,5,1.19
2021-07-04,0,0,3.59,6.0,5,2,1,1,11,1.18
2021-07-10,1,0,3.36,7.0,3,0,0,1,9,1.14
2021-07-20,0,1,3.5,6.0,7,4,1,2,5,1.16
2021-07-26,0,1,3.61,6.1,9,4,1,0,8,1.17
2021-07-31,1,0,3.58,6.0,4,2,1,4,7,1.18
2021-08-06,1,0,3.42,6.0,2,0,0,1,7,1.15
2021-08-12,0,1,3.77,4.0,7,7,1,2,6,1.18
2021-08-17,1,0,3.8,6.1,5,3,3,1,4,1.17
2021-08-25,0,0,4.02,3.0,7,5,0,0,3,1.19
2021-08-30,0,1,4.1,6.0,7,4,3,2,2,1.21
2021-09-04,0,0,4.08,5.0,5,2,1,1,5,1.2
2021-09-10,1,0,3.93,6.0,6,0,0,1,6,1.2
2021-09-17,0,0,4.16,4.0,8,6,1,2,1,1.23
2021-09-22,0,0,4.32,4.0,6,5,1,4,4,1.26
2021-09-27,0,1,4.4,5.0,6,4,0,2,4,1.27
