W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2019-05-29,0,1,7.36,3.2,5,3,1,2,5,1.91
2019-06-04,0,1,6.48,4.2,8,3,1,2,0,2.04
2019-06-15,0,0,7.2,1.2,2,2,0,2,3,2.1
2019-06-18,0,0,6.55,1.0,0,0,0,0,0,1.91
2019-06-23,0,0,6.17,0.2,0,0,0,1,2,1.89
2019-09-05,0,0,4.91,3.0,3,0,0,0,3,1.7
2019-09-13,0,0,4.6,1.0,0,0,0,1,0,1.66
2019-09-15,0,0,4.86,1.0,1,1,0,0,1,1.62
2019-09-17,0,0,5.09,1.0,1,1,0,2,0,1.7
2019-09-21,0,0,4.82,1.0,1,0,0,0,2,1.66
2019-09-24,0,0,4.58,1.0,1,0,0,0,2,1.63
2019-09-25,0,0,4.95,0.1,1,1,0,1,1,1.7
2019-09-27,0,0,4.87,0.1,0,0,0,0,0,1.67
2020-08-15,1,0,18.0,1.0,1,2,1,1,2,2.0
2020-08-17,0,0,11.57,1.1,0,1,0,1,2,1.29
2020-08-19,0,0,8.1,1.0,0,0,0,0,2,0.9
2020-08-21,0,1,6.23,1.0,0,0,0,1,2,0.92
2020-08-23,1,0,4.26,2.0,0,0,0,1,0,0.79
2020-08-26,0,0,4.91,1.0,2,1,1,0,1,0.95
2020-08-29,0,0,4.32,1.0,0,0,0,1,3,0.96
2020-09-02,0,0,3.48,2.0,0,0,0,2,1,0.97
2020-09-05,0,0,3.27,0.2,0,0,0,2,1,1.09
2020-09-06,0,0,2.92,1.1,1,0,0,0,4,1.05
2020-09-08,1,0,2.7,1.0,0,0,0,1,1,1.05
2020-09-10,0,0,3.29,0.1,1,1,1,1,0,1.17
2020-09-12,0,0,3.29,0.0,0,0,0,0,0,1.17
2020-09-13,0,0,3.6,1.1,1,1,0,1,2,1.2
2020-09-14,1,0,3.38,1.0,0,0,0,1,3,1.19
2020-09-18,0,0,3.18,1.0,1,0,0,1,1,1.24
2020-09-19,0,0,2.89,1.2,0,0,0,0,3,1.13
2020-09-22,0,0,2.75,1.0,1,0,0,0,1,1.12
2020-09-24,0,0,2.57,1.1,1,0,0,0,1,1.1
2020-09-27,0,0,2.42,1.1,1,0,0,2,2,1.16
2021-04-01,0,0,0.0,1.0,0,0,0,2,0,2.0
2021-04-04,0,0,9.0,1.0,2,2,0,1,1,2.5
2021-04-06,0,0,6.75,0.2,0,0,0,0,0,1.88
2021-04-07,0,0,3.86,2.0,1,0,0,0,2,1.29
2021-04-11,0,0,4.76,1.0,1,1,1,0,2,1.24
2021-04-13,0,0,4.05,1.0,0,0,0,0,2,1.05
2021-04-17,0,0,3.52,1.0,0,0,0,0,1,0.91
2021-04-19,0,0,3.12,1.0,1,0,0,1,2,1.04
2021-04-23,0,0,2.89,0.2,1,0,0,0,1,1.07
2021-04-24,0,0,2.61,1.0,0,0,0,0,1,0.97
2021-04-28,0,1,3.48,0.0,1,1,0,0,0,1.06
2021-04-30,0,0,2.92,2.0,0,0,0,0,2,0.89
2021-05-01,0,0,3.55,0.1,2,1,0,0,0,1.03
2021-05-03,0,0,3.29,1.0,0,0,0,2,1,1.1
2021-05-06,0,0,3.07,1.0,0,0,0,1,1,1.09
2021-05-07,0,0,2.87,1.0,1,0,0,0,2,1.09
2021-05-12,0,0,2.55,2.0,0,0,0,1,1,1.02
2021-05-13,0,0,2.41,1.0,0,0,0,0,1,0.96
2021-05-16,0,0,2.21,1.2,3,0,0,1,2,1.08
2021-05-18,0,0,2.14,0.2,1,0,0,0,0,1.1
2021-05-19,0,0,2.05,1.0,0,0,0,0,1,1.05
2021-05-22,1,0,1.93,1.1,0,0,0,0,3,0.99
2021-05-26,0,0,1.82,1.1,0,0,0,1,1,0.97
2021-05-27,0,0,1.82,0.0,2,0,0,1,0,1.09
2021-05-29,0,0,1.75,1.0,1,0,0,1,1,1.13
2021-05-31,0,0,2.39,0.2,1,2,0,3,2,1.25
2021-06-05,0,0,2.25,1.2,2,0,0,1,2,1.29
2021-06-09,0,0,2.17,1.0,0,0,0,0,1,1.24
2021-06-11,0,1,2.76,0.1,3,2,0,0,1,1.33
2021-06-14,0,0,2.67,1.0,1,0,0,0,1,1.32
2021-06-15,0,0,2.59,1.0,0,0,0,0,2,1.28
2021-06-20,0,0,2.51,1.0,0,0,0,0,2,1.24
