W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2020-07-25,0,0,3.6,1,0,5.0,3,2,2,0,2,7,1.0
2020-07-30,0,0,3.6,1,0,5.0,5,2,2,2,2,3,1.2
2020-08-04,0,1,4.8,1,0,5.0,5,4,4,2,2,8,1.27
2020-08-09,1,0,4.5,1,0,5.0,5,2,2,0,2,4,1.3
2020-08-16,0,1,4.56,1,0,5.2,4,3,3,1,4,2,1.32
2020-08-22,0,1,5.16,1,0,4.0,6,4,4,2,0,3,1.35
2020-08-29,0,0,5.19,1,0,5.0,5,3,3,1,2,4,1.36
2020-09-04,0,1,5.58,1,0,5.2,10,5,5,0,1,5,1.44
2020-09-10,1,0,4.66,1,0,8.0,1,0,0,0,2,8,1.26
2020-09-16,1,0,4.14,1,0,6.0,2,0,0,0,1,8,1.18
2020-09-22,0,1,4.4,1,0,3.0,3,3,3,0,5,4,1.26
2020-09-27,1,0,4.06,1,0,7.0,3,1,1,0,0,5,1.17
2021-04-04,0,1,13.5,1,0,3.1,5,6,5,1,3,5,2.4
2021-04-12,0,1,6.48,1,0,5.0,7,4,1,0,0,6,1.8
2021-04-18,0,0,3.77,1,0,6.0,2,0,0,0,3,6,1.4
2021-04-24,1,0,2.95,1,0,7.0,3,1,1,1,0,8,1.08
2021-04-30,0,1,3.09,1,0,2.0,2,1,1,0,3,1,1.2
2021-05-05,0,0,3.41,1,0,5.2,4,3,3,0,2,3,1.17
2021-05-11,0,0,4.18,1,0,3.1,7,4,4,0,2,4,1.33
2021-05-16,0,0,3.96,1,0,6.1,7,2,2,1,2,7,1.34
2021-05-22,1,0,4.0,1,0,6.1,6,3,3,0,2,6,1.33
2021-05-27,0,1,4.91,1,0,2.2,4,6,6,1,2,3,1.38
2021-06-01,1,0,5.06,1,0,5.2,8,5,4,0,1,6,1.41
2021-06-06,0,1,4.88,1,0,5.2,8,2,2,0,3,7,1.46
2021-06-11,0,0,4.85,1,0,6.0,5,3,3,1,1,7,1.42
2021-06-16,0,0,4.76,1,0,3.0,4,1,1,0,1,2,1.43
2021-06-22,0,0,4.77,1,0,3.2,5,2,2,2,5,5,1.49
2021-06-27,0,1,4.7,1,0,5.0,4,3,2,1,3,5,1.49
2021-07-02,0,0,4.74,1,0,3.0,5,3,2,0,2,4,1.52
2021-07-07,0,0,4.52,1,0,6.0,5,1,1,0,1,6,1.48
2021-07-17,0,1,5.13,1,0,2.0,8,7,7,0,1,1,1.55
2021-08-11,0,1,5.42,1,0,3.2,10,5,5,0,3,2,1.63
2021-08-18,0,0,5.23,1,0,6.2,6,2,2,0,2,6,1.6
2021-08-24,0,1,5.07,1,0,5.0,7,4,1,0,4,6,1.63
2021-08-29,0,0,4.87,1,0,6.0,3,2,1,1,3,5,1.6
2021-09-05,1,0,4.58,1,0,7.0,5,0,0,0,0,6,1.54
2021-09-11,0,1,4.85,1,0,4.2,7,6,6,5,2,7,1.56
2021-09-20,1,0,4.72,1,0,7.0,6,2,2,0,1,7,1.53
2021-09-28,0,0,4.91,1,0,0.2,3,3,3,0,1,0,1.55
