W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-03-29,0,1,6.75,1.1,2,1,0,2,3,3.0
2018-04-02,0,0,3.38,1.1,1,0,0,1,3,2.25
2018-04-04,1,0,3.0,0.1,0,0,0,0,1,2.0
2018-04-06,0,0,2.08,1.1,1,0,0,0,1,1.62
2018-04-07,0,0,3.38,1.0,2,1,0,1,2,1.88
2018-04-09,0,0,2.84,1.0,1,0,0,0,1,1.74
2018-04-11,0,0,2.7,0.1,0,0,0,1,1,1.8
2018-04-13,0,0,2.45,0.2,2,0,0,1,1,2.05
2018-04-17,0,0,1.93,2.0,1,0,0,0,0,1.71
2018-04-19,0,0,2.79,0.1,2,1,0,0,0,1.86
2018-04-20,0,0,3.38,1.0,2,1,0,0,1,1.88
2018-04-22,0,0,3.75,1.1,1,1,1,0,2,1.75
2018-04-24,0,0,3.55,0.2,1,0,0,0,1,1.74
2018-04-28,0,0,3.52,2.2,3,1,0,1,3,1.7
2018-05-02,0,0,3.31,1.0,0,0,0,0,3,1.59
2018-05-05,0,0,3.18,0.2,0,0,0,1,2,1.59
2018-05-06,0,0,3.06,0.2,0,0,0,0,0,1.53
2018-05-08,0,0,3.86,1.0,2,2,0,1,1,1.61
2018-05-11,0,0,3.66,1.0,0,0,0,0,1,1.53
2018-05-12,0,1,3.97,3.0,3,2,0,0,4,1.46
2018-05-16,0,0,3.8,1.0,1,0,0,0,1,1.44
2018-05-18,0,0,3.6,1.1,1,0,0,0,2,1.4
2018-05-19,0,0,3.86,0.2,1,1,0,2,0,1.48
2018-05-22,0,0,3.58,2.0,0,0,0,0,3,1.37
2018-05-24,0,0,3.54,0.1,1,0,0,0,1,1.39
2018-05-26,0,0,3.38,1.1,1,0,0,1,0,1.4
2018-05-29,0,0,3.26,1.0,1,0,0,1,0,1.42
2018-05-31,0,0,3.34,2.0,3,1,0,0,1,1.42
2018-06-03,0,0,3.51,1.0,1,1,1,0,1,1.41
2018-06-04,0,0,3.67,1.0,1,1,1,0,0,1.4
2018-06-08,1,0,3.53,1.1,0,0,0,0,3,1.35
2018-06-11,0,0,3.35,2.0,0,0,0,0,2,1.27
2018-06-13,0,0,3.63,2.0,2,2,1,1,2,1.29
2018-06-16,0,1,4.2,1.0,1,3,0,2,2,1.33
2018-06-18,0,0,4.07,1.1,0,0,0,1,3,1.31
2018-06-21,1,0,3.83,2.2,0,0,0,0,4,1.23
2018-06-24,0,0,4.14,1.0,2,2,2,0,2,1.25
2018-06-28,0,0,4.44,1.0,2,2,1,0,1,1.26
2018-06-30,0,0,4.37,0.2,0,0,0,1,0,1.27
2018-07-03,0,0,4.47,1.0,1,1,1,0,1,1.26
2018-07-06,0,0,4.44,0.1,1,0,0,2,0,1.32
2018-07-07,0,0,4.53,1.0,1,1,1,0,2,1.31
2018-07-10,1,0,4.41,1.1,1,0,0,0,1,1.29
2018-07-12,0,0,4.33,1.0,0,0,0,1,1,1.29
2018-07-15,0,0,4.17,2.0,0,0,0,0,1,1.24
2018-07-20,0,0,4.12,0.2,1,0,0,0,1,1.24
2018-07-21,0,0,4.42,0.1,1,2,1,1,1,1.27
2018-07-24,0,0,4.61,1.2,4,2,1,0,2,1.31
2018-07-28,0,0,4.91,2.0,4,3,1,0,2,1.33
2018-07-31,0,0,4.7,2.2,4,0,0,0,2,1.34
2018-08-04,0,0,4.62,1.0,1,0,0,0,0,1.33
2018-08-06,0,0,4.76,0.0,2,1,0,2,0,1.4
2018-08-08,0,0,4.69,1.0,0,0,0,0,1,1.37
2018-08-11,0,0,4.55,2.0,0,0,0,1,1,1.35
2018-08-14,0,0,4.52,0.1,0,0,0,0,1,1.34
2018-08-16,0,0,4.39,2.0,0,0,0,0,2,1.3
2018-08-19,0,1,4.72,1.0,3,3,1,0,0,1.33
2018-08-22,0,0,4.7,0.1,0,0,0,0,1,1.32
2018-08-24,0,0,4.76,1.0,2,1,0,1,0,1.34
2018-08-27,0,0,4.69,1.0,0,0,0,0,1,1.32
2018-08-28,0,1,4.88,1.0,2,2,1,0,2,1.33
2018-09-02,0,0,4.74,2.0,0,0,0,0,2,1.3
2018-09-05,0,0,4.68,1.0,0,0,0,0,1,1.28
2018-09-11,1,0,4.58,1.2,0,0,0,1,3,1.27
