W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2021-04-06,0,0,2.25,4.0,3,1,0,3,4,1.5
2021-04-06,0,0,2.25,4.0,3,1,0,3,4,1.5
2021-04-06,0,0,2.25,4.0,3,1,0,3,4,1.5
2021-04-06,0,0,2.25,4.0,3,1,0,3,4,1.5
2021-04-13,0,0,3.12,4.2,4,2,1,1,3,1.27
2021-04-13,0,0,3.12,4.2,4,2,1,1,3,1.27
2021-04-13,0,0,3.12,4.2,4,2,1,1,3,1.27
2021-04-13,0,0,3.12,4.2,4,2,1,1,3,1.27
2021-04-23,1,0,1.69,7.1,1,0,0,2,3,0.88
2021-04-23,1,0,1.69,7.1,1,0,0,2,3,0.88
2021-04-23,1,0,1.69,7.1,1,0,0,2,3,0.88
2021-04-23,1,0,1.69,7.1,1,0,0,2,3,0.88
2021-04-28,1,0,1.96,7.0,4,2,1,1,3,0.83
2021-04-28,1,0,1.96,7.0,4,2,1,1,3,0.83
2021-04-28,1,0,1.96,7.0,4,2,1,1,3,0.83
2021-04-28,1,0,1.96,7.0,4,2,1,1,3,0.83
2021-05-04,0,0,1.91,5.1,4,1,0,1,3,0.85
2021-05-04,0,0,1.91,5.1,4,1,0,1,3,0.85
2021-05-04,0,0,1.91,5.1,4,1,0,1,3,0.85
2021-05-04,0,0,1.91,5.1,4,1,0,1,3,0.85
2021-05-12,0,1,4.26,3.1,9,9,1,2,3,1.11
2021-05-12,0,1,4.26,3.1,9,9,1,2,3,1.11
2021-05-12,0,1,4.26,3.1,9,9,1,2,3,1.11
2021-05-12,0,1,4.26,3.1,9,9,1,2,3,1.11
2021-05-17,0,1,5.35,3.2,7,6,1,3,1,1.27
2021-05-17,0,1,5.35,3.2,7,6,1,3,1,1.27
2021-05-17,0,1,5.35,3.2,7,6,1,3,1,1.27
2021-05-17,0,1,5.35,3.2,7,6,1,3,1,1.27
2021-05-23,0,0,5.44,6.0,8,4,0,1,10,1.31
2021-05-23,0,0,5.44,6.0,8,4,0,1,10,1.31
2021-05-23,0,0,5.44,6.0,8,4,0,1,10,1.31
2021-05-23,0,0,5.44,6.0,8,4,0,1,10,1.31
2021-05-29,1,0,5.24,5.0,3,2,1,2,5,1.27
2021-05-29,1,0,5.24,5.0,3,2,1,2,5,1.27
2021-05-29,1,0,5.24,5.0,3,2,1,2,5,1.27
2021-05-29,1,0,5.24,5.0,3,2,1,2,5,1.27
2021-06-03,0,0,5.61,5.0,9,5,3,0,2,1.32
2021-06-03,0,0,5.61,5.0,9,5,3,0,2,1.32
2021-06-03,0,0,5.61,5.0,9,5,3,0,2,1.32
2021-06-03,0,0,5.61,5.0,9,5,3,0,2,1.32
2021-06-10,0,0,5.75,5.0,8,4,2,1,2,1.37
2021-06-10,0,0,5.75,5.0,8,4,2,1,2,1.37
2021-06-10,0,0,5.75,5.0,8,4,2,1,2,1.37
2021-06-10,0,0,5.75,5.0,8,4,2,1,2,1.37
2021-06-15,0,1,6.12,4.0,9,5,1,1,5,1.44
2021-06-15,0,1,6.12,4.0,9,5,1,1,5,1.44
2021-06-15,0,1,6.12,4.0,9,5,1,1,5,1.44
2021-06-15,0,1,6.12,4.0,9,5,1,1,5,1.44
2021-06-21,0,0,6.09,4.2,5,3,2,5,4,1.49
2021-06-21,0,0,6.09,4.2,5,3,2,5,4,1.49
2021-06-21,0,0,6.09,4.2,5,3,2,5,4,1.49
2021-06-21,0,0,6.09,4.2,5,3,2,5,4,1.49
2021-06-27,1,0,5.83,6.0,6,2,1,0,7,1.45
2021-06-27,1,0,5.83,6.0,6,2,1,0,7,1.45
2021-06-27,1,0,5.83,6.0,6,2,1,0,7,1.45
2021-06-27,1,0,5.83,6.0,6,2,1,0,7,1.45
2021-07-02,0,1,6.09,4.1,9,5,2,1,4,1.5
2021-07-02,0,1,6.09,4.1,9,5,2,1,4,1.5
2021-07-02,0,1,6.09,4.1,9,5,2,1,4,1.5
2021-07-02,0,1,6.09,4.1,9,5,2,1,4,1.5
2021-07-08,1,0,5.9,7.0,8,3,1,1,8,1.48
2021-07-08,1,0,5.9,7.0,8,3,1,1,8,1.48
2021-07-08,1,0,5.9,7.0,8,3,1,1,8,1.48
2021-07-08,1,0,5.9,7.0,8,3,1,1,8,1.48
2021-07-18,0,1,6.15,7.0,11,7,2,1,4,1.5
2021-07-18,0,1,6.15,7.0,11,7,2,1,4,1.5
2021-07-18,0,1,6.15,7.0,11,7,2,1,4,1.5
2021-07-18,0,1,6.15,7.0,11,7,2,1,4,1.5
2021-07-23,0,0,6.14,6.0,7,4,2,1,4,1.49
2021-07-23,0,0,6.14,6.0,7,4,2,1,4,1.49
2021-07-23,0,0,6.14,6.0,7,4,2,1,4,1.49
2021-07-23,0,0,6.14,6.0,7,4,2,1,4,1.49
2021-07-28,0,1,6.77,3.0,10,9,0,4,2,1.59
2021-07-28,0,1,6.77,3.0,10,9,0,4,2,1.59
2021-07-28,0,1,6.77,3.0,10,9,0,4,2,1.59
2021-07-28,0,1,6.77,3.0,10,9,0,4,2,1.59
2021-08-04,0,0,6.62,5.0,5,2,1,1,4,1.57
2021-08-04,0,0,6.62,5.0,5,2,1,1,4,1.57
2021-08-04,0,0,6.62,5.0,5,2,1,1,4,1.57
2021-08-04,0,0,6.62,5.0,5,2,1,1,4,1.57
2021-08-10,1,0,6.34,6.0,1,1,1,2,5,1.51
2021-08-10,1,0,6.34,6.0,1,1,1,2,5,1.51
2021-08-10,1,0,6.34,6.0,1,1,1,2,5,1.51
2021-08-10,1,0,6.34,6.0,1,1,1,2,5,1.51
2021-08-15,1,0,6.03,5.2,5,0,0,2,2,1.5
2021-08-15,1,0,6.03,5.2,5,0,0,2,2,1.5
2021-08-15,1,0,6.03,5.2,5,0,0,2,2,1.5
2021-08-15,1,0,6.03,5.2,5,0,0,2,2,1.5
2021-08-21,0,0,5.88,6.0,6,2,2,1,8,1.48
2021-08-21,0,0,5.88,6.0,6,2,2,1,8,1.48
2021-08-21,0,0,5.88,6.0,6,2,2,1,8,1.48
2021-08-21,0,0,5.88,6.0,6,2,2,1,8,1.48
2021-08-27,1,0,5.76,5.2,3,2,0,3,4,1.46
2021-08-27,1,0,5.76,5.2,3,2,0,3,4,1.46
2021-08-27,1,0,5.76,5.2,3,2,0,3,4,1.46
2021-08-27,1,0,5.76,5.2,3,2,0,3,4,1.46
2021-09-01,0,1,6.2,1.0,8,7,2,2,0,1.53
2021-09-01,0,1,6.2,1.0,8,7,2,2,0,1.53
2021-09-01,0,1,6.2,1.0,8,7,2,2,0,1.53
2021-09-01,0,1,6.2,1.0,8,7,2,2,0,1.53
2021-09-07,0,1,6.24,5.0,7,4,2,0,3,1.52
2021-09-07,0,1,6.24,5.0,7,4,2,0,3,1.52
2021-09-07,0,1,6.24,5.0,7,4,2,0,3,1.52
2021-09-07,0,1,6.24,5.0,7,4,2,0,3,1.52
2021-09-12,1,0,6.0,5.1,2,0,0,1,4,1.49
2021-09-12,1,0,6.0,5.1,2,0,0,1,4,1.49
2021-09-12,1,0,6.0,5.1,2,0,0,1,4,1.49
2021-09-12,1,0,6.0,5.1,2,0,0,1,4,1.49
2021-09-19,0,0,6.02,4.0,4,3,0,1,2,1.48
2021-09-19,0,0,6.02,4.0,4,3,0,1,2,1.48
2021-09-19,0,0,6.02,4.0,4,3,0,1,2,1.48
2021-09-19,0,0,6.02,4.0,4,3,0,1,2,1.48
2021-09-24,0,0,5.86,4.0,2,0,0,4,6,1.48
2021-09-24,0,0,5.86,4.0,2,0,0,4,6,1.48
2021-09-24,0,0,5.86,4.0,2,0,0,4,6,1.48
2021-09-24,0,0,5.86,4.0,2,0,0,4,6,1.48
2021-09-30,1,0,5.79,6.1,9,3,1,0,7,1.48
2021-09-30,1,0,5.79,6.1,9,3,1,0,7,1.48
2021-09-30,1,0,5.79,6.1,9,3,1,0,7,1.48
2021-09-30,1,0,5.79,6.1,9,3,1,0,7,1.48
