W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-03-30,0,0,4.5,2.0,3,1,0,0,1,1.5
2018-04-02,0,0,5.4,1.1,3,1,1,0,2,1.8
2018-04-06,0,0,5.14,3.2,4,2,0,2,3,1.71
2018-04-28,0,0,4.5,1.0,0,0,0,0,2,1.5
2018-04-30,1,0,3.86,1.1,0,0,0,0,2,1.29
2018-05-11,0,0,8.03,3.0,9,7,1,1,1,1.78
2018-05-16,1,0,6.75,5.0,1,2,1,4,6,1.56
2018-05-23,0,0,6.05,2.0,0,0,0,0,3,1.4
2018-06-10,0,0,5.01,4.0,1,0,0,2,3,1.29
2018-07-13,0,0,4.44,3.0,1,0,0,0,3,1.18
2018-07-20,0,0,5.08,2.0,2,3,1,1,4,1.2
2018-07-23,0,0,4.8,1.2,2,0,0,1,1,1.23
2018-09-02,1,0,4.24,4.0,3,0,0,0,5,1.18
2018-09-09,0,0,4.19,0.1,1,0,0,0,1,1.19
2018-09-11,0,0,4.33,1.0,2,1,0,1,2,1.25
2018-09-17,0,0,3.99,3.0,3,0,0,1,2,1.25
2018-09-22,0,0,3.89,1.0,1,0,0,1,1,1.27
2018-09-25,0,0,3.79,1.0,0,0,0,0,2,1.24
2018-09-28,0,0,3.61,2.0,0,0,0,0,3,1.18
2019-03-30,1,0,3.6,5.0,6,2,0,1,5,1.4
2019-04-05,0,0,6.0,4.0,6,4,1,2,8,1.67
2019-04-10,0,1,6.0,6.0,4,4,0,1,7,1.33
2019-04-16,1,0,5.23,5.2,7,2,1,2,6,1.4
2019-04-21,0,0,5.81,5.2,7,5,2,3,6,1.48
2019-04-27,1,0,5.17,5.0,6,1,0,1,6,1.47
2019-05-03,1,0,4.71,5.0,6,1,0,2,7,1.49
2019-05-08,1,0,4.25,6.0,4,1,0,0,9,1.37
2019-05-14,1,0,3.72,6.0,1,0,0,5,5,1.32
2019-05-19,0,0,3.51,8.0,5,2,2,0,6,1.22
2019-05-26,1,0,3.22,8.0,1,1,1,0,10,1.09
2019-06-01,0,0,3.82,4.0,10,6,0,2,5,1.2
2019-06-07,1,0,3.87,6.0,4,3,1,1,10,1.17
2019-06-12,0,0,3.87,7.0,4,3,0,3,6,1.16
2019-06-18,0,1,4.02,6.0,7,4,1,1,6,1.17
2019-06-23,1,0,4.01,7.0,7,3,1,1,12,1.17
2019-06-29,1,0,3.79,7.2,6,1,0,0,6,1.14
2019-07-04,0,1,3.67,6.0,7,1,0,0,6,1.14
2019-07-16,1,0,3.53,6.2,5,1,1,2,7,1.13
2019-07-21,0,0,3.75,3.0,6,4,1,2,3,1.17
2019-09-17,0,0,3.69,2.0,0,0,0,1,4,1.16
2019-09-22,0,0,3.62,2.0,0,0,0,0,3,1.14
2020-07-24,0,1,3.6,5.0,4,2,1,1,5,1.0
2020-07-29,1,0,1.59,6.1,1,0,0,1,10,0.62
2020-08-04,0,0,2.08,6.0,8,2,1,1,6,0.92
2020-08-09,0,0,2.53,4.0,3,2,1,2,5,0.98
2020-08-14,0,0,3.16,4.1,4,3,0,2,4,1.05
2020-08-20,0,1,3.23,5.0,9,2,0,1,3,1.21
2020-08-25,1,0,3.19,6.0,4,2,0,1,8,1.15
2020-08-30,0,1,3.67,5.0,4,4,2,3,7,1.18
2020-09-05,0,0,3.91,4.1,4,3,1,3,7,1.22
2020-09-11,0,0,3.4,7.0,1,0,0,0,12,1.08
2020-09-16,0,1,3.45,7.0,7,3,2,0,5,1.07
2020-09-21,0,1,3.43,5.2,4,2,1,2,9,1.07
2020-09-26,1,0,3.05,8.0,2,0,0,1,10,0.99
2021-04-01,0,0,6.75,4.0,6,3,0,2,5,2.0
2021-04-07,0,0,2.45,7.0,1,0,0,0,8,0.82
2021-04-13,0,0,2.12,6.0,3,1,0,1,6,0.76
2021-04-19,1,0,1.96,6.0,1,1,0,3,7,0.74
2021-04-25,1,0,1.55,6.0,2,0,0,2,8,0.72
2021-05-01,0,0,1.8,6.0,6,2,1,1,6,0.8
2021-05-06,0,1,1.73,6.2,2,1,1,2,11,0.77
2021-05-12,0,0,1.64,7.2,3,1,1,1,10,0.73
2021-05-18,0,1,1.58,7.2,4,1,0,2,4,0.74
2021-05-24,1,0,1.41,7.0,3,0,0,0,8,0.7
2021-05-30,1,0,1.27,7.0,2,0,0,2,10,0.69
2021-06-05,0,0,1.42,5.0,6,2,1,1,9,0.74
2021-06-11,1,0,1.52,7.0,4,2,2,0,5,0.72
2021-06-17,0,1,1.94,5.0,5,5,2,2,5,0.76
2021-06-23,1,0,1.89,7.0,3,1,1,2,9,0.76
2021-06-29,1,0,1.87,6.0,4,1,0,3,8,0.78
2021-07-05,0,1,2.1,6.1,4,4,0,1,6,0.78
2021-07-11,0,0,2.06,6.0,9,1,0,0,4,0.82
2021-07-17,0,0,2.04,5.2,2,1,0,4,8,0.83
2021-07-25,0,1,2.14,7.0,5,3,0,2,9,0.84
2021-07-31,0,1,2.26,5.1,8,3,1,1,6,0.88
2021-08-07,0,0,2.23,6.0,6,1,1,1,8,0.89
2021-08-12,0,0,2.18,3.0,2,0,0,3,3,0.9
2021-08-19,0,1,2.48,5.0,8,6,2,1,4,0.94
2021-08-25,1,0,2.38,6.0,4,0,0,0,10,0.93
2021-08-31,1,0,2.35,6.0,5,1,1,3,8,0.94
2021-09-06,0,1,2.48,6.0,9,4,3,1,6,0.97
2021-09-15,0,1,2.55,6.0,4,3,0,1,7,0.96
2021-09-21,0,1,2.52,6.0,2,1,0,1,10,0.95
2021-09-28,0,0,2.56,4.0,7,2,1,0,3,0.96
