W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-03-30,0,0,0.0,0,0,0.1,0,0,0,0,0,0,0.0
2018-04-01,0,0,0.0,0,0,1.0,0,0,0,0,1,1,0.75
2018-04-02,0,0,0.0,0,0,0.2,1,0,0,0,1,2,1.5
2018-04-07,1,0,0.0,0,0,2.0,0,0,0,0,0,3,0.75
2018-04-09,0,0,0.0,0,0,1.0,0,0,0,0,2,0,1.0
2018-04-11,0,0,0.0,0,0,0.2,0,0,0,0,3,0,1.41
2018-04-13,0,0,0.0,0,0,1.0,1,0,0,0,2,1,1.65
2018-04-16,0,0,0.0,0,0,1.0,0,0,0,0,0,1,1.43
2018-04-18,0,0,0.0,0,0,1.0,0,0,0,0,1,1,1.38
2018-04-21,0,0,0.0,0,0,1.0,0,0,0,0,0,0,1.24
2018-04-23,0,0,1.59,0,0,1.2,3,2,2,0,0,1,1.32
2018-04-24,0,0,1.54,0,0,0.1,1,0,0,0,0,0,1.37
2018-04-26,0,1,2.84,0,0,1.0,3,2,2,0,0,0,1.5
2018-04-29,0,0,2.63,0,0,1.0,0,0,0,0,0,1,1.39
2018-04-30,0,1,4.4,0,0,0.2,1,3,3,0,2,0,1.53
2018-05-02,0,0,4.2,0,0,0.2,0,0,0,0,0,1,1.47
2018-05-04,0,0,4.2,0,0,0.0,0,0,0,0,1,0,1.53
2018-05-06,0,0,5.06,0,0,1.0,3,2,2,0,1,1,1.69
2018-05-08,0,0,4.67,0,0,1.1,1,0,0,0,1,2,1.67
2018-05-10,0,0,4.26,0,0,1.2,1,0,0,0,0,0,1.58
2018-05-12,0,0,4.26,0,0,0.0,1,0,0,0,1,0,1.68
2018-05-15,0,0,4.19,0,0,0.1,0,0,0,0,0,1,1.66
2018-05-16,0,0,3.8,0,0,2.0,2,0,0,0,2,1,1.69
2018-05-19,0,0,3.63,0,0,1.0,0,0,0,0,0,1,1.61
2018-05-20,0,0,3.57,0,0,0.1,1,2,0,0,1,0,1.68
2018-05-22,0,0,3.47,0,0,0.2,1,0,0,0,0,0,1.67
2018-05-25,0,0,3.33,0,0,1.0,0,0,0,0,1,0,1.64
2018-05-27,0,0,3.65,0,0,0.1,1,1,1,0,0,1,1.66
2018-05-28,0,0,4.01,0,0,0.0,1,1,1,0,1,0,1.74
2018-05-30,0,0,3.86,0,0,1.0,1,0,0,0,0,0,1.71
2018-06-03,0,0,4.1,0,0,0.2,2,1,1,0,1,0,1.78
2018-06-05,0,0,4.94,0,0,1.0,2,3,3,1,1,1,1.83
2018-06-07,0,0,4.76,0,0,1.0,0,0,0,0,0,0,1.76
2018-06-08,0,0,4.66,0,0,0.2,0,0,0,0,1,1,1.76
2018-06-13,0,0,4.6,0,0,0.1,0,0,0,0,0,0,1.74
2018-06-15,0,0,4.6,0,0,0.0,0,0,0,0,0,0,1.74
2018-06-19,0,0,6.14,0,0,0.0,4,5,5,0,1,0,1.91
2018-07-28,1,0,5.87,0,0,1.1,1,0,0,0,0,1,1.86
2018-07-29,0,0,5.81,0,0,0.1,2,0,0,0,0,0,1.9
2018-08-01,0,0,6.1,0,0,0.0,1,1,1,0,0,0,1.94
2018-08-05,0,0,5.97,0,0,0.2,0,0,0,0,0,1,1.89
2018-08-06,0,0,5.85,0,0,0.2,0,0,0,0,0,0,1.86
