W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-03-29,0,0,0.0,1.0,2,0,0,0,1,2.0
2018-04-08,0,0,4.5,1.0,1,1,1,0,0,1.5
2018-04-12,0,0,1.8,3.0,2,0,0,1,2,1.2
2018-04-28,0,0,1.35,1.2,3,0,0,1,1,1.5
2018-05-06,1,0,1.86,3.0,3,1,1,0,1,1.34
2018-05-12,0,0,1.86,0.0,1,0,0,0,0,1.45
2018-05-18,0,0,2.53,1.0,1,1,1,0,1,1.41
2018-05-22,0,0,2.38,0.2,0,0,0,1,0,1.41
2018-05-23,0,0,2.31,0.1,0,0,0,0,0,1.37
2018-05-28,0,0,2.63,2.0,3,1,0,1,2,1.46
2018-05-31,1,0,2.4,1.1,0,0,0,0,2,1.33
2018-06-01,0,0,2.3,0.2,1,0,0,0,1,1.34
2018-06-09,0,0,2.7,1.0,2,1,0,0,1,1.38
2018-06-10,0,0,2.5,1.1,0,0,0,1,2,1.33
2018-06-12,0,0,2.84,1.0,1,1,0,0,0,1.32
2018-06-13,0,0,2.79,0.1,0,0,0,0,1,1.29
2018-06-15,0,0,3.54,1.0,3,2,0,0,1,1.38
2018-06-18,0,0,3.22,2.0,0,0,0,1,3,1.3
2018-06-20,0,0,3.04,1.1,0,0,0,0,3,1.23
2018-06-24,0,0,3.0,0.1,0,0,0,0,1,1.21
2018-06-26,0,0,2.88,1.0,0,0,0,0,1,1.16
2018-06-29,0,0,2.81,0.2,0,0,0,0,1,1.13
2018-07-01,0,0,3.42,0.2,2,2,0,0,0,1.18
2018-07-02,0,0,3.29,1.0,1,0,0,0,0,1.17
2018-07-08,0,0,3.1,1.2,1,0,0,0,1,1.14
2018-07-11,0,0,3.6,1.0,3,2,0,0,1,1.2
2018-07-14,0,0,3.77,1.0,2,1,0,1,0,1.26
2018-07-21,0,0,3.55,2.0,0,0,0,0,0,1.18
2018-07-22,0,1,3.86,2.0,2,2,1,1,1,1.2
2018-07-24,0,0,3.79,0.2,0,0,0,0,1,1.18
2018-07-27,0,0,3.68,1.0,0,0,0,0,0,1.15
2018-07-31,0,0,3.58,1.0,1,0,0,0,0,1.14
2018-08-01,0,0,3.72,1.0,1,1,0,1,3,1.16
2018-08-04,0,0,3.63,1.0,1,0,0,1,1,1.18
2018-08-05,0,0,3.6,0.1,1,0,0,1,1,1.23
2018-08-08,0,0,3.51,1.0,1,0,0,0,1,1.22
2018-08-12,0,0,3.43,1.0,0,0,0,0,1,1.19
2018-08-14,0,0,4.01,0.2,3,3,1,0,0,1.24
2018-08-16,0,0,3.92,1.0,1,0,0,1,2,1.26
2018-08-18,0,0,3.83,1.0,0,0,0,0,2,1.23
2018-08-19,0,0,3.74,1.0,0,0,0,1,2,1.23
2018-08-25,0,0,4.14,0.0,3,2,0,0,0,1.29
2018-09-12,0,0,4.47,0.2,4,2,0,0,1,1.36
2018-09-13,0,0,4.37,1.0,2,0,0,0,2,1.37
2018-09-15,0,0,4.5,0.2,1,1,1,0,1,1.38
2018-09-18,0,0,4.41,1.0,1,0,0,1,2,1.39
2018-09-19,0,0,4.35,0.2,0,0,0,1,0,1.39
2018-09-24,0,0,4.5,0.1,2,1,0,0,0,1.42
