W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2019-07-02,0,0,4.91,3.2,6,2,0,1,4,1.91
2019-07-07,0,0,10.5,2.1,8,5,1,0,4,2.5
2019-07-20,1,0,5.54,7.0,2,1,1,0,9,1.31
2019-07-26,0,0,4.26,6.0,4,1,0,2,6,1.21
2019-07-31,0,1,5.87,4.0,8,6,2,1,1,1.39
2019-09-05,0,0,5.33,4.0,2,1,1,1,0,1.3
2019-09-11,0,0,4.78,5.0,1,1,1,1,10,1.16
2019-09-21,0,0,4.63,3.0,4,1,0,0,4,1.17
2019-09-27,1,0,3.95,6.0,3,0,0,1,2,1.1
2020-09-05,0,0,4.91,3.2,4,2,0,3,2,1.91
2020-09-10,0,1,3.72,6.0,2,2,1,3,1,1.24
2020-09-15,1,0,2.7,7.0,3,1,0,0,7,0.9
2020-09-20,0,0,2.78,6.0,6,2,1,2,2,1.01
2020-09-25,0,0,2.73,7.0,7,2,2,0,5,1.01
2021-04-04,0,0,4.15,4.1,4,2,0,2,5,1.38
2021-04-10,0,1,5.23,6.0,7,4,1,0,7,1.26
2021-04-16,0,0,4.5,5.2,5,2,0,2,7,1.25
2021-04-21,0,1,5.14,5.0,6,4,1,3,1,1.38
2021-04-26,1,0,4.67,6.0,5,2,2,0,2,1.26
2021-05-01,1,0,3.71,7.0,4,0,0,1,5,1.15
2021-05-07,1,0,3.51,7.0,4,2,2,1,2,1.07
2021-05-12,0,0,3.22,3.2,2,0,0,0,4,1.03
2021-05-31,1,0,3.02,6.0,3,1,0,1,9,0.99
2021-06-05,0,1,3.76,4.1,9,6,2,0,5,1.07
2021-06-11,0,0,3.77,7.0,4,3,3,1,8,1.03
2021-06-17,1,0,3.65,7.0,4,2,0,1,5,1.0
2021-06-23,1,0,3.32,7.0,3,0,0,1,6,0.96
2021-06-29,0,0,3.38,1.1,1,1,1,0,0,0.96
2021-09-03,0,0,3.42,4.1,5,2,0,1,4,0.98
2021-09-08,0,0,3.51,3.0,4,2,0,2,2,1.02
2021-09-15,1,0,3.38,6.0,2,1,0,1,6,0.98
2021-09-21,1,0,3.56,5.1,6,4,2,0,3,0.99
2021-09-28,0,0,3.56,5.0,5,2,1,1,6,1.0
2021-10-03,0,0,3.62,6.0,4,3,2,1,3,0.99
