W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2019-06-20,1,0,2.25,4.0,1,1,1,2,5,0.75
2019-06-25,0,0,2.08,4.2,1,1,1,4,4,0.92
2019-07-01,0,1,7.15,2.2,10,7,2,1,3,1.68
2019-09-06,0,0,7.3,1.0,1,1,0,2,1,1.78
2020-08-19,0,0,0.0,5.0,2,0,0,1,6,0.6
2020-08-29,0,0,0.0,1.0,1,0,0,1,2,0.83
2020-09-05,0,1,2.08,2.2,2,2,0,5,4,1.38
2020-09-10,0,0,3.65,3.2,3,3,0,2,2,1.38
2020-09-22,0,0,3.31,4.0,2,1,0,2,7,1.29
2020-09-27,1,0,2.95,5.0,2,1,1,2,8,1.17
2021-04-06,0,1,7.2,5.0,4,4,2,2,4,1.2
2021-04-12,0,1,6.1,5.1,3,3,0,1,6,0.97
2021-04-24,0,0,5.4,4.2,2,2,0,2,7,0.93
2021-04-29,1,0,4.71,6.0,4,2,1,1,6,0.9
2021-05-05,0,0,4.5,5.0,3,2,1,1,7,0.88
2021-05-11,0,1,4.5,6.0,5,3,2,0,6,0.88
2021-05-17,1,0,4.62,5.0,5,3,2,0,3,0.89
2021-05-22,0,1,4.3,7.0,5,2,1,0,6,0.86
2021-05-28,1,0,3.81,5.2,5,0,0,3,6,0.93
2021-06-02,1,0,3.62,5.0,3,1,0,1,7,0.91
2021-06-07,0,1,4.06,3.0,5,4,1,5,4,1.04
2021-06-21,0,1,4.19,4.2,3,3,2,1,5,1.03
2021-06-27,0,1,4.55,3.0,5,4,2,3,3,1.1
2021-07-03,0,1,4.48,7.0,5,3,2,1,6,1.08
2021-07-08,0,1,4.66,5.0,5,4,2,1,5,1.09
2021-07-17,0,0,4.59,5.0,5,2,0,2,2,1.11
2021-07-22,0,1,4.58,6.0,4,3,2,3,8,1.11
2021-07-27,0,1,4.73,5.0,7,4,3,0,4,1.13
2021-08-01,0,0,4.85,5.0,7,4,0,4,4,1.18
2021-08-07,0,1,4.71,6.2,6,2,0,0,7,1.16
2021-08-13,0,1,5.16,1.1,5,6,1,1,1,1.2
2021-09-01,0,0,4.98,4.0,1,0,0,0,5,1.17
2021-09-05,1,0,4.9,1.2,1,0,0,0,2,1.16
2021-09-11,0,0,4.89,2.0,3,1,0,0,2,1.17
2021-09-15,0,0,4.81,2.0,2,0,0,0,1,1.16
2021-09-18,0,0,4.84,3.0,4,2,1,0,3,1.17
2021-09-22,0,0,4.8,1.0,2,0,0,0,3,1.18
2021-09-26,0,0,4.66,3.2,2,0,0,1,3,1.16
2021-10-01,0,0,4.58,2.0,1,0,0,1,2,1.16
