W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-03-31,0,1,5.4,1,0,5.0,3,5,3,0,3,4,1.2
2018-04-09,0,1,4.09,1,0,6.0,2,2,2,0,1,8,0.82
2018-04-14,0,0,4.6,1,0,4.2,6,3,3,1,2,4,1.09
2018-04-21,0,1,4.98,1,0,6.0,5,4,4,3,1,6,1.06
2018-04-27,0,0,5.76,1,0,3.1,4,4,4,0,4,3,1.24
2018-05-02,1,0,5.7,1,0,5.0,4,3,3,1,1,4,1.2
2018-05-08,0,1,5.66,1,0,5.0,6,3,3,2,2,3,1.26
2018-05-13,1,0,4.79,1,0,6.1,4,0,0,0,5,7,1.28
2018-05-18,0,1,4.94,1,0,6.0,6,4,4,1,1,3,1.27
2018-05-25,0,1,4.73,1,0,6.0,5,3,2,0,2,6,1.26
2018-05-30,1,0,4.94,1,0,5.0,8,4,4,1,2,0,1.32
2018-06-04,0,0,4.91,1,0,4.0,4,2,2,0,1,5,1.32
2018-06-10,1,0,4.54,1,0,5.0,3,0,0,0,2,4,1.29
2018-06-15,0,1,4.48,1,0,5.0,5,3,2,2,2,7,1.3
2018-06-20,1,0,4.48,1,0,6.0,7,3,3,0,2,7,1.31
2018-06-26,0,0,4.24,1,0,6.2,6,1,1,1,2,8,1.31
2018-07-01,0,0,4.36,1,0,3.2,7,3,3,0,4,4,1.38
2018-07-05,0,0,4.4,0,0,3.1,4,2,2,1,0,7,1.37
2018-07-07,0,0,4.35,0,0,1.0,0,0,0,0,1,0,1.37
2018-07-10,0,1,4.17,1,0,6.1,5,1,1,0,0,8,1.33
2018-07-14,0,0,4.09,0,0,2.0,1,0,0,0,0,5,1.31
2018-07-21,0,0,4.06,0,0,0.2,0,0,0,0,0,2,1.3
2018-07-25,0,0,3.92,1,0,6.0,3,2,1,1,1,4,1.27
2018-07-30,0,0,3.9,1,0,5.0,4,2,2,1,2,5,1.27
2018-08-05,0,0,3.88,1,0,5.1,3,2,2,1,2,6,1.25
2018-08-10,1,0,3.97,1,0,6.1,10,5,4,0,1,5,1.28
2018-08-15,0,0,3.83,1,0,4.2,6,0,0,0,4,7,1.31
2018-08-20,0,0,3.75,1,0,5.0,4,1,1,0,1,5,1.3
2018-08-26,1,0,3.65,1,0,6.1,3,1,1,0,3,4,1.28
2018-09-01,0,0,3.56,1,0,6.0,4,1,1,0,3,3,1.28
2018-09-07,0,0,3.54,1,0,6.0,2,2,2,1,5,8,1.27
2018-09-12,0,0,3.46,1,0,6.0,5,1,1,0,1,7,1.26
2018-09-18,0,0,3.57,1,0,5.0,5,4,4,1,2,6,1.26
2018-09-24,0,1,3.63,1,0,5.0,8,3,3,1,2,2,1.29
2018-09-29,0,0,3.61,0,0,0.2,2,0,0,0,1,0,1.3
2018-09-30,0,0,3.57,0,0,2.0,0,0,0,0,1,2,1.29
2019-03-29,0,1,6.75,1,0,4.0,4,3,3,1,2,5,1.5
2019-04-03,0,0,5.0,1,0,5.0,3,2,2,1,4,7,1.44
2019-04-09,1,0,3.38,1,0,7.0,5,1,1,1,2,9,1.25
2019-04-14,0,1,4.09,1,0,6.0,4,4,4,1,4,6,1.27
2019-04-20,0,1,4.33,1,0,5.0,4,3,3,2,1,7,1.22
2019-04-27,0,1,5.34,1,0,5.0,6,6,6,1,3,6,1.31
2019-05-09,0,0,6.75,1,0,2.2,7,7,7,3,4,2,1.53
2019-05-14,0,0,6.56,0,0,1.0,0,0,0,0,2,1,1.54
2019-05-17,0,0,7.36,0,0,1.0,3,4,4,0,1,0,1.61
2019-05-20,0,0,7.17,0,0,1.0,0,0,0,0,1,0,1.59
2019-05-22,0,0,7.3,0,0,3.0,3,3,3,1,2,3,1.6
2019-05-24,0,0,6.8,0,0,3.0,4,4,0,1,0,3,1.58
2019-05-28,0,0,6.9,0,0,2.0,2,2,2,1,1,1,1.58
2019-05-31,0,0,6.75,0,0,1.0,0,0,0,0,1,2,1.56
2019-06-04,0,0,6.61,0,0,1.0,2,0,0,0,0,1,1.57
2019-06-05,0,0,6.52,0,0,2.0,2,1,1,1,0,2,1.55
2019-06-08,0,0,6.52,0,0,0.0,0,0,0,0,1,0,1.57
2019-06-16,0,0,6.45,0,0,2.0,3,1,1,1,0,3,1.57
2019-06-18,0,0,6.71,0,0,0.2,2,2,2,0,1,1,1.61
2019-06-20,0,0,6.63,0,0,2.0,3,1,1,0,1,1,1.62
2019-06-24,0,0,6.28,0,0,3.0,0,0,0,0,1,1,1.55
2019-06-26,0,0,6.17,0,0,1.0,1,0,0,0,0,1,1.54
2019-06-29,0,0,6.07,0,0,1.0,0,0,0,0,0,0,1.52
2019-07-01,0,0,5.97,0,0,1.0,0,0,0,0,0,1,1.49
2019-07-02,0,0,6.02,0,0,1.0,2,1,1,0,0,0,1.5
2019-07-05,0,0,5.83,0,0,2.0,1,0,0,0,1,3,1.48
2019-07-13,0,0,5.74,0,0,1.0,0,0,0,0,1,0,1.48
2019-07-14,0,0,5.65,0,0,1.0,1,0,0,0,1,2,1.48
2019-07-17,1,0,5.51,0,0,1.2,0,0,0,0,0,1,1.45
2019-07-18,0,0,5.45,0,0,0.2,2,0,0,0,0,1,1.46
2019-07-20,0,0,5.9,0,0,1.0,4,4,4,2,0,1,1.5
2019-07-27,0,0,5.87,0,0,0.1,0,0,0,0,0,0,1.49
2019-07-28,0,0,5.79,0,0,1.0,0,0,0,0,0,1,1.47
2019-08-01,0,0,5.83,0,0,1.0,2,1,1,1,0,0,1.48
2019-08-03,0,0,5.8,0,0,0.1,0,0,0,0,0,0,1.47
2019-08-04,0,0,5.72,0,0,1.0,1,0,0,0,0,2,1.47
2019-08-06,0,0,5.57,0,0,2.0,0,0,0,0,1,0,1.44
2019-08-09,0,0,5.5,0,0,1.0,0,0,0,0,0,1,1.42
2019-08-13,0,0,5.47,0,0,0.1,0,0,0,0,0,0,1.41
2019-08-15,0,0,5.59,0,0,0.0,1,1,1,1,0,0,1.43
2019-08-18,0,0,5.52,0,0,1.0,0,0,0,0,0,1,1.41
2019-08-21,0,0,5.7,0,0,0.2,3,2,2,0,1,1,1.45
2019-08-23,0,0,5.74,0,0,1.0,1,1,1,0,1,2,1.46
2019-09-05,0,0,5.67,0,0,1.0,0,0,0,0,1,1,1.45
2019-09-07,0,0,5.67,0,0,0.0,0,0,0,0,1,0,1.46
2019-09-09,0,0,5.6,0,0,1.0,1,0,0,0,0,0,1.46
2019-09-14,0,0,5.56,0,0,0.2,0,0,0,0,0,1,1.44
2019-09-18,0,0,5.53,0,0,0.1,0,0,0,0,0,0,1.44
2019-09-20,0,0,5.51,0,0,0.1,0,0,0,0,1,1,1.44
2019-09-24,0,0,5.47,0,0,0.2,0,0,0,0,0,0,1.43
2019-09-29,0,1,6.08,1,0,2.0,5,7,7,1,4,0,1.51
2020-07-28,0,0,3.18,1,0,5.2,2,2,2,1,3,5,0.88
2020-08-03,0,0,4.76,1,0,5.2,4,4,4,0,2,5,0.97
2020-08-08,0,1,8.27,1,0,5.0,13,9,9,5,1,6,1.53
2020-08-18,0,0,7.36,0,0,2.0,1,0,0,0,0,2,1.42
2020-08-22,1,0,6.17,1,0,5.0,4,1,1,1,3,5,1.41
2020-08-28,0,1,7.62,1,0,5.0,6,8,8,3,4,8,1.52
2020-09-02,0,0,7.29,0,0,5.0,5,5,3,0,2,5,1.5
2020-09-05,0,0,7.13,0,0,2.0,1,1,1,1,0,3,1.44
2020-09-12,0,0,6.94,0,0,1.0,1,0,0,0,0,2,1.43
2020-09-14,0,0,6.93,0,0,1.1,2,1,1,0,0,3,1.43
2020-09-15,0,0,6.58,0,0,2.0,0,0,0,0,0,1,1.36
2020-09-20,0,1,6.86,0,0,1.0,3,2,2,1,0,0,1.4
2021-04-03,0,0,0.0,0,0,1.0,0,0,0,0,1,0,1.0
2021-04-05,0,0,15.43,0,0,1.1,5,4,4,0,2,3,3.43
2021-04-09,0,1,12.6,1,0,2.2,4,3,3,1,0,3,2.4
2021-04-13,0,0,12.0,0,0,1.0,2,1,1,0,1,1,2.5
2021-04-16,0,0,11.57,0,0,1.0,1,1,1,1,0,0,2.29
2021-04-23,0,0,10.13,0,0,1.0,1,0,0,0,0,1,2.13
2021-04-29,0,0,14.63,0,0,0.0,3,4,4,0,1,0,2.63
2021-05-01,0,0,13.0,0,0,1.0,0,0,0,0,1,1,2.44
2021-05-25,0,0,11.7,0,0,1.0,0,0,0,0,0,3,2.2
2021-05-27,0,0,11.45,0,0,1.0,1,1,1,0,1,1,2.18
2021-05-30,0,0,10.5,0,0,1.0,1,0,0,0,0,1,2.08
2021-06-01,1,0,9.0,0,0,2.0,0,0,0,0,0,4,1.79
2021-06-05,0,0,10.05,0,0,0.1,3,2,2,0,1,0,2.02
2021-06-09,0,0,9.6,0,0,0.2,1,0,0,0,1,2,2.07
2021-07-10,0,0,9.39,0,0,0.1,0,0,0,0,0,0,2.02
2021-07-11,0,1,10.06,0,0,1.2,3,4,3,2,3,1,2.18
2021-07-17,0,0,9.5,0,0,1.0,0,0,0,0,0,1,2.06
2021-07-23,0,0,8.84,0,0,1.1,0,0,0,0,0,1,1.91
2021-07-25,0,0,8.85,0,0,1.0,2,1,1,0,1,1,1.97
2021-07-28,1,0,8.44,0,0,1.0,1,0,0,0,2,1,2.02
2021-07-30,0,0,8.06,0,0,1.0,0,0,0,0,0,2,1.93
2021-08-04,0,0,7.5,0,0,1.2,3,0,0,0,0,4,1.92
2021-08-06,0,0,6.92,0,0,2.0,3,0,0,0,0,2,1.88
2021-08-13,0,0,6.75,0,0,2.0,2,1,1,1,1,1,1.86
2021-08-15,0,0,6.1,0,0,3.0,4,0,0,0,0,4,1.81
2021-08-19,0,0,6.82,0,0,0.2,3,3,3,0,0,1,1.86
2021-08-29,0,0,6.42,0,0,2.0,3,0,0,0,1,1,1.87
2021-08-31,0,0,6.81,0,0,2.0,4,3,3,1,0,1,1.88
2021-09-02,0,0,6.63,0,0,1.0,0,0,0,0,0,0,1.83
2021-09-03,1,0,6.28,0,0,2.0,0,0,0,0,2,2,1.78
2021-09-06,0,0,6.08,0,0,1.1,1,0,0,0,0,2,1.75
