W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2019-09-06,0,0,0.0,0,0,1.0,1,0,0,0,2,1,3.0
2019-09-08,0,0,0.0,0,0,1.0,1,0,0,0,0,0,2.0
2019-09-11,0,0,0.0,0,0,1.0,0,0,0,0,0,2,1.33
2019-09-12,0,0,0.0,0,0,1.2,0,0,0,0,0,2,0.86
2019-09-15,0,0,0.0,0,0,1.0,1,0,0,0,0,2,0.88
2019-09-17,0,0,0.0,0,0,0.2,2,0,0,0,0,0,1.11
2019-09-22,0,0,0.0,0,0,1.0,0,0,0,0,1,2,1.09
2020-07-26,0,0,0.0,0,1,2.0,1,0,0,0,0,2,0.5
2020-07-30,0,1,9.0,0,0,1.0,2,3,3,1,1,0,1.33
2020-07-31,0,0,6.75,0,1,1.0,0,0,0,0,0,2,1.0
2020-08-02,0,0,4.5,0,1,2.0,0,0,0,0,0,0,0.67
2020-08-08,0,0,3.86,0,0,1.0,0,0,0,0,2,2,0.86
2020-08-11,1,0,5.63,0,0,1.0,2,2,2,0,2,1,1.25
2020-08-12,0,0,5.0,0,1,1.0,0,0,0,0,0,2,1.11
2020-08-15,0,0,4.35,0,1,1.1,0,0,0,0,0,1,0.97
2020-08-18,0,1,3.86,0,0,1.1,0,1,0,0,2,0,1.03
2020-08-22,0,0,3.46,0,0,1.1,0,1,0,0,3,3,1.15
2020-08-28,0,1,3.68,0,0,1.2,1,2,1,1,0,1,1.09
2020-08-30,0,1,4.7,0,0,0.2,1,2,2,0,3,0,1.3
2020-09-02,0,0,5.94,0,0,1.1,4,4,3,0,1,0,1.5
2020-09-06,0,0,5.6,0,0,1.0,1,0,0,0,0,2,1.47
2020-09-14,0,0,5.3,0,0,1.0,0,0,0,0,1,1,1.45
2020-09-15,0,0,4.79,0,0,2.0,2,0,0,0,0,1,1.4
2020-09-17,0,1,6.0,0,0,0.1,2,3,3,0,1,0,1.52
2020-09-22,0,0,5.73,0,0,1.0,1,0,0,0,1,0,1.55
2020-09-26,0,0,5.56,0,0,0.2,0,0,0,0,0,1,1.5
2021-04-04,0,0,0.0,0,0,2.0,1,0,0,0,0,3,0.5
2021-04-15,0,0,0.0,0,0,1.0,1,0,0,0,0,2,0.67
2021-04-21,0,0,0.0,0,0,1.1,3,0,0,0,0,2,1.15
2021-04-23,0,0,0.0,0,0,2.0,0,0,0,0,0,3,0.79
2021-04-27,0,0,0.0,0,0,1.1,0,0,0,0,0,2,0.65
2021-05-01,0,0,1.08,0,0,0.2,3,1,1,1,1,2,1.08
2021-05-03,1,0,0.96,0,0,1.0,0,0,0,0,0,1,0.96
2021-05-07,0,0,0.82,0,0,1.2,0,0,0,0,0,2,0.82
2021-05-09,0,0,1.42,0,0,1.2,1,1,1,1,0,3,0.79
2021-05-14,0,0,2.77,0,0,0.1,1,2,2,0,1,1,0.92
2021-05-18,0,0,2.45,0,0,1.2,0,0,0,0,1,2,0.89
2021-05-19,0,0,2.25,0,0,1.1,0,0,0,0,0,2,0.81
2021-05-22,0,0,2.12,0,0,1.0,0,0,0,0,1,1,0.82
2021-05-23,0,0,2.08,0,0,0.1,1,0,0,0,2,0,0.98
2021-05-27,0,0,2.0,0,0,0.2,1,0,0,0,0,1,1.0
2021-05-29,0,0,1.89,0,0,1.0,0,0,0,0,0,2,0.95
2021-05-30,0,0,1.83,0,0,0.2,0,0,0,0,1,2,0.97
2021-06-01,0,0,1.74,0,1,1.0,1,0,0,0,1,1,1.02
2021-06-04,1,0,1.66,0,0,1.0,1,0,0,0,0,1,1.02
2021-06-11,0,0,1.96,0,0,1.1,2,1,1,0,0,2,1.04
2021-06-15,0,0,1.9,0,0,0.2,1,0,0,0,0,0,1.06
2021-06-17,0,0,2.59,0,0,0.2,2,2,2,0,0,1,1.11
2021-06-21,0,0,2.49,0,0,1.0,1,0,0,0,1,3,1.14
2021-06-22,0,0,2.39,0,0,1.0,0,0,0,0,0,0,1.1
2021-06-25,0,0,2.3,0,1,1.0,0,0,0,0,1,1,1.1
2021-06-28,0,0,2.17,0,0,1.2,1,0,0,0,2,2,1.14
2021-06-30,0,0,2.05,0,1,1.2,0,0,0,0,0,1,1.08
2021-07-04,0,1,2.61,0,0,0.1,3,2,2,0,1,1,1.19
2021-07-09,0,0,3.09,0,0,1.0,0,2,2,0,2,0,1.22
2021-07-11,0,0,3.31,0,0,0.2,1,1,1,1,0,0,1.22
2021-07-18,0,0,3.21,0,0,1.0,1,0,0,0,0,2,1.22
2021-07-19,0,0,3.12,0,0,1.0,1,0,0,0,1,0,1.24
2021-07-21,0,0,3.06,0,0,0.2,1,0,0,0,0,1,1.25
2021-07-23,0,0,3.0,0,0,0.2,1,0,0,0,1,2,1.28
2021-07-25,1,0,2.97,0,0,0.1,0,0,0,0,0,0,1.27
2021-07-28,0,0,2.89,0,0,1.0,0,0,0,0,1,2,1.26
2021-07-30,0,0,2.82,0,1,1.0,0,0,0,0,0,1,1.23
2021-07-31,0,0,2.75,0,1,1.0,0,0,0,0,0,2,1.19
2021-08-04,0,1,2.9,0,0,1.0,1,1,1,0,1,1,1.21
2021-08-06,0,0,2.83,0,0,1.0,0,0,0,0,0,0,1.19
2021-08-08,0,0,2.98,0,0,1.0,1,1,1,1,0,0,1.18
2021-08-12,0,0,2.91,0,0,1.0,2,0,0,0,0,0,1.2
2021-08-16,0,0,2.86,0,0,0.2,0,0,0,0,0,0,1.18
2021-08-19,0,0,2.8,0,0,1.0,0,0,0,0,1,1,1.18
2021-08-21,0,0,2.93,0,0,1.0,2,1,1,0,0,3,1.2
2021-08-25,0,0,2.87,0,0,1.0,1,0,0,0,0,2,1.19
2021-08-28,0,1,3.19,0,0,1.0,2,2,2,1,1,1,1.23
2021-08-31,0,0,3.12,0,1,1.0,0,0,0,0,0,1,1.2
2021-09-03,0,0,3.06,0,0,1.0,1,1,0,0,0,2,1.2
2021-09-04,1,0,2.98,0,0,1.1,0,0,0,0,0,1,1.17
2021-09-06,0,1,3.27,0,0,1.0,4,2,2,0,0,1,1.22
2021-09-10,0,0,3.15,0,1,2.0,2,0,0,0,1,1,1.23
2021-09-15,0,0,3.09,0,0,1.0,0,0,0,0,0,1,1.21
