W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-03-29,0,0,0.0,1.0,0,0,0,0,3,0.0
2018-03-31,0,0,0.0,0.2,2,0,0,0,1,1.2
2018-04-04,1,0,0.0,2.0,0,0,0,0,3,0.55
2018-04-05,0,0,0.0,0.1,0,0,0,0,1,0.5
2018-04-08,0,0,1.5,2.0,2,1,0,2,1,1.0
2018-04-11,0,0,1.29,1.0,0,0,0,0,3,0.86
2018-04-13,0,0,1.23,0.1,0,0,0,0,0,0.82
2018-04-15,0,0,1.08,1.0,2,0,0,1,2,1.08
2018-04-17,0,0,2.61,2.0,2,2,0,1,1,1.16
2018-04-20,1,0,2.19,2.0,1,0,0,1,3,1.14
2018-04-24,1,0,2.03,1.0,1,0,0,1,1,1.2
2018-04-26,0,0,1.93,0.2,1,0,0,0,0,1.21
2018-04-29,0,0,1.8,1.0,2,0,0,0,0,1.27
2018-05-02,0,0,3.94,1.0,4,4,2,0,0,1.44
2018-05-05,0,0,4.0,2.0,3,1,0,2,3,1.56
2018-05-07,1,0,3.92,2.2,1,1,1,0,0,1.4
2018-05-09,0,0,3.57,2.0,0,0,0,0,0,1.28
2018-05-13,0,0,3.16,3.0,3,0,0,2,2,1.32
2018-05-16,0,0,3.04,1.0,0,0,0,1,1,1.31
2018-05-18,0,0,2.93,1.0,0,0,0,0,0,1.27
2018-05-20,0,0,2.76,1.2,0,0,0,0,3,1.19
2018-05-22,0,0,2.67,1.0,1,0,0,1,1,1.22
2018-05-25,0,1,2.81,1.2,2,1,0,1,1,1.25
2018-05-27,0,0,3.31,0.2,1,2,0,1,0,1.29
2018-05-28,1,0,3.48,1.0,3,1,0,1,1,1.37
2018-05-30,0,0,3.38,1.0,0,0,0,0,0,1.33
2018-06-02,0,0,3.28,1.0,0,0,0,1,3,1.32
2018-06-06,0,0,3.19,1.0,0,0,0,0,2,1.28
2018-06-09,0,0,3.11,1.0,0,0,0,1,0,1.27
2018-06-10,0,0,2.95,2.0,1,0,0,0,2,1.24
2018-06-16,0,0,2.85,1.1,0,0,0,0,2,1.2
2018-06-17,0,0,2.79,1.0,0,0,0,0,1,1.17
2018-06-20,0,1,3.35,1.0,2,3,1,1,0,1.21
2018-06-23,0,0,4.2,2.0,4,5,1,1,2,1.27
2018-06-25,0,0,4.21,2.0,2,1,0,1,3,1.28
2018-06-27,0,0,4.37,0.1,2,1,0,0,0,1.31
2018-06-30,0,0,4.28,1.0,2,0,0,0,1,1.32
2018-07-03,0,0,4.44,0.1,1,1,1,0,0,1.34
2018-07-04,0,0,4.41,0.1,0,0,0,0,0,1.33
2018-07-07,0,0,4.44,1.2,2,1,0,0,2,1.32
2018-07-09,0,0,4.38,0.2,0,0,0,0,1,1.31
2018-07-11,1,0,4.3,1.0,1,0,0,1,0,1.32
2018-07-13,0,0,4.31,2.0,1,1,1,0,0,1.29
2018-07-20,0,0,4.15,2.0,2,0,0,2,2,1.31
2018-07-23,0,0,4.08,1.0,0,0,0,0,1,1.29
2018-07-25,0,0,4.03,0.2,0,0,0,1,0,1.29
2018-07-28,0,0,4.27,1.0,3,2,0,1,1,1.34
2018-08-02,0,0,4.2,1.0,0,0,0,0,2,1.32
2018-08-04,0,0,4.11,1.1,0,0,0,0,0,1.29
2018-08-06,0,0,4.02,1.1,1,0,0,0,2,1.28
2018-08-08,0,0,3.96,1.0,2,0,0,0,0,1.29
2018-08-12,0,0,3.9,1.0,1,0,0,0,0,1.28
2018-08-13,0,0,3.84,1.0,0,0,0,0,0,1.26
2018-08-17,0,0,3.78,1.0,0,0,0,1,0,1.26
2018-08-20,0,0,3.67,2.0,0,0,0,0,1,1.22
2018-08-22,0,0,3.62,1.0,0,0,0,0,2,1.21
2018-08-24,0,0,3.57,1.0,1,0,0,0,2,1.2
2018-08-31,0,0,3.82,0.0,2,2,1,0,0,1.23
2018-09-01,0,0,3.77,1.0,0,0,0,0,1,1.21
2018-09-03,0,0,3.84,1.0,2,1,0,0,0,1.22
2018-09-08,0,0,3.89,1.1,2,1,0,0,0,1.23
2018-09-11,0,0,4.08,1.0,3,2,0,0,1,1.25
2018-09-13,0,0,4.03,1.0,0,0,0,1,1,1.25
2018-09-17,0,0,3.97,1.0,1,0,0,0,1,1.25
2018-09-20,0,0,3.94,0.2,2,0,0,0,0,1.26
2018-09-21,0,0,4.0,1.0,2,1,0,0,1,1.27
2018-09-25,0,1,4.33,0.1,2,3,0,1,1,1.3
2018-09-27,0,0,4.28,1.0,1,0,0,0,1,1.3
2019-03-31,0,0,6.75,1.1,3,1,0,0,1,2.25
2019-04-02,0,0,3.86,1.0,2,0,0,0,2,2.14
2019-04-03,0,0,6.0,0.2,2,1,0,0,1,2.33
2019-04-06,0,0,6.75,1.0,1,1,0,0,0,2.0
2019-04-07,0,0,5.4,1.0,1,0,0,0,1,1.8
2019-04-09,0,0,4.5,1.0,2,0,1,0,1,1.83
2019-04-11,0,0,3.86,1.0,2,0,0,1,2,2.0
2019-04-13,0,0,4.0,2.0,1,1,1,0,4,1.67
2019-04-15,0,0,3.48,1.1,0,0,0,1,1,1.55
2019-04-19,0,0,3.27,0.2,0,0,0,0,0,1.45
2019-04-21,0,0,2.57,3.0,0,0,0,0,1,1.14
2019-04-24,0,0,4.2,1.0,5,3,0,0,1,1.4
2019-04-27,0,0,4.24,2.0,2,1,0,2,2,1.47
2019-04-30,0,0,3.86,1.2,1,0,0,1,3,1.45
2019-05-03,0,0,3.6,1.1,0,0,0,1,0,1.4
2019-05-04,0,0,3.13,3.0,1,0,0,0,4,1.26
2019-05-08,0,0,2.88,2.0,1,0,0,0,3,1.2
2019-05-16,0,0,2.84,0.1,1,0,0,2,0,1.3
2019-05-18,0,0,2.63,2.0,0,0,0,1,1,1.24
2019-05-20,0,0,2.57,0.2,0,0,0,0,0,1.21
2019-05-22,0,0,2.48,1.0,0,0,0,0,1,1.17
2019-05-23,1,0,3.3,1.0,3,3,0,1,2,1.27
2019-05-25,0,0,3.41,1.2,2,1,0,0,0,1.26
2019-05-28,0,0,3.58,1.0,2,1,0,1,2,1.32
2019-05-29,0,0,3.74,1.0,2,1,0,0,0,1.34
2019-05-31,0,0,3.63,1.0,0,0,0,1,0,1.33
2019-06-01,0,0,3.82,0.2,2,1,1,0,1,1.36
2019-06-04,0,1,5.05,0.1,3,5,0,2,0,1.49
2019-06-07,0,0,4.91,1.0,0,0,0,0,3,1.45
2019-06-14,0,0,4.78,1.0,1,0,0,0,0,1.43
2019-06-15,0,0,4.89,1.0,2,1,0,0,0,1.45
2019-06-18,0,0,4.81,0.2,0,0,0,0,2,1.42
2019-06-20,0,0,4.91,1.0,1,1,1,0,1,1.41
2019-06-23,0,0,4.83,0.2,1,0,0,1,1,1.44
2019-06-25,0,0,4.68,1.1,0,0,0,1,2,1.42
2019-06-26,0,0,4.57,1.0,2,0,0,0,1,1.43
2019-06-28,0,0,5.08,1.0,3,3,0,0,2,1.47
2019-07-03,0,0,4.96,1.0,0,0,0,1,2,1.46
2019-07-06,0,0,5.09,0.2,0,1,0,0,1,1.43
2019-07-12,0,0,5.17,1.0,2,1,1,0,0,1.45
2019-07-14,0,0,5.14,2.0,3,1,1,0,1,1.45
2019-07-16,0,0,5.07,0.2,0,0,0,2,0,1.47
2019-07-18,0,0,4.88,2.0,0,0,0,1,3,1.43
2019-07-21,0,1,4.92,1.1,1,1,1,0,0,1.42
2019-07-23,0,0,4.97,1.1,2,1,0,0,1,1.42
2019-07-26,0,0,4.88,1.0,1,0,0,1,1,1.43
2019-07-30,1,0,4.71,2.0,0,0,0,0,2,1.38
2019-08-02,0,0,4.53,2.1,0,0,0,2,1,1.36
2019-08-05,0,0,4.43,1.1,1,0,0,0,1,1.34
2019-08-06,0,0,4.35,1.0,1,0,0,0,0,1.34
2019-08-09,0,0,4.41,1.1,2,1,0,0,1,1.34
2019-08-11,0,1,4.66,0.1,2,2,0,0,0,1.37
2020-08-08,0,0,0.0,1.0,1,0,0,0,2,1.0
2020-08-12,0,0,9.0,2.0,4,3,1,0,1,1.67
2020-08-17,0,0,7.71,1.2,3,1,0,2,1,2.14
2020-08-29,0,0,5.19,4.0,4,1,1,0,4,1.62
2020-09-03,0,0,7.84,1.2,4,4,0,4,0,2.13
2020-09-08,0,0,9.64,3.2,6,6,2,2,1,2.14
2021-04-17,0,0,0.0,1.0,1,0,0,0,1,1.0
2021-04-20,0,0,0.0,0.1,0,0,0,0,1,0.75
2021-04-21,0,0,7.71,1.0,4,2,0,1,0,2.57
2021-04-24,0,0,3.38,3.0,0,0,0,1,2,1.31
2021-05-03,0,0,2.35,2.1,0,0,0,0,1,0.91
2021-05-05,0,0,3.12,1.0,2,1,0,0,0,1.04
2021-05-07,0,0,3.27,2.1,3,1,0,1,0,1.18
2021-05-12,0,0,3.0,1.0,1,0,0,2,0,1.33
2021-05-16,0,0,2.77,1.0,1,0,0,0,2,1.31
2021-05-18,0,0,3.0,2.0,2,1,1,1,3,1.33
2021-05-23,0,0,2.5,3.0,1,0,0,0,2,1.17
2021-05-27,0,0,2.89,0.2,1,1,0,0,1,1.18
2021-06-02,0,0,2.42,3.2,2,0,0,0,1,1.07
2021-06-08,0,0,3.65,2.1,4,4,1,1,1,1.18
2021-06-19,0,1,3.71,2.0,3,1,1,0,0,1.2
2021-10-02,0,0,3.9,1.0,2,1,0,0,1,1.23
2021-10-03,0,0,3.77,1.0,0,0,0,0,1,1.19
