W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2019-09-14,0,0,0.0,1.1,0,0,0,0,3,0.0
2019-09-19,0,0,0.0,1.0,1,0,0,0,2,0.43
2019-09-21,0,0,3.0,0.2,2,1,0,0,0,1.0
2019-09-25,0,0,2.08,1.1,0,0,0,0,1,0.69
2019-09-27,0,0,1.69,1.0,0,0,0,1,2,0.75
2020-07-25,0,1,0.0,2.0,0,0,0,1,1,0.5
2020-07-28,0,0,0.0,1.0,0,0,0,1,3,0.67
2020-07-30,0,0,0.0,1.0,0,0,0,0,1,0.5
2020-08-02,0,0,0.0,1.0,2,0,0,0,3,0.8
2020-08-04,0,0,0.0,0.1,0,0,0,0,1,0.75
2020-08-05,0,0,0.0,1.0,1,0,0,0,1,0.79
2020-08-09,0,0,0.0,1.0,0,0,0,1,3,0.82
2020-08-12,0,0,1.04,1.1,1,1,0,2,4,1.04
2020-08-14,0,0,0.93,1.0,0,0,0,0,2,0.93
2020-08-16,0,0,0.79,1.2,0,0,0,0,3,0.79
2020-08-18,0,0,0.71,1.1,0,0,0,0,2,0.71
2020-08-20,0,0,0.66,1.0,0,0,0,1,2,0.73
2020-08-22,0,0,0.61,1.0,0,0,0,0,2,0.68
2020-08-24,0,0,0.57,1.0,0,0,0,0,2,0.64
2020-08-25,0,0,0.54,1.0,1,0,0,0,1,0.66
2020-08-29,0,0,1.02,1.0,2,1,0,1,3,0.79
2020-08-31,0,1,2.0,0.1,1,2,0,2,1,0.94
2020-09-04,0,0,2.84,1.0,3,2,1,1,2,1.11
2020-09-08,0,0,2.7,1.0,0,0,0,0,2,1.05
2020-09-11,0,0,2.57,1.0,0,0,0,0,3,1.0
2020-09-13,0,0,2.49,0.2,0,0,0,2,0,1.06
2020-09-15,0,0,2.78,1.0,2,1,0,1,1,1.15
2020-09-16,0,0,2.66,1.0,0,0,0,1,2,1.14
2020-09-18,0,0,2.63,0.1,0,0,0,1,1,1.17
2020-09-21,0,0,2.52,1.0,0,0,0,1,2,1.16
2020-09-23,0,0,2.77,1.0,1,1,0,0,2,1.15
2020-09-27,1,0,2.67,1.0,0,0,0,0,3,1.11
2021-04-01,0,0,0.0,1.0,0,0,0,1,1,1.0
2021-04-05,0,0,0.0,0.1,0,0,0,0,1,0.75
2021-04-07,0,0,0.0,0.2,1,0,0,0,0,1.0
2021-04-11,0,0,0.0,1.0,0,0,0,1,3,1.0
2021-04-13,0,0,0.0,1.0,0,0,0,0,1,0.75
2021-04-15,0,0,0.0,1.0,1,0,0,0,2,0.8
2021-04-17,0,0,0.0,1.0,0,0,0,0,3,0.67
2021-04-22,0,0,0.0,0.1,0,0,0,0,1,0.63
2021-04-24,0,0,0.0,1.0,0,0,0,0,3,0.55
2021-04-25,0,0,0.0,1.0,0,0,0,0,3,0.48
2021-04-27,0,0,0.0,1.1,0,0,0,0,2,0.41
2021-04-30,0,0,0.0,1.0,0,0,0,0,2,0.38
2021-05-02,0,0,0.0,1.0,0,0,0,0,3,0.34
2021-05-03,0,0,0.69,1.1,1,1,1,0,2,0.38
2021-05-05,0,0,0.64,1.0,0,0,0,0,2,0.36
2021-05-06,0,0,0.6,1.0,0,0,0,1,1,0.4
2021-05-11,0,0,0.55,1.1,0,0,0,1,1,0.43
2021-05-12,1,0,0.52,1.0,0,0,0,1,2,0.46
2021-05-18,0,0,0.49,1.0,0,0,0,1,1,0.49
2021-05-19,0,0,0.47,1.0,0,0,0,1,2,0.52
2021-05-22,1,0,0.44,1.1,0,0,0,0,2,0.48
2021-05-23,0,1,1.31,0.0,1,2,1,2,0,0.63
2021-05-25,0,0,1.25,1.0,1,0,0,1,2,0.69
2021-05-27,0,0,1.59,1.0,1,1,0,1,2,0.75
2021-05-31,0,1,2.28,1.0,2,2,1,1,1,0.85
2021-06-01,0,0,2.92,1.0,4,2,0,1,1,1.01
2021-06-05,0,0,2.88,0.1,0,0,0,0,0,1.0
2021-06-09,0,0,2.77,1.0,1,0,0,0,1,1.0
2021-06-12,1,0,2.67,1.0,0,0,0,0,2,0.96
2021-06-14,0,0,2.54,1.1,0,0,0,1,3,0.95
2021-06-15,1,0,2.45,1.0,0,0,0,0,3,0.92
2021-06-16,0,0,2.37,1.0,0,0,0,0,1,0.89
2021-06-19,0,0,2.93,0.1,1,2,1,2,1,0.98
2021-06-20,0,0,2.84,1.0,0,0,0,1,1,0.98
2021-06-21,0,0,2.76,1.0,0,0,0,2,2,1.01
2021-06-24,0,0,2.67,1.0,1,0,0,0,0,1.01
2021-06-30,0,0,2.6,1.0,0,0,0,1,1,1.01
2021-07-03,0,0,2.48,1.2,0,0,0,2,3,1.02
2021-07-05,0,0,2.41,1.0,0,0,0,0,2,0.99
2021-07-08,1,0,2.58,1.0,2,1,1,0,2,1.02
2021-07-09,1,0,2.52,1.0,1,0,0,0,2,1.02
2021-07-16,0,0,2.45,1.0,0,0,0,0,0,0.99
2021-07-17,0,0,2.61,1.0,2,1,0,1,0,1.04
2021-07-21,0,0,2.55,1.0,0,0,0,0,0,1.02
2021-07-22,0,0,2.91,1.0,2,2,1,1,1,1.06
2021-07-25,1,0,2.84,1.0,0,0,0,1,0,1.06
2021-07-28,0,0,2.78,1.0,0,0,0,0,1,1.04
2021-07-30,0,1,3.18,0.0,3,2,0,1,0,1.13
2021-07-31,0,0,3.74,0.1,2,3,1,1,0,1.18
2021-08-02,0,0,3.66,1.0,0,0,0,1,1,1.18
2021-08-06,0,0,3.59,1.0,0,0,0,0,2,1.15
2021-08-08,0,0,3.51,1.0,0,0,0,0,1,1.13
2021-08-10,0,0,3.62,1.0,2,1,0,0,0,1.15
2021-08-13,0,0,3.91,1.0,1,2,1,1,0,1.16
2021-08-16,0,0,3.83,1.0,1,0,0,0,0,1.16
2021-08-17,0,0,3.76,1.0,0,0,0,0,1,1.14
2021-08-22,0,0,3.74,0.1,1,0,0,2,0,1.19
2021-08-25,0,0,3.64,1.1,1,0,0,0,2,1.18
2021-08-27,0,1,4.14,0.0,2,3,1,1,0,1.23
2021-10-01,0,0,4.07,1.0,0,0,0,0,1,1.21
