W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-04-17,0,0,0.0,1.0,1,0,0,0,2,1.0
2018-04-19,0,0,0.0,2.2,2,0,0,0,6,0.82
2018-04-22,0,1,2.25,0.1,2,1,0,0,0,1.25
2018-04-25,0,0,1.8,1.0,1,0,0,0,2,1.2
2018-04-27,0,0,1.5,1.0,0,0,0,0,2,1.0
2018-04-30,0,0,1.29,1.0,1,0,0,1,1,1.14
2018-05-01,0,0,0.96,2.1,2,0,0,0,2,1.07
2018-05-06,0,0,0.79,2.0,1,0,0,0,6,0.97
2018-05-09,1,0,1.46,1.0,2,1,0,1,1,1.14
2018-05-11,0,0,1.35,1.0,1,0,0,0,1,1.13
2018-05-13,0,0,1.84,1.1,3,1,1,0,2,1.23
2018-05-15,0,0,1.72,1.0,0,0,0,0,2,1.15
2018-05-18,0,0,1.62,1.0,0,0,0,0,2,1.08
2018-05-20,0,0,1.53,1.0,1,0,0,0,1,1.08
2018-05-24,0,0,1.47,0.2,0,0,0,1,0,1.09
2018-05-26,0,0,1.4,1.0,1,0,0,0,1,1.09
2018-05-28,0,0,2.21,1.0,4,2,0,0,1,1.23
2018-05-29,0,0,2.18,0.1,0,0,0,0,0,1.21
2018-06-02,0,1,2.61,0.0,1,1,1,0,0,1.26
2018-06-03,0,0,2.57,0.1,0,0,0,0,0,1.24
2018-06-05,0,0,2.45,1.0,0,0,0,0,1,1.18
2018-06-06,0,0,2.38,0.2,0,0,0,0,0,1.15
2018-06-21,0,0,2.19,2.0,1,0,0,0,0,1.09
2018-06-23,0,0,2.28,3.0,1,1,1,0,5,1.01
2018-06-26,0,0,2.12,2.0,1,0,0,0,2,0.98
2018-06-30,0,0,2.03,1.1,1,0,0,0,2,0.97
2018-07-01,0,0,2.3,0.1,2,1,0,1,0,1.05
2018-07-04,0,0,2.18,1.2,1,0,0,0,0,1.03
2018-07-06,0,0,2.67,0.2,2,2,0,3,1,1.16
2018-07-09,0,0,2.57,1.1,0,0,0,0,2,1.11
2018-07-11,0,0,2.5,1.0,0,0,0,1,1,1.11
2018-07-12,0,0,2.43,1.0,1,0,0,0,1,1.11
2018-07-14,1,0,2.35,1.1,0,0,0,0,2,1.07
2018-07-15,0,0,2.33,0.1,0,0,0,0,0,1.06
2018-07-20,0,0,2.29,0.2,0,0,0,0,1,1.04
2018-07-26,0,0,2.9,1.0,4,3,0,1,1,1.14
2018-07-28,0,0,2.83,1.0,0,0,0,0,2,1.11
2018-07-29,0,0,2.76,1.0,0,0,0,1,0,1.11
2018-08-01,0,0,3.05,2.0,4,2,1,0,0,1.15
2018-08-03,0,0,3.02,0.1,0,0,0,0,0,1.14
2018-08-05,0,0,2.96,1.0,0,0,0,0,0,1.12
2018-08-09,0,0,2.89,1.0,0,0,0,0,1,1.09
2018-08-10,0,0,3.02,1.0,1,1,0,3,2,1.15
2018-08-14,0,0,3.26,2.0,3,2,1,0,1,1.17
2018-08-16,0,0,3.18,1.1,0,0,0,0,4,1.14
2018-08-19,1,0,3.06,2.0,1,0,0,3,2,1.17
2018-08-24,0,0,2.95,2.0,3,0,0,0,3,1.18
2018-08-26,0,0,2.89,1.0,0,0,0,0,0,1.16
2018-08-30,0,0,2.84,1.0,0,0,0,0,2,1.14
2018-09-01,0,0,2.79,1.0,0,0,0,0,3,1.12
2018-09-03,0,0,2.78,0.1,0,0,0,0,0,1.11
2018-09-04,0,0,2.75,0.2,0,0,0,1,1,1.12
2018-09-07,1,0,2.7,1.0,0,0,0,0,2,1.1
2018-09-10,0,0,2.66,1.0,0,0,0,0,2,1.08
2018-09-15,0,0,2.61,1.0,1,0,0,0,2,1.08
2018-09-16,0,0,2.57,1.0,1,0,0,0,1,1.08
2018-09-18,0,0,2.53,1.0,0,0,0,1,3,1.08
2018-09-19,0,0,2.49,1.0,0,0,0,0,2,1.06
2018-09-21,0,0,2.47,0.2,0,0,0,0,1,1.05
2018-09-22,0,0,2.43,1.0,0,0,0,0,0,1.04
2018-09-24,0,0,2.39,1.0,1,0,0,0,2,1.03
2018-09-26,0,1,2.5,0.2,1,1,0,1,0,1.05
2018-09-28,0,0,2.47,1.0,2,0,0,0,1,1.07
2019-03-28,0,0,9.0,1.0,1,1,1,1,1,2.0
