W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-03-29,0,0,9.0,0,0,1.0,2,1,1,0,0,1,2.0
2018-03-30,0,0,4.5,0,1,1.0,0,0,0,0,0,3,1.0
2018-04-05,0,0,10.13,0,0,0.2,1,2,2,1,0,1,1.13
2018-05-09,0,0,9.82,0,0,1.0,1,1,1,1,0,0,1.09
2018-05-10,0,0,7.71,0,0,1.0,0,0,0,0,1,2,1.07
2018-05-13,0,0,6.35,0,0,1.0,0,0,0,0,0,0,0.88
2018-05-18,0,0,5.4,0,0,1.0,0,0,0,0,0,2,0.75
2018-05-21,0,0,4.7,0,1,1.0,0,0,0,0,0,1,0.65
2018-05-22,0,0,4.15,0,1,1.0,0,0,0,0,1,1,0.69
2018-05-25,0,0,4.82,0,0,0.2,1,1,1,0,3,0,1.07
2018-05-27,0,0,5.23,0,1,1.0,1,1,1,1,1,2,1.16
2018-05-30,0,0,5.06,0,1,0.1,0,0,0,0,0,1,1.13
2018-06-05,0,0,4.76,0,0,0.2,1,0,0,0,0,1,1.15
2018-06-11,0,0,4.26,0,0,1.1,0,0,0,0,1,2,1.11
2018-06-13,0,0,3.95,0,1,1.0,0,0,0,0,0,2,1.02
2018-06-17,0,0,4.3,0,0,1.0,2,1,1,1,0,2,1.09
2018-06-19,0,0,4.02,0,1,1.0,0,0,0,0,1,2,1.09
2018-06-22,1,0,3.78,0,0,1.0,0,0,0,0,0,1,1.02
2018-06-24,0,0,3.57,0,0,1.0,0,0,0,0,1,3,1.02
2018-06-28,0,0,3.38,0,1,1.0,1,0,0,0,0,2,1.02
2018-07-02,1,0,3.2,0,0,1.0,0,0,0,0,0,2,0.97
2018-07-03,0,0,3.05,0,1,1.0,0,0,0,0,0,3,0.92
2018-07-04,0,0,3.32,0,1,1.0,2,1,1,1,0,0,0.97
2018-07-06,0,0,3.18,0,1,1.0,1,0,0,0,0,1,0.97
2018-07-09,0,1,3.52,0,0,0.1,1,1,1,0,1,0,1.04
2018-07-11,0,0,3.38,0,0,1.0,1,0,0,0,0,1,1.04
2018-07-15,0,0,3.91,0,0,1.1,3,2,2,0,2,0,1.18
2018-07-21,0,0,3.76,0,1,1.0,2,0,0,0,0,0,1.22
2018-07-24,0,0,3.62,0,0,1.0,1,0,0,0,0,0,1.21
2018-07-26,0,0,4.08,0,1,1.1,2,2,2,0,1,3,1.26
2018-07-27,0,0,3.94,0,1,1.0,0,0,0,0,0,1,1.21
2018-07-30,0,0,4.11,0,0,1.0,1,1,1,1,0,1,1.21
2018-08-01,0,0,3.98,0,0,1.0,1,0,0,0,0,2,1.2
2018-08-04,0,0,3.86,0,0,1.0,0,0,0,0,0,1,1.16
2018-08-05,0,1,3.89,0,0,2.0,1,1,1,1,1,4,1.15
